# nu h lw logL logPrior
1.100038355337934064e+02 1.008045337821697274e+01 1.008510489310489255e+00 -2.328286428415424780e+03 0.000000000000000000e+00
1.099976185693348896e+02 1.014687665751911005e+01 1.009947441909330390e+00 -2.328285851389684922e+03 0.000000000000000000e+00
1.099998397437985886e+02 1.017956084754832347e+01 1.014834613989724188e+00 -2.328285609268005828e+03 0.000000000000000000e+00
1.100039420244836066e+02 9.979851038559282017e+00 1.001978174498530549e+00 -2.328284930004540001e+03 0.000000000000000000e+00
1.100029123771905688e+02 9.904773867861841552e+00 9.967828180434766816e-01 -2.328283438322222537e+03 0.000000000000000000e+00
1.100011593455913896e+02 1.009643581414409219e+01 1.004686201917024624e+00 -2.328283030205091109e+03 0.000000000000000000e+00
1.100033667572154599e+02 9.941808787597748776e+00 9.998949349978917267e-01 -2.328279761727549158e+03 0.000000000000000000e+00
1.099990351370004618e+02 9.894469301642619286e+00 9.942733592739277926e-01 -2.328279530731348132e+03 0.000000000000000000e+00
1.100009194453691492e+02 1.020803233273072053e+01 1.013999989290567783e+00 -2.328278513041669612e+03 0.000000000000000000e+00
1.100011547976049542e+02 9.869974758515251523e+00 9.948377775130762268e-01 -2.328278420742341041e+03 0.000000000000000000e+00
1.099966632342836448e+02 1.005902833263331253e+01 1.004989346334072220e+00 -2.328278288759481711e+03 0.000000000000000000e+00
1.099998859814440237e+02 9.984285227158880005e+00 9.979181491918303060e-01 -2.328278271744146878e+03 0.000000000000000000e+00
1.099999283503218663e+02 1.010280709144282696e+01 1.011487447306049781e+00 -2.328278115155751948e+03 0.000000000000000000e+00
1.099971021379906659e+02 9.948939855324645976e+00 9.988753554966810499e-01 -2.328277506577811891e+03 0.000000000000000000e+00
1.100007473155299351e+02 9.977630567001419593e+00 9.975421505370972719e-01 -2.328276793371774147e+03 0.000000000000000000e+00
1.100003934461979469e+02 9.866312386542157142e+00 9.944910398186934675e-01 -2.328276092436969066e+03 0.000000000000000000e+00
1.100018169522493139e+02 1.000832866634897833e+01 9.994392389757720263e-01 -2.328274355058633773e+03 0.000000000000000000e+00
1.099982845894186880e+02 9.894541739092634458e+00 9.960512789696949199e-01 -2.328274164626938727e+03 0.000000000000000000e+00
1.100008173265905924e+02 9.878901919526315467e+00 9.935283902623222030e-01 -2.328273431335459463e+03 0.000000000000000000e+00
1.100003680325062163e+02 1.019487676403960563e+01 1.015250148059893665e+00 -2.328272587466580262e+03 0.000000000000000000e+00
1.099974820947296053e+02 9.997205779360724520e+00 1.004042638700481271e+00 -2.328272223640531593e+03 0.000000000000000000e+00
1.100001802159590056e+02 1.020155982725358967e+01 1.015280219564877129e+00 -2.328271504361197913e+03 0.000000000000000000e+00
1.099974999067341912e+02 1.001264231457615139e+01 1.005080550897607283e+00 -2.328271304805527961e+03 0.000000000000000000e+00
1.099993977199227544e+02 1.015257994885184267e+01 1.008853791170938985e+00 -2.328269871179858455e+03 0.000000000000000000e+00
1.100038916615211804e+02 1.000756964062012067e+01 1.004070798662129560e+00 -2.328269520477769220e+03 0.000000000000000000e+00
1.099984210528899666e+02 9.924740567113525813e+00 9.957071644625168361e-01 -2.328269373669603283e+03 0.000000000000000000e+00
1.100002172029999059e+02 9.865977529736818852e+00 9.940009585877597198e-01 -2.328268794292726852e+03 0.000000000000000000e+00
1.100041033572518074e+02 1.008895539550631604e+01 1.008063180686095128e+00 -2.328268762415961646e+03 0.000000000000000000e+00
1.099992155130660052e+02 9.887566460885267361e+00 9.940639519900579257e-01 -2.328268745209910321e+03 0.000000000000000000e+00
1.099983410072031802e+02 9.965981380113108301e+00 1.002599966054213754e+00 -2.328267854396912298e+03 0.000000000000000000e+00
1.100013700123352010e+02 1.002792402389888515e+01 1.000455472017325320e+00 -2.328267250770993087e+03 0.000000000000000000e+00
1.099988773659238319e+02 9.880495593043145064e+00 9.948100164411866064e-01 -2.328265869463284616e+03 0.000000000000000000e+00
1.100037918188383514e+02 9.964994921440169406e+00 1.000971637972952744e+00 -2.328265597207137034e+03 0.000000000000000000e+00
1.099971854660420831e+02 1.001114912240316634e+01 1.004570284578619299e+00 -2.328264831177595170e+03 0.000000000000000000e+00
1.099999952711094551e+02 1.018659839724801408e+01 1.011600410927388838e+00 -2.328264220075194316e+03 0.000000000000000000e+00
1.100036511793673384e+02 1.007507722377603976e+01 1.004838954401983564e+00 -2.328264023356418875e+03 0.000000000000000000e+00
1.099972996006368788e+02 9.962736854839183920e+00 9.985533914437130232e-01 -2.328263714385668209e+03 0.000000000000000000e+00
1.100037918719852428e+02 1.008572377696829392e+01 1.005815716435977558e+00 -2.328262887980914456e+03 0.000000000000000000e+00
1.100006101958624782e+02 9.866721913445914538e+00 9.939337712776876721e-01 -2.328261676904191518e+03 0.000000000000000000e+00
1.100030570531746292e+02 1.000613992702164623e+01 1.004964316512160449e+00 -2.328260924451829851e+03 0.000000000000000000e+00
1.100029639457523984e+02 1.015330537750631734e+01 1.012558557070509346e+00 -2.328259987412317969e+03 0.000000000000000000e+00
1.099979196937584192e+02 9.931582209213285495e+00 9.965102115063763089e-01 -2.328259450998579268e+03 0.000000000000000000e+00
1.099973454750972905e+02 1.011263551542340799e+01 1.010234868769615213e+00 -2.328258266721916698e+03 0.000000000000000000e+00
1.099988076145964868e+02 9.976127477621179906e+00 1.003545965817481456e+00 -2.328257713592580330e+03 0.000000000000000000e+00
1.099998319281307175e+02 9.880690249299595607e+00 9.936907121122435793e-01 -2.328257607267382355e+03 0.000000000000000000e+00
1.099992661086879053e+02 1.013695192233376652e+01 1.012932034416946347e+00 -2.328257191913342467e+03 0.000000000000000000e+00
1.100007076121619747e+02 1.019953362468811875e+01 1.012930217855925852e+00 -2.328256501293473775e+03 0.000000000000000000e+00
1.100004152376273368e+02 1.007209127338082411e+01 1.003085420967380292e+00 -2.328255926155775342e+03 0.000000000000000000e+00
1.099996485652574449e+02 1.005623952376188512e+01 1.002164765616555764e+00 -2.328254799025525244e+03 0.000000000000000000e+00
1.100029488950592054e+02 1.001562343822780399e+01 1.000500837355419170e+00 -2.328253830042621757e+03 0.000000000000000000e+00
1.100019873743526801e+02 1.018653670870005179e+01 1.014333471880686233e+00 -2.328253579056902254e+03 0.000000000000000000e+00
1.100001135663709846e+02 1.018725552783060273e+01 1.014982412935583111e+00 -2.328252425661994494e+03 0.000000000000000000e+00
1.100039640801367966e+02 1.004278726417351564e+01 1.003314376197743663e+00 -2.328251184159950753e+03 0.000000000000000000e+00
1.099983136656544644e+02 9.989028777760793787e+00 1.004140991612658684e+00 -2.328250840994466216e+03 0.000000000000000000e+00
1.099988311780680732e+02 9.892447309603749517e+00 9.967225261179686324e-01 -2.328250609895711023e+03 0.000000000000000000e+00
1.100003126557178064e+02 9.900664140896681786e+00 9.941197350015829048e-01 -2.328250353982883098e+03 0.000000000000000000e+00
1.100009932074506480e+02 9.873090586640039135e+00 9.937654284288937045e-01 -2.328249739236133792e+03 0.000000000000000000e+00
1.099979997866529686e+02 1.016838369420725030e+01 1.012254438035912196e+00 -2.328248893655635584e+03 0.000000000000000000e+00
1.100042038208379012e+02 1.007316764401179476e+01 1.006703857516484168e+00 -2.328248177695877530e+03 0.000000000000000000e+00
1.100042237969291818e+02 1.000799831151812747e+01 1.002710221928285517e+00 -2.328247237207822309e+03 0.000000000000000000e+00
1.099989313687380275e+02 1.019394034912659386e+01 1.013791749422223276e+00 -2.328246236808580761e+03 0.000000000000000000e+00
1.100035287547250533e+02 1.004113620332859469e+01 1.002566796473980393e+00 -2.328246020626478185e+03 0.000000000000000000e+00
1.099991130168865539e+02 9.949211283054722799e+00 1.001732287963802648e+00 -2.328245360624900968e+03 0.000000000000000000e+00
1.099979461628118287e+02 9.939173476708717203e+00 1.000123921734823673e+00 -2.328242387206316380e+03 0.000000000000000000e+00
1.099992811577366325e+02 1.010915758396907016e+01 1.011584234589947728e+00 -2.328241065094513033e+03 0.000000000000000000e+00
1.100030391178055424e+02 1.016144579655662383e+01 1.012254803775199719e+00 -2.328240595478721389e+03 0.000000000000000000e+00
1.100002362592632750e+02 9.922946454657614268e+00 9.949957790227675902e-01 -2.328240450519245769e+03 0.000000000000000000e+00
1.100037816278509268e+02 9.970759304010837099e+00 9.994203398429143403e-01 -2.328238103269048224e+03 0.000000000000000000e+00
1.100024020846105515e+02 9.981261472143602376e+00 9.983175351644056894e-01 -2.328237730362938237e+03 0.000000000000000000e+00
1.100019732568525654e+02 9.924426483539527055e+00 9.954634295551166856e-01 -2.328237212729603016e+03 0.000000000000000000e+00
1.099978004356436259e+02 1.003998516705274824e+01 1.006961209795027123e+00 -2.328234744378845789e+03 0.000000000000000000e+00
1.099989547208778902e+02 1.003424031981989373e+01 1.007301786158433021e+00 -2.328233195648974288e+03 0.000000000000000000e+00
1.099982871083242486e+02 9.898649447333765394e+00 9.958512099675707052e-01 -2.328233162660103517e+03 0.000000000000000000e+00
1.100016817428087705e+02 9.945469990996590681e+00 9.962371683849308157e-01 -2.328233068426853606e+03 0.000000000000000000e+00
1.100030001376473905e+02 9.917388335699069302e+00 9.978269538379892500e-01 -2.328232861737184521e+03 0.000000000000000000e+00
1.100032147477583919e+02 1.015256304125704645e+01 1.010824715755332504e+00 -2.328232284286175855e+03 0.000000000000000000e+00
1.100024074113436399e+02 9.902646122710391907e+00 9.972758491020345950e-01 -2.328230308883723410e+03 0.000000000000000000e+00
1.100031370541062330e+02 1.015147863339526246e+01 1.010433936815359424e+00 -2.328229231979951692e+03 0.000000000000000000e+00
1.099973035671638542e+02 1.010310921874612333e+01 1.009647086722866849e+00 -2.328228927367570577e+03 0.000000000000000000e+00
1.100027651608445325e+02 9.972228243707668582e+00 9.981328981612568318e-01 -2.328228558378694288e+03 0.000000000000000000e+00
1.099968711129606902e+02 9.993176351535094426e+00 1.002397616816526282e+00 -2.328227980239174940e+03 0.000000000000000000e+00
1.099978619585373565e+02 1.014970216031131400e+01 1.012092074865778901e+00 -2.328227853422989938e+03 0.000000000000000000e+00
1.100036440394189299e+02 1.004785320734021070e+01 1.006824717283338666e+00 -2.328227068162264459e+03 0.000000000000000000e+00
1.100036026482452058e+02 1.002138908219511215e+01 1.005267895947044243e+00 -2.328226250154563331e+03 0.000000000000000000e+00
1.100037770719262511e+02 9.966603760693921288e+00 9.993919789490681715e-01 -2.328225154302111605e+03 0.000000000000000000e+00
1.099976563988979734e+02 1.007641967055778132e+01 1.004573855846149666e+00 -2.328224825764393245e+03 0.000000000000000000e+00
1.099987207605159796e+02 1.001655568790858020e+01 1.006094075043611147e+00 -2.328224734466111840e+03 0.000000000000000000e+00
1.099996669543060790e+02 9.950405552288147604e+00 9.963509902778430183e-01 -2.328223264032119005e+03 0.000000000000000000e+00
1.100033335157625913e+02 1.014621946728742330e+01 1.010566603829898602e+00 -2.328222620926176205e+03 0.000000000000000000e+00
1.100029190183865495e+02 9.931517435924734016e+00 9.994013801871833858e-01 -2.328222515017918340e+03 0.000000000000000000e+00
1.099967094400245458e+02 1.005456766877784069e+01 1.005127929904987338e+00 -2.328221459540588057e+03 0.000000000000000000e+00
1.099986925213300566e+02 9.900609252171362229e+00 9.949859121752325786e-01 -2.328220523598653926e+03 0.000000000000000000e+00
1.099972525758912383e+02 1.011663656757130703e+01 1.009907379317459108e+00 -2.328220165652487140e+03 0.000000000000000000e+00
1.099990618727956360e+02 9.959625297460082294e+00 9.969923214721073679e-01 -2.328218582303220046e+03 0.000000000000000000e+00
1.100032644770890045e+02 1.012184416088812888e+01 1.007942367800530148e+00 -2.328217472886019095e+03 0.000000000000000000e+00
1.100021081713741040e+02 9.888615635586942787e+00 9.957360846302324431e-01 -2.328217258071863398e+03 0.000000000000000000e+00
1.100031941129875150e+02 1.015287449079390925e+01 1.011056550389301201e+00 -2.328216491021347792e+03 0.000000000000000000e+00
1.099980312971277243e+02 1.000847175819610868e+01 1.005140192285225886e+00 -2.328215356820686338e+03 0.000000000000000000e+00
1.099993021979700387e+02 9.904710973152628384e+00 9.946333009760282007e-01 -2.328214041033816102e+03 0.000000000000000000e+00
1.100024392227140879e+02 1.013843563207031195e+01 1.012450177283079844e+00 -2.328212928908706999e+03 0.000000000000000000e+00
1.100019052553647754e+02 1.017563412881106188e+01 1.011230960673964674e+00 -2.328212919836862056e+03 0.000000000000000000e+00
1.100038129788693908e+02 1.008435018983475473e+01 1.006000193404372300e+00 -2.328212906572706743e+03 0.000000000000000000e+00
1.100005711470552114e+02 9.871138370158792696e+00 9.944892839677497154e-01 -2.328212797510989731e+03 0.000000000000000000e+00
1.100006494121473821e+02 9.875993122809180846e+00 9.938604304949156809e-01 -2.328212543691954124e+03 0.000000000000000000e+00
1.100001009347862890e+02 1.019471702580331041e+01 1.014897343343575953e+00 -2.328211744698804978e+03 0.000000000000000000e+00
1.100014398950957428e+02 9.898400341582409112e+00 9.976148809083429381e-01 -2.328211224503560516e+03 0.000000000000000000e+00
1.100004926911316545e+02 1.015525191140461025e+01 1.013816907279206481e+00 -2.328211038403353996e+03 0.000000000000000000e+00
1.099972613162206869e+02 1.009572352981254895e+01 1.009175516358365332e+00 -2.328210819664061546e+03 0.000000000000000000e+00
1.099981463603003959e+02 1.010387228791178416e+01 1.006072907678045247e+00 -2.328209762697678343e+03 0.000000000000000000e+00
1.099971955176482368e+02 1.010058142569902273e+01 1.009214121291576394e+00 -2.328209497563881541e+03 0.000000000000000000e+00
1.100038133311791597e+02 1.004417829851187527e+01 1.006269920194743817e+00 -2.328208324931138577e+03 0.000000000000000000e+00
1.099986870609775167e+02 1.016641371587735598e+01 1.010666607578038612e+00 -2.328208163205382334e+03 0.000000000000000000e+00
1.099975045686235262e+02 9.986781073909362760e+00 9.995280441923938275e-01 -2.328207753789823983e+03 0.000000000000000000e+00
1.099969485788024883e+02 1.009573194921287964e+01 1.007852835592412122e+00 -2.328207544370956384e+03 0.000000000000000000e+00
1.100001795675137686e+02 9.872718179626438939e+00 9.941297717419985691e-01 -2.328206144829964614e+03 0.000000000000000000e+00
1.100032192677776379e+02 9.992729456911762398e+00 9.996407662464623645e-01 -2.328205626134540580e+03 0.000000000000000000e+00
1.099991508045398945e+02 1.002364114795046746e+01 1.000429847206721679e+00 -2.328204676815614675e+03 0.000000000000000000e+00
1.100008071412255646e+02 9.950582347399786087e+00 1.001976053161861557e+00 -2.328204619296367582e+03 0.000000000000000000e+00
1.099971128299931848e+02 9.962598727281582356e+00 9.999940099700850293e-01 -2.328202212426372625e+03 0.000000000000000000e+00
1.100006097752550858e+02 1.014388870109493368e+01 1.008179011217523735e+00 -2.328201609987100710e+03 0.000000000000000000e+00
1.100010951600201423e+02 1.007587980809265993e+01 1.009875145545459763e+00 -2.328199542813997141e+03 0.000000000000000000e+00
1.100003747488892145e+02 1.013981786529196150e+01 1.007874821216496075e+00 -2.328198980570834465e+03 0.000000000000000000e+00
1.099990141402732746e+02 9.892894231533523097e+00 9.946864720867767407e-01 -2.328197970924512447e+03 0.000000000000000000e+00
1.100001206572887185e+02 9.888687145817401714e+00 9.968335847868750044e-01 -2.328197910534260700e+03 0.000000000000000000e+00
1.099993411346885495e+02 9.879621148840017852e+00 9.948578747770153718e-01 -2.328197229336843520e+03 0.000000000000000000e+00
1.099978569295355726e+02 9.952603230456031014e+00 1.000945338195009082e+00 -2.328196747974072878e+03 0.000000000000000000e+00
1.100018856038779660e+02 1.005960703915412324e+01 1.002669705318115723e+00 -2.328196570702738427e+03 0.000000000000000000e+00
1.099987748945840877e+02 1.008206104557227256e+01 1.004218666510454439e+00 -2.328196421256820940e+03 0.000000000000000000e+00
1.100001116183338041e+02 1.019932848609006726e+01 1.013372256843982910e+00 -2.328196178234240051e+03 0.000000000000000000e+00
1.099984600684330900e+02 1.015058569863902349e+01 1.009502452995271859e+00 -2.328194083580557162e+03 0.000000000000000000e+00
1.100006712532668161e+02 9.997918187636921417e+00 1.005216225541627928e+00 -2.328193879033842677e+03 0.000000000000000000e+00
1.099998336964805787e+02 9.919851035367706515e+00 9.995565261258924084e-01 -2.328193767073360505e+03 0.000000000000000000e+00
1.099973979108416131e+02 9.950050346168996640e+00 9.983974653134108923e-01 -2.328192690975399273e+03 0.000000000000000000e+00
1.100007056225472581e+02 1.002874024815914211e+01 1.007158301915473730e+00 -2.328192614541751027e+03 0.000000000000000000e+00
1.100009053229252345e+02 1.020132097348025368e+01 1.014497946684486784e+00 -2.328192233403863156e+03 0.000000000000000000e+00
1.099992309868049318e+02 9.995157972331982776e+00 1.004845613546187177e+00 -2.328191746425633937e+03 0.000000000000000000e+00
1.100027177333096375e+02 1.010634193065200748e+01 1.010754976830506635e+00 -2.328191555145821440e+03 0.000000000000000000e+00
1.100028429932755074e+02 1.012921883999809580e+01 1.008109654444541592e+00 -2.328191255697225643e+03 0.000000000000000000e+00
1.099991561315329420e+02 9.911908956756947831e+00 9.986232903725473786e-01 -2.328190056676592121e+03 0.000000000000000000e+00
1.099977072161752858e+02 9.931210008041631454e+00 9.986359873101109397e-01 -2.328188787215169214e+03 0.000000000000000000e+00
1.100007015113967697e+02 1.014733520735908634e+01 1.008483209802890190e+00 -2.328188594113566069e+03 0.000000000000000000e+00
1.099974758165275688e+02 1.007688582019033241e+01 1.008534788946565008e+00 -2.328188124967109616e+03 0.000000000000000000e+00
1.099983670629115267e+02 9.958920431150939834e+00 1.001884670022736179e+00 -2.328187289360857449e+03 0.000000000000000000e+00
1.100020665212214936e+02 9.925030029410864429e+00 9.995340660235690899e-01 -2.328186798636090316e+03 0.000000000000000000e+00
1.100025312664052421e+02 9.945734549526694224e+00 1.000871224041769869e+00 -2.328186597080661159e+03 0.000000000000000000e+00
1.099992785673395588e+02 1.012439226482639221e+01 1.006973542476087280e+00 -2.328186358238965568e+03 0.000000000000000000e+00
1.099971814060971269e+02 1.004414095727234724e+01 1.003236667539262994e+00 -2.328186056903131885e+03 0.000000000000000000e+00
1.099989506452958778e+02 1.015564283263733358e+01 1.013312815230692499e+00 -2.328184530354480103e+03 0.000000000000000000e+00
1.099993118029301513e+02 1.007380464696431588e+01 1.003500146188510467e+00 -2.328184300507089574e+03 0.000000000000000000e+00
1.100025668643933443e+02 1.014418331789976868e+01 1.012445009884582081e+00 -2.328182720977960798e+03 0.000000000000000000e+00
1.100027350592800133e+02 9.974601864184881705e+00 1.002858784031344319e+00 -2.328182643855967399e+03 0.000000000000000000e+00
1.099996642792087442e+02 1.005208304037982359e+01 1.008460206292992600e+00 -2.328181846852350191e+03 0.000000000000000000e+00
1.100004681597172294e+02 1.003934045936848918e+01 1.001199160265684673e+00 -2.328180324020802800e+03 0.000000000000000000e+00
1.100000279718841369e+02 1.000391665404963248e+01 1.005559154863714832e+00 -2.328179693146886166e+03 0.000000000000000000e+00
1.099971898216827810e+02 1.006791454977441092e+01 1.004801168158810487e+00 -2.328179425206014002e+03 0.000000000000000000e+00
1.100037650401890374e+02 9.981275945451423937e+00 1.001885809499542646e+00 -2.328178744236419789e+03 0.000000000000000000e+00
1.100002674056188425e+02 1.016431906480523573e+01 1.014056245951179491e+00 -2.328178626767595233e+03 0.000000000000000000e+00
1.100016239193380869e+02 1.015792485364143261e+01 1.009598771342511414e+00 -2.328177451058786573e+03 0.000000000000000000e+00
1.099986814759573264e+02 9.954787343270901090e+00 1.001757371169570421e+00 -2.328176915454173923e+03 0.000000000000000000e+00
1.099986260769680371e+02 9.897989976207206553e+00 9.964989836259936506e-01 -2.328174512153543219e+03 0.000000000000000000e+00
1.100038382868438873e+02 1.009312223999938496e+01 1.008375272498567288e+00 -2.328174165210043157e+03 0.000000000000000000e+00
1.100010203225307066e+02 1.016698352227678370e+01 1.014081037939785324e+00 -2.328173793573656440e+03 0.000000000000000000e+00
1.100005677306009062e+02 1.003258665900767355e+01 1.000810461934943829e+00 -2.328173745549784599e+03 0.000000000000000000e+00
1.100039577640062731e+02 1.008360492611044279e+01 1.007534522519522469e+00 -2.328173419018036384e+03 0.000000000000000000e+00
1.099994700541453767e+02 9.897131252604035367e+00 9.973432558601537101e-01 -2.328172526682844364e+03 0.000000000000000000e+00
1.099975855772428730e+02 1.011427273506503077e+01 1.010306500307570188e+00 -2.328172383284795615e+03 0.000000000000000000e+00
1.099987926610454565e+02 9.925511076743218197e+00 9.995025434813210596e-01 -2.328171203103313928e+03 0.000000000000000000e+00
1.100040464851523723e+02 1.006798265417326732e+01 1.006462205161553713e+00 -2.328169134877906799e+03 0.000000000000000000e+00
1.099998612775433884e+02 9.891693006683857092e+00 9.942667168571319714e-01 -2.328167683823608513e+03 0.000000000000000000e+00
1.100037932613848568e+02 9.980522657774249851e+00 1.000313365676626765e+00 -2.328166053806747186e+03 0.000000000000000000e+00
1.100015407986289944e+02 1.007688288544691702e+01 1.003723928439309576e+00 -2.328165702423056246e+03 0.000000000000000000e+00
1.100028948344312312e+02 1.015148600665983558e+01 1.010337369424807452e+00 -2.328165610440859382e+03 0.000000000000000000e+00
1.099998759861441329e+02 9.986822610017169310e+00 1.004386926310101957e+00 -2.328164701602451714e+03 0.000000000000000000e+00
1.100010463911615801e+02 1.010606387874175383e+01 1.005571524785078497e+00 -2.328164469387556437e+03 0.000000000000000000e+00
1.099998139549479959e+02 9.883142049159836517e+00 9.958952780876698663e-01 -2.328163698704541275e+03 0.000000000000000000e+00
1.100036255715533429e+02 1.010773904232875608e+01 1.007771976762325883e+00 -2.328163493831831147e+03 0.000000000000000000e+00
1.099993188288651282e+02 1.002438774643695751e+01 1.000508374164640335e+00 -2.328162407181077469e+03 0.000000000000000000e+00
1.099990712529549768e+02 1.018371761466921299e+01 1.013813232605976111e+00 -2.328162250567379488e+03 0.000000000000000000e+00
1.099984356185225920e+02 9.958899098850412912e+00 1.001860242840882265e+00 -2.328162147234600525e+03 0.000000000000000000e+00
1.100022394327027229e+02 9.901085217715433373e+00 9.968593669952314773e-01 -2.328161750960295194e+03 0.000000000000000000e+00
1.100008588026576319e+02 9.922243114480595594e+00 9.952013351246559170e-01 -2.328161683216377241e+03 0.000000000000000000e+00
1.099970034584354011e+02 1.008779937629390666e+01 1.007180497448176393e+00 -2.328160225747031291e+03 0.000000000000000000e+00
1.100010849017500476e+02 1.015855096555129577e+01 1.009520155197555669e+00 -2.328159472305876079e+03 0.000000000000000000e+00
1.099968566218859962e+02 1.006028128374614283e+01 1.005565571375220513e+00 -2.328158990627965522e+03 0.000000000000000000e+00
1.100024828178020755e+02 9.993358589371920786e+00 1.004273182945757181e+00 -2.328158324623021144e+03 0.000000000000000000e+00
1.100033238379476330e+02 9.938865672671092000e+00 9.985011532104125509e-01 -2.328158183721583555e+03 0.000000000000000000e+00
1.100013316239254380e+02 9.886496171330124483e+00 9.961034990248249787e-01 -2.328157691186120246e+03 0.000000000000000000e+00
1.100035310561558646e+02 1.012423258600047049e+01 1.009746174650051564e+00 -2.328157047893453637e+03 0.000000000000000000e+00
1.100016765566964523e+02 1.005629581541616702e+01 1.002476431632011389e+00 -2.328155558965693672e+03 0.000000000000000000e+00
1.100031290602160539e+02 1.005628698304859547e+01 1.007676855708335095e+00 -2.328155513837237777e+03 0.000000000000000000e+00
1.099992436699346854e+02 1.018993557562021302e+01 1.013410017858092926e+00 -2.328155474510368549e+03 0.000000000000000000e+00
1.099971752281205255e+02 1.000069744065926081e+01 1.000972624036675862e+00 -2.328154695975018058e+03 0.000000000000000000e+00
1.099983951785053762e+02 1.016717977417144247e+01 1.012712979617513831e+00 -2.328154613306734518e+03 0.000000000000000000e+00
1.099988292795098204e+02 9.990168823087362426e+00 1.004270958325537588e+00 -2.328154010799357366e+03 0.000000000000000000e+00
1.100000342002974492e+02 1.009175955508042222e+01 1.004601273748630064e+00 -2.328152352061331385e+03 0.000000000000000000e+00
1.100017306334983971e+02 1.016881262390277030e+01 1.010716724147032064e+00 -2.328151627272298811e+03 0.000000000000000000e+00
1.099978702746050345e+02 1.000561105048683430e+01 1.004639135938447447e+00 -2.328151184481131622e+03 0.000000000000000000e+00
1.099996326647807621e+02 1.010182111579440800e+01 1.011108603623429802e+00 -2.328150898077703914e+03 0.000000000000000000e+00
1.100005915648440435e+02 1.006681899780292255e+01 1.002959069876022014e+00 -2.328150303494695436e+03 0.000000000000000000e+00
1.100023390669071119e+02 1.016021266679560497e+01 1.010444941829519161e+00 -2.328150084819695621e+03 0.000000000000000000e+00
1.099986330847177385e+02 1.014078222968073639e+01 1.008692399337006051e+00 -2.328148016532054044e+03 0.000000000000000000e+00
1.100019184024084211e+02 1.018497226484734419e+01 1.013063515289786887e+00 -2.328146090023434226e+03 0.000000000000000000e+00
1.099998073055114531e+02 1.018362651960419640e+01 1.011890714244814138e+00 -2.328146027594507359e+03 0.000000000000000000e+00
1.100029339842841267e+02 9.968988392253239184e+00 1.002150714516514718e+00 -2.328145576273135703e+03 0.000000000000000000e+00
1.099978405886171089e+02 1.012318282969490824e+01 1.010906227279664726e+00 -2.328145384899593410e+03 0.000000000000000000e+00
1.099991136920593533e+02 1.018444698201740017e+01 1.013672773887654532e+00 -2.328144824656754736e+03 0.000000000000000000e+00
1.100017857719972767e+02 9.893027016219519965e+00 9.963682363454352542e-01 -2.328144458830423901e+03 0.000000000000000000e+00
1.100025796875753201e+02 9.968804254662597231e+00 1.002450934058077392e+00 -2.328144276756494946e+03 0.000000000000000000e+00
1.100014460659992324e+02 1.019244801895556840e+01 1.013699015626172262e+00 -2.328144228093919992e+03 0.000000000000000000e+00
1.099977888908436086e+02 9.931355041762879310e+00 9.975498293355367085e-01 -2.328142569015953086e+03 0.000000000000000000e+00
1.100029293260352148e+02 1.015330582362406275e+01 1.010940313504309573e+00 -2.328141862872397269e+03 0.000000000000000000e+00
1.099987470064103405e+02 1.014279845865904051e+01 1.012563728034864274e+00 -2.328141754209797000e+03 0.000000000000000000e+00
1.100035144682688895e+02 1.012073118394493676e+01 1.008987611130676587e+00 -2.328141573942913510e+03 0.000000000000000000e+00
1.099983584023235608e+02 1.016695091878730750e+01 1.012357517898788029e+00 -2.328140876479153121e+03 0.000000000000000000e+00
1.100016722747613329e+02 9.919468977490755179e+00 9.991396672633116038e-01 -2.328140540681748917e+03 0.000000000000000000e+00
1.099981372454610806e+02 1.015577513051015046e+01 1.012068142348533373e+00 -2.328140184502818556e+03 0.000000000000000000e+00
1.099995191234418286e+02 9.928731379783259925e+00 9.956392889098829579e-01 -2.328140167003414717e+03 0.000000000000000000e+00
1.100004994652702663e+02 1.017578737624278240e+01 1.011014072439629263e+00 -2.328140108608500668e+03 0.000000000000000000e+00
1.100016718835401832e+02 1.017296111888678922e+01 1.011131540921805794e+00 -2.328139924588190297e+03 0.000000000000000000e+00
1.100021496473060409e+02 9.912704299548259712e+00 9.955843208058379190e-01 -2.328139529101822518e+03 0.000000000000000000e+00
1.100033413910211664e+02 9.991149261022778560e+00 9.999380129646272541e-01 -2.328139233536496249e+03 0.000000000000000000e+00
1.099973569247354419e+02 9.993082974027059251e+00 1.003082894884655074e+00 -2.328138900520782499e+03 0.000000000000000000e+00
1.100013358724224730e+02 9.898834721916136559e+00 9.973925913813918021e-01 -2.328137583114509653e+03 0.000000000000000000e+00
1.100014553358073357e+02 1.001862197131990406e+01 1.000197566230598190e+00 -2.328136046869718029e+03 0.000000000000000000e+00
1.100037851034872745e+02 1.002565055204386546e+01 1.002508197788278821e+00 -2.328135869042792365e+03 0.000000000000000000e+00
1.100025905079079962e+02 1.006742462424346307e+01 1.003673211941817911e+00 -2.328134434367424547e+03 0.000000000000000000e+00
1.100015666858177212e+02 9.887558134016629197e+00 9.956634741969518920e-01 -2.328132664243117688e+03 0.000000000000000000e+00
1.099986130063345655e+02 9.925035882456898051e+00 9.991723293411788331e-01 -2.328132642050038157e+03 0.000000000000000000e+00
1.100023561082399084e+02 1.015227423029742049e+01 1.012702835989056860e+00 -2.328132480517462682e+03 0.000000000000000000e+00
