# nu h lw logL logPrior
1.056039325881922366e+02 4.003742225359973261e+00 3.141776884258010050e+00 -1.084258942200982347e+03 0.000000000000000000e+00
1.051976198680014392e+02 7.835735643673909401e+00 4.658671262346996578e+00 -1.084254655721359086e+03 0.000000000000000000e+00
1.052123280261724290e+02 9.189540367570215196e+00 4.397405219496154594e+00 -1.084240747075969239e+03 0.000000000000000000e+00
1.052831371886021827e+02 9.433681060333626078e+00 4.789848895767497616e+00 -1.084230603850062380e+03 0.000000000000000000e+00
1.147979390320929838e+02 1.351529576435272162e+00 1.713407362804591383e+00 -1.084213071598805072e+03 0.000000000000000000e+00
1.147134231714390040e+02 1.130719967345012122e+00 1.486582972312292528e+00 -1.084212879234827142e+03 0.000000000000000000e+00
1.050044126824871142e+02 4.383534749535227704e+00 3.549730048038963304e+00 -1.084205970356733815e+03 0.000000000000000000e+00
1.053414177234335369e+02 8.226473743792332982e+00 3.924876054882751486e+00 -1.084201933812818424e+03 0.000000000000000000e+00
1.149863658636176780e+02 3.365941567529205924e-01 7.459667268579149857e-01 -1.084198994059731831e+03 0.000000000000000000e+00
1.055264753079477060e+02 7.136580637403004523e+00 4.367488452654233022e+00 -1.084187335289465864e+03 0.000000000000000000e+00
1.052068343546725941e+02 5.951972656373866855e+00 2.897123504816578876e+00 -1.084182538178877394e+03 0.000000000000000000e+00
1.055939851478135694e+02 7.064134757202809034e+00 4.249839688284555272e+00 -1.084169976519370266e+03 0.000000000000000000e+00
1.046068790723145412e+02 1.415345375942745232e+00 1.644611841890779358e+00 -1.084167828639021081e+03 0.000000000000000000e+00
1.146662116716111228e+02 2.616457814519673519e+00 1.891731260240897328e+00 -1.084166815853867774e+03 0.000000000000000000e+00
1.050863074047857708e+02 7.010146657166106188e+00 4.425239782565801860e+00 -1.084163188479717064e+03 0.000000000000000000e+00
1.053724343012109301e+02 8.249256590396987221e+00 4.713673541557550806e+00 -1.084162511674329380e+03 0.000000000000000000e+00
1.054713171710245803e+02 8.871826284394122908e+00 4.643664652165472972e+00 -1.084162306899495206e+03 0.000000000000000000e+00
1.046985890012998368e+02 5.479590735046436123e+00 3.611838830242604992e+00 -1.084159920074121828e+03 0.000000000000000000e+00
1.052385333644622563e+02 8.916266439312328984e+00 4.239511499626027913e+00 -1.084159165562639146e+03 0.000000000000000000e+00
1.055754849127594781e+02 6.181142649811577350e+00 3.321586167317879479e+00 -1.084156341065175184e+03 0.000000000000000000e+00
1.055790595090727066e+02 2.736727452881499989e+00 2.430232025343530555e+00 -1.084154273356950171e+03 0.000000000000000000e+00
1.055532158266224769e+02 6.331301259751213273e+00 4.112385785020684636e+00 -1.084154248739321247e+03 0.000000000000000000e+00
1.049401265627371060e+02 5.341942970074896380e+00 3.865903083834588916e+00 -1.084142925706414644e+03 0.000000000000000000e+00
1.053725013467043397e+02 1.252886886985021597e+00 1.159823098106448125e+00 -1.084138753510651895e+03 0.000000000000000000e+00
1.147755663213991539e+02 3.072835798069368796e+00 2.480960661782551036e+00 -1.084134516566970888e+03 0.000000000000000000e+00
1.047593468433649662e+02 6.560757548008618656e+00 3.934808259019028309e+00 -1.084130951519691962e+03 0.000000000000000000e+00
1.051728838568762967e+02 5.425247563233499548e+00 2.676781291288781173e+00 -1.084130946149560941e+03 0.000000000000000000e+00
1.046219834246737719e+02 4.542505234006362969e+00 3.179075243641726445e+00 -1.084130887558472523e+03 0.000000000000000000e+00
1.051871172440087605e+02 7.544750066351292972e+00 4.581224261377980334e+00 -1.084130709961136745e+03 0.000000000000000000e+00
1.050717772201382019e+02 3.215245527277533100e+00 3.036378153403475721e+00 -1.084127343621918499e+03 0.000000000000000000e+00
1.056643154415560559e+02 6.293077383782056167e+00 3.866521226133163402e+00 -1.084123467582807280e+03 0.000000000000000000e+00
1.052064728341718904e+02 9.224095727171125247e+00 4.783765869377831770e+00 -1.084116008129783268e+03 0.000000000000000000e+00
1.047299633626389266e+02 4.385873805156939476e+00 2.423366401278962634e+00 -1.084113295001295683e+03 0.000000000000000000e+00
1.050850374493329156e+02 9.028129770504877527e+00 4.419830689684697944e+00 -1.084111898106912577e+03 0.000000000000000000e+00
1.053014129957317238e+02 9.298165693919161257e+00 4.529284618225484671e+00 -1.084111777589675285e+03 0.000000000000000000e+00
1.047637325464544062e+02 3.935535448683163295e+00 3.213263130052346206e+00 -1.084106966214987096e+03 0.000000000000000000e+00
1.051118375510990148e+02 8.156100770424231428e+00 3.859657916011914658e+00 -1.084102041938868524e+03 0.000000000000000000e+00
1.052095605727616174e+02 4.522585428451386669e+00 3.625472263456685607e+00 -1.084093542925351585e+03 0.000000000000000000e+00
1.056017815755180891e+02 5.869994013937189337e+00 3.250648228722068822e+00 -1.084092505619945769e+03 0.000000000000000000e+00
1.050486723625783583e+02 8.938108051386990383e+00 4.570337764961572624e+00 -1.084082188158111876e+03 0.000000000000000000e+00
1.146862049617182322e+02 2.801491246253561052e+00 1.967482044671482244e+00 -1.084072564097995382e+03 0.000000000000000000e+00
1.056184646239296541e+02 6.306999014799083980e+00 3.995660741227042401e+00 -1.084069739705902293e+03 0.000000000000000000e+00
1.052625924248844029e+02 8.904693354428355079e+00 4.250246975007483385e+00 -1.084065038584287549e+03 0.000000000000000000e+00
1.052181214022332085e+02 8.951704536373489063e+00 4.792012719987276625e+00 -1.084062856380774974e+03 0.000000000000000000e+00
1.055949419086895631e+02 7.691563723210328440e+00 4.093787566536978062e+00 -1.084059569721518301e+03 0.000000000000000000e+00
1.150939209647969079e+02 3.301006867281611079e+00 2.616322058582925436e+00 -1.084042496857345668e+03 0.000000000000000000e+00
1.047526922543789993e+02 5.370910665707655518e+00 3.680056564848561695e+00 -1.084037215540053694e+03 0.000000000000000000e+00
1.055868702368267265e+02 4.161987680079439755e+00 3.230745420076717167e+00 -1.084036928517461092e+03 0.000000000000000000e+00
1.048877196684578053e+02 6.920861905800826719e+00 3.423667860598598178e+00 -1.084027614963970791e+03 0.000000000000000000e+00
1.055680712057587129e+02 8.096066926008496978e+00 4.316136741890394646e+00 -1.084027001323227523e+03 0.000000000000000000e+00
1.149601513103069266e+02 4.068013749772693366e+00 2.635778068787545170e+00 -1.084017075407733728e+03 0.000000000000000000e+00
1.151580622725159202e+02 3.697956481192190559e+00 2.547801579260477567e+00 -1.084005243034133173e+03 0.000000000000000000e+00
1.049770562445706616e+02 7.544466339944990274e+00 4.445555629292067934e+00 -1.084003351653340133e+03 0.000000000000000000e+00
1.047528680444229536e+02 6.537030486379348915e+00 3.890952576292723286e+00 -1.084002229323022675e+03 0.000000000000000000e+00
1.053404320011233750e+02 9.082510644193787286e+00 4.765022688305766252e+00 -1.084000540520556115e+03 0.000000000000000000e+00
1.151924128955459565e+02 2.973552264627802977e+00 1.939224843032152812e+00 -1.083993413658220106e+03 0.000000000000000000e+00
1.049602039735768528e+02 8.361634285986349724e+00 4.170881745892825343e+00 -1.083991275756171945e+03 0.000000000000000000e+00
1.151622186311630003e+02 2.975163981494868715e+00 2.475519656031053728e+00 -1.083988885902192123e+03 0.000000000000000000e+00
1.053048940345286582e+02 8.119258210410338350e+00 4.687715947770707992e+00 -1.083988055554370021e+03 0.000000000000000000e+00
1.046162326784094887e+02 3.543762822143816216e+00 2.833705673797749292e+00 -1.083985289116727927e+03 0.000000000000000000e+00
1.150055089641054167e+02 3.961581382633934112e+00 2.711060271260189669e+00 -1.083974557258769437e+03 0.000000000000000000e+00
1.054918318891934348e+02 8.659853382804978850e+00 4.516932969929512431e+00 -1.083961933352349661e+03 0.000000000000000000e+00
1.048406050930778406e+02 5.020843201267637390e+00 2.591500857135891067e+00 -1.083956635693292355e+03 0.000000000000000000e+00
1.054585191193704219e+02 8.853234636949430580e+00 4.541076389643270872e+00 -1.083956015459612445e+03 0.000000000000000000e+00
1.049258690544830159e+02 7.538812540932742223e+00 3.703162386818267926e+00 -1.083953768587587092e+03 0.000000000000000000e+00
1.048602222992399078e+02 7.281211422059833183e+00 4.226473130795178612e+00 -1.083951979696154012e+03 0.000000000000000000e+00
1.056191636213760745e+02 6.862485522791357262e+00 4.109174215360237525e+00 -1.083948194818847696e+03 0.000000000000000000e+00
1.056168178037983978e+02 7.284694488102698706e+00 3.967244450158879499e+00 -1.083947193765194243e+03 0.000000000000000000e+00
1.052184873747419829e+02 7.235276144673104426e+00 3.442858223537268003e+00 -1.083933477997654336e+03 0.000000000000000000e+00
1.054092206741124613e+02 8.990281775108073248e+00 4.668711417166938382e+00 -1.083933250306833997e+03 0.000000000000000000e+00
1.055109951217402937e+02 8.247605292088051598e+00 4.187507086704048476e+00 -1.083931738009851188e+03 0.000000000000000000e+00
1.055859210971737667e+02 5.566928175162264125e+00 3.798189283064333566e+00 -1.083924579356048980e+03 0.000000000000000000e+00
1.054688242307554020e+02 8.755768570193618316e+00 4.560737343301100921e+00 -1.083920490230113501e+03 0.000000000000000000e+00
1.053994915794399958e+02 1.310459924739379334e+00 1.232265157823797308e+00 -1.083909776535740548e+03 0.000000000000000000e+00
1.053718689325946514e+02 8.085470912947197775e+00 3.905967955546635562e+00 -1.083896078881805806e+03 0.000000000000000000e+00
1.056668237710115505e+02 4.724218564190125313e+00 3.274795132823092647e+00 -1.083869210355390805e+03 0.000000000000000000e+00
1.050080872633936622e+02 8.460595101506667604e+00 4.157443316829045443e+00 -1.083865039512997100e+03 0.000000000000000000e+00
1.053947885359026060e+02 7.165350843758755417e+00 4.436929217088269262e+00 -1.083841953263889991e+03 0.000000000000000000e+00
1.054019807800039388e+02 7.679032972694462167e+00 4.550074950944089203e+00 -1.083833899925280548e+03 0.000000000000000000e+00
1.053406666898171835e+02 7.093409185289052843e+00 3.443999683225594133e+00 -1.083823037821606704e+03 0.000000000000000000e+00
1.055753011159447396e+02 5.776774422283492250e+00 3.875074192934856221e+00 -1.083821602363281727e+03 0.000000000000000000e+00
1.050256839072120556e+02 8.613993437440134571e+00 4.533029448949272400e+00 -1.083815342011878329e+03 0.000000000000000000e+00
1.152708301363961567e+02 2.179430157364208753e+00 2.038698428623941794e+00 -1.083808925839116228e+03 0.000000000000000000e+00
1.052438574451990689e+02 8.606072976217577164e+00 4.731319836559710446e+00 -1.083803732590297841e+03 0.000000000000000000e+00
1.054289542797833832e+02 8.739820108854276626e+00 4.361340373274617654e+00 -1.083787196493778538e+03 0.000000000000000000e+00
1.051036445054059953e+02 8.724189526124833449e+00 4.652053560563044421e+00 -1.083785991531787658e+03 0.000000000000000000e+00
1.147040735619524696e+02 2.584427749795658258e+00 2.225994044160282570e+00 -1.083782704489407706e+03 0.000000000000000000e+00
1.050598841005499082e+02 8.104797877330101485e+00 3.886820010326904828e+00 -1.083779529444431773e+03 0.000000000000000000e+00
1.054235679014372238e+02 8.338419292815625994e+00 4.101254067383134583e+00 -1.083775997469212143e+03 0.000000000000000000e+00
1.054184134688359791e+02 5.806328642800935746e+00 4.020457230323172482e+00 -1.083753961443526805e+03 0.000000000000000000e+00
1.047361482193037858e+02 1.920891285531219461e+00 2.156125077494000841e+00 -1.083744550838479427e+03 0.000000000000000000e+00
1.150068912765008093e+02 2.845747834545461430e+00 2.496811283064894749e+00 -1.083740578325256138e+03 0.000000000000000000e+00
1.055025205105082478e+02 8.173481712920970921e+00 4.161627224050730156e+00 -1.083727441519492913e+03 0.000000000000000000e+00
1.049419414485713418e+02 6.565746656622231114e+00 4.186139849517449996e+00 -1.083724237498519869e+03 0.000000000000000000e+00
1.053780758253410710e+02 8.363511445303203118e+00 4.071678807193212180e+00 -1.083693991534897577e+03 0.000000000000000000e+00
1.051239194438751383e+02 3.992315989885449667e+00 2.098331235547179929e+00 -1.083693696456652106e+03 0.000000000000000000e+00
1.048377974492280771e+02 7.165085170392845093e+00 3.680867201679840939e+00 -1.083690784028144208e+03 0.000000000000000000e+00
1.048424332925732045e+02 5.878331050430101179e+00 3.908979645547956405e+00 -1.083673450953196607e+03 0.000000000000000000e+00
1.045876502419717013e+02 4.184324110913973271e+00 2.720923327214317400e+00 -1.083673234221455687e+03 0.000000000000000000e+00
1.054705875231746148e+02 6.631276343069198553e+00 4.231730583203805907e+00 -1.083668230867931015e+03 0.000000000000000000e+00
1.047571514259806236e+02 6.724310414494276245e+00 3.760813030715978389e+00 -1.083666277051280986e+03 0.000000000000000000e+00
1.050370158105401543e+02 8.215653896076076990e+00 4.543837964264170637e+00 -1.083656399870473933e+03 0.000000000000000000e+00
1.047112463687363828e+02 6.003291342777325568e+00 3.653765219945691367e+00 -1.083655288035637568e+03 0.000000000000000000e+00
1.049559516374938113e+02 6.454555320513417627e+00 4.165184704728654985e+00 -1.083652243721555351e+03 0.000000000000000000e+00
1.056144174509247478e+02 4.017108383370310953e+00 3.075267130193981568e+00 -1.083646278584045149e+03 0.000000000000000000e+00
1.046922951273571698e+02 4.243909456140992909e+00 2.427205120490656398e+00 -1.083645645618401204e+03 0.000000000000000000e+00
1.051769524902202306e+02 9.052861008921466279e+00 4.608104314169471749e+00 -1.083622506190908098e+03 0.000000000000000000e+00
1.052775949749688209e+02 5.903967003011044490e+00 2.923628691971257521e+00 -1.083616123736639111e+03 0.000000000000000000e+00
1.049161959088243918e+02 8.026896000275932863e+00 4.211764053845024947e+00 -1.083612848824699086e+03 0.000000000000000000e+00
1.052563737950310383e+02 9.054093136108278372e+00 4.664457494049848663e+00 -1.083607255060840998e+03 0.000000000000000000e+00
1.054903686617057730e+02 7.827141316101945634e+00 4.464912242954943267e+00 -1.083601385066079274e+03 0.000000000000000000e+00
1.051345259812063233e+02 8.981326014011486336e+00 4.528553368292589809e+00 -1.083600313776238409e+03 0.000000000000000000e+00
1.049152279252302975e+02 7.766925260643510853e+00 4.305072146008576794e+00 -1.083592553256698011e+03 0.000000000000000000e+00
1.051490211559995629e+02 5.704030027644226841e+00 4.026702885756263228e+00 -1.083587112065780275e+03 0.000000000000000000e+00
1.150829763374908339e+02 3.780278263657103288e+00 2.639822568160812288e+00 -1.083577997330633707e+03 0.000000000000000000e+00
1.051470698783647180e+02 7.941867386300395459e+00 4.586420245239118287e+00 -1.083573896371558931e+03 0.000000000000000000e+00
1.054207033905101696e+02 8.353500484038008267e+00 4.134794448374437437e+00 -1.083573035133592384e+03 0.000000000000000000e+00
1.053129214515740415e+02 7.987325705241514306e+00 3.845485381411434034e+00 -1.083541447513244748e+03 0.000000000000000000e+00
1.150434698228332451e+02 5.304570410443990580e-01 5.652078031780654044e-01 -1.083540228913431520e+03 0.000000000000000000e+00
1.050115217487867909e+02 3.399334894182008959e+00 3.094692369799253662e+00 -1.083529970711791520e+03 0.000000000000000000e+00
1.047164405592409651e+02 6.003885369740245004e+00 3.653536297250510323e+00 -1.083523312332997875e+03 0.000000000000000000e+00
1.047517148228271111e+02 2.555593563336839402e+00 2.536661100621020903e+00 -1.083508670117425936e+03 0.000000000000000000e+00
1.051327363399454384e+02 6.238640940707751881e+00 4.182053062531058352e+00 -1.083505093788759496e+03 0.000000000000000000e+00
1.048978318931736027e+02 5.633637091703293187e+00 3.884888261119103792e+00 -1.083499528845107989e+03 0.000000000000000000e+00
1.056107066868354991e+02 4.315147667374287899e+00 3.213415867205402954e+00 -1.083495071600437086e+03 0.000000000000000000e+00
1.051899321070975901e+02 6.867094796238671250e+00 4.362002805467299460e+00 -1.083492275433883833e+03 0.000000000000000000e+00
1.056312076799393083e+02 5.353777469585464743e+00 3.587621870901895438e+00 -1.083491386639010216e+03 0.000000000000000000e+00
1.046365322130181852e+02 2.724734243595066552e+00 2.485767243124906489e+00 -1.083483977351583690e+03 0.000000000000000000e+00
1.149873267312301977e+02 3.476524460574154762e+00 2.655660608079268847e+00 -1.083477854858507726e+03 0.000000000000000000e+00
1.054876819113091386e+02 3.682736129533404679e+00 2.260524087346023503e+00 -1.083472856356790999e+03 0.000000000000000000e+00
1.054429827487575153e+02 8.342667368325278332e+00 4.189775945094238452e+00 -1.083448473557648867e+03 0.000000000000000000e+00
1.051162335789898634e+02 8.246874989453830906e+00 4.589900806429245250e+00 -1.083445617280388433e+03 0.000000000000000000e+00
1.049377291002574424e+02 6.577892904075374858e+00 4.159341812867000776e+00 -1.083426856800630731e+03 0.000000000000000000e+00
1.148114895814177316e+02 3.643293972981366036e+00 2.467845927725710098e+00 -1.083408402882848804e+03 0.000000000000000000e+00
1.149637386886796264e+02 3.747868892546900810e+00 2.298637044398321283e+00 -1.083387874720847321e+03 0.000000000000000000e+00
1.055100669156724535e+02 7.793099606399788826e+00 4.014633853739294267e+00 -1.083383296697421656e+03 0.000000000000000000e+00
1.152120865907283616e+02 1.218991399117953511e+00 1.544654364636656840e+00 -1.083382073341194427e+03 0.000000000000000000e+00
1.053491108884883118e+02 4.357172346043940436e+00 3.485263800356080299e+00 -1.083369171453053696e+03 0.000000000000000000e+00
1.049492806668724825e+02 5.345923873819358185e+00 2.676882640037822281e+00 -1.083363003125866271e+03 0.000000000000000000e+00
1.055610414879220542e+02 7.061690658031055001e+00 4.180229933163018607e+00 -1.083353991756824144e+03 0.000000000000000000e+00
1.051813879650210453e+02 8.927972880208685069e+00 4.470366807962887989e+00 -1.083349600168804500e+03 0.000000000000000000e+00
1.048551582049480686e+02 5.784396056156761112e+00 3.874013766325275832e+00 -1.083345520145816408e+03 0.000000000000000000e+00
1.048563785315685806e+02 7.324698707510765017e-01 6.867416675687679772e-01 -1.083344351497158186e+03 0.000000000000000000e+00
1.053706695197774508e+02 8.746264950323009657e+00 4.388493975573126704e+00 -1.083339631769544667e+03 0.000000000000000000e+00
1.150128004460893436e+02 3.896059796374229389e+00 2.643054976585312854e+00 -1.083338844899968535e+03 0.000000000000000000e+00
1.052151961856971809e+02 2.724979011925246386e+00 2.735727899001371810e+00 -1.083334661032505437e+03 0.000000000000000000e+00
1.046250188818013669e+02 2.352443006295795058e+00 1.664681610489911145e+00 -1.083334231064775395e+03 0.000000000000000000e+00
1.047641890269005671e+02 4.625462133303740231e+00 2.509513022265259075e+00 -1.083324035225697116e+03 0.000000000000000000e+00
1.050968472219868914e+02 7.175823609218929811e+00 4.393036279596431726e+00 -1.083320663101613036e+03 0.000000000000000000e+00
1.152814823215356341e+02 2.034488312970642809e+00 1.573986591263654589e+00 -1.083316366399009212e+03 0.000000000000000000e+00
1.048271956809261383e+02 5.078432901079080075e+00 3.639362871006130540e+00 -1.083311556000684050e+03 0.000000000000000000e+00
1.150422546860006889e+02 3.764133163280825478e+00 2.651486474585023956e+00 -1.083302609956847391e+03 0.000000000000000000e+00
1.054499213947742504e+02 7.921175992316847214e+00 3.977844870196922678e+00 -1.083289279034487890e+03 0.000000000000000000e+00
1.047535356540642226e+02 4.651115563377450357e+00 3.414993009818138692e+00 -1.083275765535405299e+03 0.000000000000000000e+00
1.054079250439375102e+02 7.622005819283740102e+00 3.772572784744453234e+00 -1.083266308859706669e+03 0.000000000000000000e+00
1.049399229080419076e+02 7.199702496070828239e+00 3.555369937698485305e+00 -1.083265301317786452e+03 0.000000000000000000e+00
1.050650140040797140e+02 6.873234925125075279e+00 4.305036194624822343e+00 -1.083265145223394484e+03 0.000000000000000000e+00
1.054939323073889028e+02 6.393817897394141525e+00 4.104575179891720715e+00 -1.083257141564201902e+03 0.000000000000000000e+00
1.153114383614708203e+02 1.922021859702234936e+00 1.784273457851967448e+00 -1.083250062568394242e+03 0.000000000000000000e+00
1.050910782451087471e+02 8.649378747726522931e+00 4.471711675766960603e+00 -1.083242399176878280e+03 0.000000000000000000e+00
1.049471636273764688e+02 7.791718770763759849e+00 4.309331045872743182e+00 -1.083233059535320081e+03 0.000000000000000000e+00
1.045739418169868600e+02 3.686473492965949283e+00 2.551291147242870760e+00 -1.083224901273975092e+03 0.000000000000000000e+00
1.045590146644428557e+02 3.074140496469086603e+00 2.247693174984451758e+00 -1.083219959739965134e+03 0.000000000000000000e+00
1.054547928073548491e+02 8.204436910976863118e+00 4.458942059424508386e+00 -1.083217105849049403e+03 0.000000000000000000e+00
1.051796763842863953e+02 8.153223671386365723e+00 3.919621917250681431e+00 -1.083215198116792408e+03 0.000000000000000000e+00
1.152546457008712792e+02 1.598897418773507884e+00 1.288153525583399350e+00 -1.083204221490394048e+03 0.000000000000000000e+00
1.055280238651219804e+02 6.901542329071443049e+00 3.617233106399457387e+00 -1.083202177284272238e+03 0.000000000000000000e+00
1.052923397941143264e+02 8.068373094561147596e+00 4.576507298717697125e+00 -1.083189777496374973e+03 0.000000000000000000e+00
1.052422540756324167e+02 2.865598126567225901e+00 2.800795325803283831e+00 -1.083181786292988591e+03 0.000000000000000000e+00
1.050842937610588734e+02 8.368255633806164440e+00 4.512471214290826538e+00 -1.083173573809187246e+03 0.000000000000000000e+00
1.052010646489965779e+02 7.651154923749082570e+00 4.506348730531644975e+00 -1.083172171102674838e+03 0.000000000000000000e+00
1.050275539308766639e+02 7.866485130217713007e+00 4.432603985288126047e+00 -1.083161583041880704e+03 0.000000000000000000e+00
1.050289778702729677e+02 7.625410381397942139e+00 3.706010278753871567e+00 -1.083139792358647583e+03 0.000000000000000000e+00
1.055132266705222008e+02 7.586040394622982852e+00 3.944786852999240701e+00 -1.083135609261488298e+03 0.000000000000000000e+00
1.053691263217351803e+02 7.557610164719990919e+00 4.459330690491953852e+00 -1.083133415391411745e+03 0.000000000000000000e+00
1.050874467005738211e+02 8.461071372657054113e+00 4.175400908074020201e+00 -1.083131843486935168e+03 0.000000000000000000e+00
1.150009060982051352e+02 2.751672400756770998e+00 2.441828946031136205e+00 -1.083130365745297695e+03 0.000000000000000000e+00
1.055506386063120914e+02 7.546273587917305292e+00 4.103514623618933044e+00 -1.083125160946696496e+03 0.000000000000000000e+00
1.054373650136926841e+02 8.370334343499056473e+00 4.305792367345815386e+00 -1.083117021125140809e+03 0.000000000000000000e+00
1.054856098810975169e+02 2.453787978506163370e+00 1.814147066373422934e+00 -1.083111180284039165e+03 0.000000000000000000e+00
1.054504677950226608e+02 8.060831952531048117e+00 4.091950800413814981e+00 -1.083099773555019510e+03 0.000000000000000000e+00
1.047937263709527969e+02 2.732777131297955631e+00 2.649230920035775316e+00 -1.083078056867132545e+03 0.000000000000000000e+00
1.046703568336864549e+02 3.691386649013192134e+00 2.942601397823908727e+00 -1.083074902317736587e+03 0.000000000000000000e+00
1.053266341579000596e+02 7.788671597933644719e+00 4.510002338409035083e+00 -1.083069892913886406e+03 0.000000000000000000e+00
1.050640252674119779e+02 4.528709893684226273e+00 3.568273049761919058e+00 -1.083067050393468890e+03 0.000000000000000000e+00
1.054069284307640828e+02 3.952502058236925464e+00 3.260640167968910319e+00 -1.083058943140446445e+03 0.000000000000000000e+00
1.052992691679242938e+02 8.760224149347035194e+00 4.510746335943069951e+00 -1.083051638917034325e+03 0.000000000000000000e+00
1.052422764296677542e+02 5.626641928054848307e+00 3.968539779950091884e+00 -1.083043855305453690e+03 0.000000000000000000e+00
1.049763260995142105e+02 1.991504675519355505e+00 2.297597477620970441e+00 -1.083040691018840334e+03 0.000000000000000000e+00
1.052766903142243962e+02 5.162694478203525783e+00 2.640687997582997770e+00 -1.083040025350741871e+03 0.000000000000000000e+00
1.053804534919070193e+02 5.483668549269625103e+00 3.880602213610271800e+00 -1.083036355034439566e+03 0.000000000000000000e+00
1.146824812820473056e+02 2.502635598683917717e+00 2.113726101091252474e+00 -1.083033219014356064e+03 0.000000000000000000e+00
1.055513722088059296e+02 2.363634855378241362e+00 2.006664556321526405e+00 -1.083032273659671318e+03 0.000000000000000000e+00
1.056226979076755867e+02 5.700207929121217099e+00 3.336743133308880616e+00 -1.083025446221793118e+03 0.000000000000000000e+00
1.048499761215098260e+02 7.242851132956660720e+00 3.998252876692915514e+00 -1.083021262672837565e+03 0.000000000000000000e+00
1.051543817653851391e+02 4.035863838083183275e+00 2.133863554766203041e+00 -1.083006085152871037e+03 0.000000000000000000e+00
1.047137751739003164e+02 4.825693984073740062e+00 3.385154423340452023e+00 -1.083005979654516068e+03 0.000000000000000000e+00
1.056431639721714646e+02 4.178693319894375868e+00 2.886068140611375288e+00 -1.082998763699673873e+03 0.000000000000000000e+00
1.049007465554668812e+02 4.976197866908808720e+00 3.651554835638754160e+00 -1.082996538704850082e+03 0.000000000000000000e+00
1.050926135277017721e+02 7.700956733091140372e+00 3.719782184744010678e+00 -1.082995761995588055e+03 0.000000000000000000e+00
1.052299532174241392e+02 2.731192989752893929e+00 2.723544464400240894e+00 -1.082994510392830080e+03 0.000000000000000000e+00
1.048968503911596457e+02 6.104286484276594038e+00 3.066253238253083602e+00 -1.082988930170550248e+03 0.000000000000000000e+00
1.051146239778661453e+02 4.092980859488084988e+00 3.396749560764790399e+00 -1.082986156670949640e+03 0.000000000000000000e+00
1.055064305499993793e+02 6.787609207690985968e+00 4.160918268595294123e+00 -1.082982380920553624e+03 0.000000000000000000e+00
1.051300421105163423e+02 7.814193382209170480e+00 4.485568246212106480e+00 -1.082977434054158948e+03 0.000000000000000000e+00
1.052203843153046137e+02 7.921680610373207365e+00 4.528989103106387581e+00 -1.082975184761361106e+03 0.000000000000000000e+00
1.046886435420631756e+02 5.624543527980232049e+00 3.379994519511600348e+00 -1.082972353301880958e+03 0.000000000000000000e+00
1.054354618037600915e+02 8.205524630180693890e+00 4.193057423839710474e+00 -1.082967698714724520e+03 0.000000000000000000e+00
1.050243649345621719e+02 6.424406165768806076e+00 4.150002860188731546e+00 -1.082965889015338234e+03 0.000000000000000000e+00
1.147116405760126128e+02 2.898877410682513034e+00 2.028634488879273334e+00 -1.082956485037767607e+03 0.000000000000000000e+00
1.146422108406272002e+02 2.232602826332693802e+00 1.786591848844613750e+00 -1.082954943019678467e+03 0.000000000000000000e+00
1.049211581758562488e+02 6.812909406084012964e+00 4.142582728878711151e+00 -1.082951888517994576e+03 0.000000000000000000e+00
1.054767092224347351e+02 7.634726846359395580e+00 4.341406161504657746e+00 -1.082938207884261601e+03 0.000000000000000000e+00
1.052714228667089458e+02 5.911128328454138270e+00 4.047067750507735262e+00 -1.082921321049818289e+03 0.000000000000000000e+00
1.048429095551552166e+02 6.914944169756361170e+00 3.598015916168930239e+00 -1.082911306911801830e+03 0.000000000000000000e+00
1.052971078629573327e+02 4.944304841256780492e+00 3.711278801762475155e+00 -1.082903825004651480e+03 0.000000000000000000e+00
1.048620599157812876e+02 7.296488223287330932e+00 3.856938974515555785e+00 -1.082903674096862915e+03 0.000000000000000000e+00
1.054440462035179991e+02 6.732257954747866258e+00 3.434962122373366178e+00 -1.082895679929558810e+03 0.000000000000000000e+00
1.056325565573085470e+02 4.690271999206336417e+00 3.240860515078047843e+00 -1.082891142089577897e+03 0.000000000000000000e+00
1.150080768299498999e+02 3.714471151766413737e+00 2.631546683658254171e+00 -1.082889300152380201e+03 0.000000000000000000e+00
1.048703736863437967e+02 4.102984455238269490e+00 3.309974064479514588e+00 -1.082877583255035461e+03 0.000000000000000000e+00
1.050150463150310145e+02 7.402949010713477662e+00 3.618512736449323697e+00 -1.082876484582377770e+03 0.000000000000000000e+00
1.049286437014631019e+02 2.790500903964452384e+00 1.608771386989342522e+00 -1.082874492542319331e+03 0.000000000000000000e+00
1.053860061549291487e+02 6.802711126507677619e+00 4.255800885647848197e+00 -1.082867963062767103e+03 0.000000000000000000e+00
1.150695173113185774e+02 2.134755433572000649e-01 4.397882867063399037e-01 -1.082867528004589303e+03 0.000000000000000000e+00
1.047935658240332657e+02 6.210336525125530471e+00 3.281823983386523480e+00 -1.082865056771193849e+03 0.000000000000000000e+00
1.046941074063384178e+02 5.579831054383150857e+00 3.225149207121327244e+00 -1.082863069484676089e+03 0.000000000000000000e+00
1.151045447484212616e+02 2.222157561681423310e+00 1.461989455738802679e+00 -1.082853090235418676e+03 0.000000000000000000e+00
1.055557498847400097e+02 5.288749864408338830e+00 3.643513757235119943e+00 -1.082850805268050408e+03 0.000000000000000000e+00
