,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
5328,6212484,4860,170,57.98,2.29,5.982,0.626,1.2770137786865234,0.05,1.7632782110189786,3.6866362692622934,6.081438513453104
12821,10395400,4818,80,30.53,0.6,4.346,0.071,1.2617073059082031,0.05,1.4847268042986619,3.6828667956623247,6.081119530386351
16089,12884930,4906,80,37.81,0.42,4.335,0.103,1.2778911590576172,0.05,1.5776066773625357,3.690727543870367,6.080517350139181
12452,10202324,4759,80,31.86,0.5,3.923,0.04,1.2789192199707031,0.05,1.5032457714651126,3.6775157047987577,6.080346863673595
13431,10745775,4838,100,36.06,0.8,4.035,0.021,1.3281402587890625,0.05,1.5570257223863833,3.684665864025861,6.080319376728223
8666,8148993,4922,100,32.66,1.04,3.872,0.033,1.196977615356445,0.05,1.5140161804006493,3.6921416093667836,6.078106914794673
3556,5200152,4849,100,46.5,0.51,4.642,0.086,1.33697509765625,0.05,1.667452952889954,3.6856521841155243,6.077669069204675
7476,7511279,4739,100,39.49,1.26,4.273,0.057,1.2897396087646484,0.05,1.5964871337365443,3.675686708699401,6.077185853408654
5702,6446468,4857,80,51.3,0.85,5.0539999999999985,0.018000000000000002,1.2315340042114258,0.05,1.7101173651118162,3.6863681034730362,6.076575952719447
8296,7954197,4814,139,32.49,0.73,3.933,0.04,1.3301239013671875,0.05,1.511749711344983,3.682506085939011,6.076144078999874
9718,8683779,4808,80,37.41,2.28,4.301,0.17,1.2287235260009766,0.05,1.572987708198205,3.681964458994683,6.07352025486593
9559,8611114,4910,100,33.26,0.89,4.067,0.121,1.1925411224365234,0.05,1.5219222448835004,3.6910814921229687,6.072566866276664
3509,5183935,4913,80,47.05,0.52,4.833,0.022,1.21954345703125,0.05,1.6725596277632757,3.691346764134822,6.0723938111456315
3161,4997023,4803,80,52.69,0.65,5.167999999999998,0.016,1.3526716232299805,0.05,1.7217281985727881,3.681512586638962,6.072154385632502
1657,3934343,4722,80,43.41,0.28,4.782,0.018000000000000002,1.329859733581543,0.05,1.6375897858386999,3.674125982742708,6.071425616469405
14669,11456246,4730,80,32.05,0.76,3.391,0.036000000000000004,1.2967910766601562,0.05,1.5058280338548362,3.6748611407378116,6.0703210166297845
1597,3858287,4728,80,30.99,0.48,3.5660000000000003,0.019,1.315713882446289,0.05,1.4912215762392829,3.674677467873199,6.069265351729026
7995,7802549,4770,80,31.72,0.61,4.047,0.026,1.273005485534668,0.05,1.5013331786455661,3.678518379040114,6.068532848613514
14401,11287896,4913,100,35.18,0.92,4.138,0.043,1.262115478515625,0.05,1.5462958351214424,3.691346764134822,6.067668233809187
4935,5960594,4702,100,39.92,0.69,4.313,0.053,1.3851022720336914,0.05,1.6011905326153335,3.6722826247889206,6.067597149847408
3230,5021395,4906,100,38.08,0.59,4.416,0.047,1.2800378799438477,0.05,1.5806969397124366,3.690727543870367,6.067438519716584
8117,7870980,4716,80,34.13,0.86,4.056,0.031,1.2987518310546875,0.05,1.5331362882786388,3.6735737964230517,6.067223390209664
13584,10857953,4888,100,32.7,0.72,4.034,0.03,1.2800273895263672,0.05,1.5145477526602862,3.689131197234498,6.067121449017005
13776,10937722,4706,80,42.48,0.73,4.605,0.073,1.3456764221191406,0.05,1.6281845080734125,3.6726519228400023,6.06703059634735
3035,4918972,4802,80,34.09,0.84,4.206,0.047,1.230731964111328,0.05,1.5326270012288912,3.6814221557210085,6.066989782246641
10704,9335570,4947,100,36.59,0.72,4.227,0.024,1.200338363647461,0.05,1.5633624094866074,3.694341910364181,6.066487584387753
37,1297272,4825,80,31.79,1.42,4.24,0.034,1.3201761245727541,0.05,1.502290527914773,3.6834973176798114,6.066097221198374
2139,4260884,4885,80,50.41,1.78,4.496,0.027000000000000003,1.2870550155639648,0.05,1.7025166974381505,3.688864568054792,6.065908762981153
15944,12406844,4838,80,30.41,0.73,4.024,0.08199999999999999,1.2593841552734375,0.05,1.4830164201441323,3.684665864025861,6.065545434908882
6384,6851327,4781,100,51.6,0.49,5.614,0.015,1.2696466445922852,0.05,1.7126497016272113,3.6795187436957892,6.064682859619514
9215,8415501,4740,100,32.24,0.43,3.627,0.013,1.2870550155639648,0.05,1.5083950331330531,3.6757783416740852,6.064315151350672
8508,8074901,4837,141,44.65,0.65,4.71,0.014,1.3493270874023438,0.05,1.6498214632245651,3.6845760873884554,6.064211160730736
10813,9395227,4924,148,43.49,0.98,4.549,0.044,1.2734432220458984,0.05,1.638389407665336,3.6923180442592787,6.0642017348418875
5343,6222355,4792,80,39.06,0.66,4.378,0.017,1.3693609237670898,0.05,1.5917322389518356,3.680516809381255,6.0635350563897505
8878,8235448,4712,80,32.01,0.42,3.715,0.014,1.3139371871948242,0.05,1.5052856741441323,3.6732052817790453,6.062940951528215
9488,8561238,4867,80,56.68,0.76,5.317,0.019,1.2691888809204102,0.05,1.7534298415754228,3.687261346243506,6.062882621458589
972,3339894,4779,100,30.94,0.49,3.374,0.023,1.329143524169922,0.05,1.4905203093633488,3.6793370305207937,6.062027970332503
18,1161618,4747,80,34.32,0.5,4.1080000000000005,0.028,1.273820877075195,0.05,1.5355472791766678,3.67641923171836,6.0603864453445295
5257,6191711,4795,140,32.67,0.88,4.115,0.043,1.3457527160644531,0.05,1.5141491344754374,3.6807886115066824,6.060253910043031
14325,11242934,4866,100,31.89,0.59,3.804,0.025,1.3077678680419922,0.05,1.5036545192429593,3.6871721045948,6.0598322879877236
3158,4995956,4855,80,55.16,0.99,4.917,0.026,1.3034353256225586,0.05,1.7416242575038121,3.686189234244024,6.059437153806614
14773,11512915,4835,169,36.37,2.34,5.267,0.132,1.2113637924194336,0.05,1.5607433010547118,3.6843964784190204,6.059415999753763
11369,9697074,4837,100,33.38,1.11,3.952,0.053,1.3240175247192385,0.05,1.523486332343228,3.6845760873884554,6.059011280045544
4890,5939482,4776,167,52.75,1.11,5.36,0.105,1.2711210250854492,0.05,1.7222224639697303,3.6790643181213127,6.058747193602337
11691,9833831,4870,80,31.01,0.73,4.009,0.028,1.251237869262695,0.05,1.4915017662373264,3.6875289612146345,6.058733264750127
13040,10525205,4891,171,30.9,0.35,3.519,0.027000000000000003,1.2299280166625977,0.05,1.4899584794248346,3.6893976628212823,6.058463016344742
2366,4455542,4839,80,30.47,0.47,4.04,0.031,1.2925405502319336,0.05,1.4838724542226736,3.684755622108624,6.058076646440568
4131,5512777,4757,100,30.7,0.81,3.551,0.212,1.3021087646484375,0.05,1.4871383754771865,3.677333151419902,6.057795303583957
1129,3457190,4905,80,31.75,0.52,3.905,0.062,1.2004165649414062,0.05,1.5017437296279945,3.6906390117159673,6.057467975936546
7978,7799423,4829,139,55.34,0.52,5.851,0.013,1.3315057754516602,0.05,1.743039154804933,3.6838572054003462,6.056908562794755
11194,9596869,4699,80,44.74,0.83,4.712,0.01,1.386003494262695,0.05,1.6506959797606109,3.672005445022952,6.056241764059626
3634,5264460,4856,139,30.75,0.7,3.847,0.03,1.2803316116333008,0.05,1.4878451201114355,3.686278678067201,6.054848683508965
1022,3355750,4879,80,32.2,1.23,3.458,0.064,1.2937383651733398,0.05,1.507855871695831,3.688330818112266,6.054473212586961
453,2572430,4762,80,30.74,0.72,4.144,0.034,1.2971153259277344,0.05,1.4877038631637263,3.677789391068861,6.053525898554779
461,2575044,4886,80,32.22,0.47,4.145,0.028,1.2756261825561523,0.05,1.5081255360831993,3.688953462637418,6.052982445544435
14830,11551758,4917,100,31.61,1.12,3.958,0.036000000000000004,1.2304849624633791,0.05,1.4998244958395797,3.6917002082901615,6.05276400879717
8003,7808227,4935,100,32.45,0.65,4.086,0.03,1.2024221420288086,0.05,1.5112147011363881,3.6932871570056554,6.052555456766406
1209,3543887,4714,80,44.45,0.4,4.913,0.016,1.3376808166503906,0.05,1.6478717653062325,3.673389578188305,6.052068494227329
6985,7191673,4707,100,31.65,0.77,3.679,0.03,1.339853286743164,0.05,1.500373714353374,3.672744198306599,6.0517807011583
7905,7748003,4879,80,54.8,1.46,5.197,0.026,1.2287006378173828,0.05,1.7387805584843692,3.688330818112266,6.050681874947563
9090,8360334,4688,80,33.39,0.68,4.085,0.038,1.362323760986328,0.05,1.5236164190543708,3.670987603010034,6.050233201596196
13997,11072470,4809,100,33.17,0.72,4.026,0.062,1.3405780792236328,0.05,1.5207454715194824,3.6820547770738075,6.049978753515766
11732,9843910,4829,80,51.31,0.36,5.132999999999999,0.014,1.2454347610473633,0.05,1.7102020146553847,3.6838572054003462,6.049701941707946
11036,9520156,4825,80,30.56,0.69,4.408,0.08,1.2462034225463867,0.05,1.4851533499036522,3.6834973176798114,6.049661124513634
11070,9534934,4930,100,47.21,0.53,5.233,0.014,1.2269067764282229,0.05,1.6740340004312548,3.69284691927723,6.048804585763718
292,2307683,4799,100,39.95,0.51,4.309,0.012,1.3692789077758791,0.05,1.6015167836500102,3.681150749932421,6.048769033808761
7891,7743060,4793,100,50.95,0.59,5.347,0.021,1.2644424438476562,0.05,1.7071441883424452,3.680607428991788,6.047368041181592
14723,11468988,4841,143,33.24,0.39,3.525,0.011,1.3224611282348633,0.05,1.5216610151120733,3.6849350826408895,6.047314263496742
7739,7661720,4752,80,45.9,0.68,4.634,0.02,1.2802114486694336,0.05,1.6618126855372612,3.6768764319731373,6.047157117465734
10857,9408590,4902,100,45.16,0.74,4.589,0.037000000000000005,1.2135543823242188,0.05,1.6547539332529302,3.690373306916059,6.0466198954245245
10905,9452006,4762,80,31.48,0.56,3.907,0.059,1.2798004150390625,0.05,1.4980347236870268,3.677789391068861,6.046018989795957
15524,12020466,4919,80,53.33,1.2,4.728,0.037000000000000005,1.2343101501464844,0.05,1.7269715836828765,3.6918768225593315,6.044806697683707
13223,10619191,4829,100,41.02,0.49,4.343,0.013,1.3502607345581057,0.05,1.6129956560323475,3.6838572054003462,6.043850537319478
11575,9776795,4889,171,32.11,0.96,3.663,0.266,1.2665328979492188,0.05,1.5066403055665025,3.6892200372638357,6.043526064483174
7606,7592356,4906,100,31.11,0.72,4.012,0.055,1.228342056274414,0.05,1.4929000111087034,3.690727543870367,6.042972654242562
4498,5698896,4795,80,30.51,0.87,3.89,0.077,1.3071269989013672,0.05,1.484442207642407,3.6807886115066824,6.04264596902171
7409,7450059,4725,80,48.19,0.59,4.899,0.013,1.335004806518555,0.05,1.6829569263012085,3.674401812845282,6.041442674192581
6738,7036630,4715,80,37.2,0.84,3.784,0.016,1.3089885711669922,0.05,1.5705429398818975,3.6734816970733473,6.041314491084324
13377,10724027,4815,100,31.51,0.64,4.006,0.022,1.231597900390625,0.05,1.4984484031739997,3.6825962914605532,6.041169008823993
3825,5359478,4795,80,30.82,0.56,3.74,0.039,1.3189630508422852,0.05,1.4888326343824005,3.6807886115066824,6.036275508573403
7958,7770004,4782,139,45.91,1.13,4.725,0.071,1.3842620849609375,0.05,1.6619072927660208,3.679609571779756,6.034814726331567
14574,11395438,4899,100,33.62,0.47,4.192,0.028,1.275957107543945,0.05,1.5265977091034522,3.6901074394563307,6.034733392870339
1999,4139784,4703,100,47.93,0.53,4.819,0.014,1.3963680267333984,0.05,1.6806074289917878,3.6723749787460793,6.034229276907464
5530,6350918,4945,80,32.64,0.91,4.178,0.022,1.2133150100708008,0.05,1.5137501500818236,3.694166295933198,6.033999585753786
2819,4760954,4825,100,45.22,0.77,4.756,0.048,1.361429214477539,0.05,1.655330558009341,3.6834973176798114,6.033106635547511
4125,5511314,4870,143,45.08,0.47,5.015,0.015,1.3236818313598633,0.05,1.653983907374069,3.6875289612146345,6.0328762669597005
8044,7821234,4690,80,34.76,0.4,4.07,0.054000000000000006,1.3377161026000977,0.05,1.5410797677766288,3.6711728427150834,6.0324489203570195
12510,10223204,4781,80,30.51,0.79,3.873,0.028,1.3150568008422852,0.05,1.484442207642407,3.6795187436957892,6.031546431142682
11219,9606195,4810,80,50.56,1.39,4.768,0.026,1.3604593276977541,0.05,1.7038070652743287,3.682145076373832,6.030715936960761
4314,5597965,4853,100,55.73,0.7,5.545,0.015,1.3091659545898438,0.05,1.7460890430562002,3.6860102913152857,6.029924981575717
7985,7800848,4823,139,57.81,0.66,5.988,0.01,1.330876350402832,0.05,1.7620029693751154,3.6833172619218826,6.029753137823631
10514,9222389,4857,100,32.03,0.41,3.595,0.014,1.3150863647460938,0.05,1.5055569386638217,3.6863681034730362,6.027969650845093
2495,4554148,4827,80,32.69,0.82,4.083,0.033,1.3272924423217771,0.05,1.514414920580369,3.683677298818692,6.026383738146968
9429,8540791,4857,170,37.0,1.3,4.2810000000000015,0.491,1.2028884887695312,0.05,1.568201724066995,3.6863681034730362,6.025436700284361
11059,9532518,4921,100,31.51,1.39,4.051,0.048,1.2280349731445312,0.05,1.4984484031739997,3.6920533650340808,6.025435760871841
9057,8348765,4861,100,46.87,0.87,4.771,0.136,1.222010612487793,0.05,1.67089495352021,3.686725621074542,6.024690455415148
3693,5283798,4850,100,55.51,0.71,5.377999999999999,0.022,1.3142080307006836,0.05,1.7443712273318606,3.6857417386022635,6.022668858202819
7105,7271514,4713,100,31.31,1.01,3.802,0.025,1.3227500915527344,0.05,1.4956830676169153,3.6732974397596356,6.021423580802712
3671,5272166,4843,80,31.64,0.87,4.176,0.05,1.2116470336914062,0.05,1.500236474825639,3.6851144690465394,6.020491019989959
9967,8846245,4821,80,35.03,1.94,4.314,0.174,1.3422536849975586,0.05,1.5444401373176924,3.683137131483007,6.019218887969039
71,1717994,4875,80,31.48,0.49,4.143,0.064,1.2950601577758791,0.05,1.4980347236870268,3.687974620034556,6.018949124404318
4602,5734838,4851,80,57.84,0.95,5.447,0.017,1.3117656707763672,0.05,1.7622282842864745,3.6858312746260635,6.0189298084203
14762,11509207,4783,100,51.75,0.46,5.62,0.014,1.2672433853149414,0.05,1.7139103541289553,3.679700380871964,6.018216569898996
11744,9846355,4699,100,32.05,0.56,3.879,0.017,1.3494958877563477,0.05,1.5058280338548362,3.672005445022952,6.017220094265644
2178,4273669,4701,80,36.97,1.53,4.27,0.036000000000000004,1.3924493789672852,0.05,1.5678494505731069,3.6721902511882525,6.017006241514487
11321,9658958,4717,80,34.35,0.62,4.189,0.049,1.392290115356445,0.05,1.5359267413955693,3.673665876245702,6.016079181905519
3994,5441150,4824,80,36.02,0.71,4.24,0.052000000000000005,1.3424844741821291,0.05,1.5565437084835145,3.683407299132095,6.0148425954851295
2155,4263846,4806,141,52.77,0.56,5.646,0.014,1.3538732528686523,0.05,1.7223870941771238,3.6817837664678814,6.014103708909574
7143,7285830,4873,80,39.05,1.02,4.382,0.042,1.319936752319336,0.05,1.5916210382133191,3.6877964113812944,6.013785903783308
7036,7212057,4735,80,51.12,0.55,5.167999999999998,0.012,1.3386545181274414,0.05,1.7085908451503438,3.675319983339292,6.012735718516638
11743,9846098,4928,80,48.71,0.57,4.873,0.014,1.226226806640625,0.05,1.6876181295717698,3.692670699156369,6.011917908064437
12584,10268744,4701,100,31.9,0.97,3.78,0.024,1.3335018157958984,0.05,1.503790683057181,3.6721902511882525,6.011910393236777
5068,6046159,4695,100,49.03,1.26,4.584,0.034,1.3920354843139648,0.05,1.6904618932461783,3.6716355966021297,6.010945712382339
5889,6547007,4785,95,37.4,0.35,4.523,0.014,1.2430791854858398,0.05,1.57287160220048,3.6798819421128623,6.010852464849061
10174,9016768,4805,168,59.94,0.52,5.965,0.017,1.3319473266601562,0.05,1.777716738609626,3.681693392004564,6.01049465563882
5033,6037363,4771,167,55.36,1.78,5.5920000000000005,0.284,1.3432655334472656,0.05,1.7431960814487013,3.6786094165589263,6.010229351105754
4274,5559520,4875,139,32.16,1.9,3.972,0.054000000000000006,1.3063993453979492,0.05,1.5073160400764136,3.687974620034556,6.00956775888444
4940,5961168,4690,100,33.24,0.66,4.018,0.036000000000000004,1.3738536834716797,0.05,1.5216610151120733,3.6711728427150834,6.0093163874019755
4140,5514974,4762,100,32.39,0.82,4.0760000000000005,0.025,1.3652305603027344,0.05,1.5104109480101768,3.677789391068861,6.0090110328826185
12610,10280656,4824,80,36.09,0.63,4.14,0.06,1.3429851531982422,0.05,1.5573868820595071,3.683407299132095,6.0086752207836325
2396,4465237,4851,80,47.55,0.57,5.055,0.014,1.3372259140014648,0.05,1.6771505212734328,3.6858312746260635,6.008097178194434
10155,9008090,4787,80,37.76,0.44,4.314,0.056,1.2419395446777344,0.05,1.5770319856260313,3.6800634274819486,6.008074202249358
1749,3958400,4895,80,54.53,0.69,5.124,0.026,1.2233972549438477,0.05,1.7366354976868212,3.6897526961391565,6.007820805961742
9623,8628585,4829,100,36.62,0.57,4.166,0.027000000000000003,1.3396224975585938,0.05,1.5637183399656776,3.6838572054003462,6.007379832111509
1863,4044855,4705,80,43.87,0.42,4.507,0.019,1.3906593322753906,0.05,1.6421676344049452,3.6725596277632757,6.0070540027394985
3136,4949422,4892,80,48.82,1.32,4.599,0.043,1.2921524047851562,0.05,1.6885977750811698,3.689486448364248,6.006152743317074
9389,8507295,4737,80,49.13,0.45,5.346,0.013,1.3011245727539062,0.05,1.6913467641348219,3.6755033847279566,6.004834275962822
10768,9357395,4886,147,40.25,1.14,4.499,0.018000000000000002,1.3155231475830078,0.05,1.6047658847038873,3.688953462637418,6.004643863648024
14088,11126471,4830,80,30.85,0.48,4.015,0.08199999999999999,1.2294540405273438,0.05,1.4892551683692605,3.683947130751512,6.004365294518448
11157,9589159,4930,140,32.07,1.56,4.064,0.07400000000000001,1.2307395935058594,0.05,1.5060989599284405,3.69284691927723,6.003143287897562
3699,5285096,4750,100,53.65,0.45,5.6770000000000005,0.017,1.3553304672241209,0.05,1.7295697263019698,3.6766936096248664,6.00298727571617
14833,11554793,4737,80,33.31,0.88,3.871,0.024,1.279951095581055,0.05,1.5225746326911769,3.6755033847279566,6.002735297314157
6690,7023331,4690,100,36.05,1.49,3.972,0.265,1.342782974243164,0.05,1.556905269055448,3.6711728427150834,6.002672993153117
3106,4936463,4846,100,45.23,0.85,4.735,0.067,1.3444786071777344,0.05,1.6554265877459187,3.6853834098014873,6.002307892960491
4798,5867162,4921,151,38.8,0.35,4.384,0.009000000000000001,1.2663116455078125,0.05,1.5888317255942073,3.6920533650340808,6.0013237162926885
11583,9777556,4894,171,32.91,0.75,4.303,0.127,1.2811756134033203,0.05,1.5173278822943734,3.6896639650157703,6.001173492568769
13618,10874337,4777,80,31.59,0.78,3.978,0.031,1.3466339111328125,0.05,1.499549625905149,3.679155241283354,6.000701631293655
15420,11953581,4803,100,37.18,0.58,4.252,0.051,1.3626909255981443,0.05,1.5703093854358798,3.681512586638962,5.999738237492213
7140,7285374,4845,80,50.74,0.84,5.107,0.026,1.3358745574951172,0.05,1.705350462885712,3.6852937813867843,5.999050414077683
4861,5893926,4718,80,46.41,0.7,4.802,0.011,1.334691047668457,0.05,1.66661156841903,3.6737579365495767,5.998870063590888
11320,9658793,4768,100,40.83,0.52,4.46,0.014,1.2599754333496094,0.05,1.610979379922997,3.67833624673218,5.998689184650158
10960,9470210,4866,80,32.96,0.66,4.042,0.035,1.314107894897461,0.05,1.5179872030250783,3.6871721045948,5.997522945690764
15112,11709871,4828,80,32.32,0.58,4.0939999999999985,0.025,1.2145452499389648,0.05,1.5094713521025485,3.6837672614253116,5.996934097580601
2123,4252461,4696,80,45.06,0.41,4.7860000000000005,0.012,1.3574895858764648,0.05,1.653791187387812,3.671728088239558,5.996597576257281
10361,9140843,4821,168,52.37,0.53,5.62,0.012,1.2507524490356443,0.05,1.7190825739014859,3.683137131483007,5.995192520670098
5983,6610188,4776,80,58.32,0.61,5.341,0.013,1.2799196243286133,0.05,1.7658175153099183,3.6790643181213127,5.995111040792902
9821,8751733,4789,80,41.18,0.65,4.519,0.019,1.3782062530517578,0.05,1.6146863422820126,3.6802448370426077,5.994495917911526
6052,6666011,4929,140,38.49,0.53,4.257,0.023,1.2482986450195312,0.05,1.585347911094591,3.692758818154724,5.9937221837187495
5058,6044566,4879,80,31.31,0.49,4.024,0.061,1.2647762298583984,0.05,1.4956830676169153,3.688330818112266,5.993655256999924
12744,10351578,4918,80,55.26,1.01,5.3889999999999985,0.047,1.2356319427490234,0.05,1.7424108805804925,3.6917885244026984,5.993571699021764
14751,11506212,4718,100,39.17,0.57,4.239,0.021,1.393354415893555,0.05,1.592953571547866,3.6737579365495767,5.992034897851693
2265,4357381,4896,152,50.87,0.45,5.5870000000000015,0.031,1.2792768478393557,0.05,1.7064617376313547,3.6898414091375047,5.991529801201159
12776,10357764,4859,100,42.17,0.95,4.521,0.029,1.333963394165039,0.05,1.6250036010148634,3.686546899063006,5.991477494958267
14677,11457478,4715,80,35.88,0.73,4.129,0.06,1.298410415649414,0.05,1.5548524343720544,3.6734816970733473,5.990842734112984
12419,10188964,4718,80,38.21,0.55,4.35,0.033,1.3089170455932615,0.05,1.5821770376884088,3.6737579365495767,5.990433135907476
9759,8703777,4698,164,37.43,0.67,4.261,0.076,1.3920183181762695,0.05,1.573219827114422,3.671913012441587,5.989058249944014
14487,11308784,4863,100,62.14,0.58,6.155,0.019,1.2920446395874023,0.05,1.7933712489189557,3.6869042695681773,5.987960983335339
2890,4829985,4681,80,34.3,0.76,4.1530000000000005,0.045,1.3598451614379885,0.05,1.5352941200427705,3.670338641127442,5.987931103961434
14197,11177749,4769,100,33.94,0.42,4.074,0.042,1.2549295425415041,0.05,1.5307118379816569,3.6784273224338673,5.9860310578311555
13951,11037290,4926,100,43.58,0.67,4.4510000000000005,0.025,1.2770137786865234,0.05,1.6392872259102367,3.6924944075030846,5.985981361252265
9317,8478550,4710,100,32.58,0.54,4.086,0.05,1.3061075210571291,0.05,1.5129510799724906,3.673020907128896,5.985045540988796
15377,11908532,4948,80,37.19,0.81,4.394,0.037000000000000005,1.1959428787231443,0.05,1.5704261783589726,3.694429690957083,5.984991960645211
7482,7514596,4789,100,30.57,0.84,3.984,0.067,1.2770166397094729,0.05,1.4852954387260888,3.6802448370426077,5.984970861827341
15310,11853719,4853,100,33.21,0.68,4.098,0.026,1.320465087890625,0.05,1.5212688755983852,3.6860102913152857,5.982841697549921
9786,8738834,4772,100,31.63,0.97,3.875,0.062,1.351008415222168,0.05,1.500099191915723,3.678700434998304,5.9806924081781885
9939,8826079,4929,100,33.73,0.66,4.135,0.047,1.2426443099975586,0.05,1.5280163411892014,3.692758818154724,5.9805567062627905
14212,11181891,4941,100,33.11,0.52,4.149,0.056,1.2298526763916016,0.05,1.5199591807520685,3.6938148538894167,5.98046311528409
4838,5881162,4683,80,37.69,0.83,4.038,0.048,1.3676328659057615,0.05,1.576226137449605,3.6705241577820797,5.980389467777016
1743,3957962,4756,166,30.7,1.55,4.115,0.078,1.2948389053344729,0.05,1.4871383754771865,3.677241845946654,5.980256397884435
14908,11600024,4953,100,36.02,0.98,4.257,0.059,1.1940898895263672,0.05,1.5565437084835145,3.694868327982456,5.9792242987648185
15452,11966805,4913,100,40.23,0.53,4.4460000000000015,0.013,1.2886648178100586,0.05,1.6045500325712614,3.691346764134822,5.979182651352845
3228,5020346,4719,100,37.12,1.51,4.347,0.254,1.395395278930664,0.05,1.5696079675468244,3.6738499773429494,5.977196086889283
7763,7670489,4723,100,35.41,0.61,4.072,0.01,1.2885313034057615,0.05,1.549125926758111,3.6742179455767,5.9768580546498375
2559,4574474,4715,100,32.36,1.14,3.86,0.198,1.3817853927612305,0.05,1.5100085129402347,3.6734816970733473,5.976360349387132
3901,5383359,4714,80,32.45,0.42,4.064,0.031,1.3826894760131836,0.05,1.5112147011363881,3.673389578188305,5.975756485640996
5994,6612293,4736,80,43.63,0.64,4.442,0.014,1.3025541305541992,0.05,1.6397852129868202,3.6754116937148633,5.975382558642087
15618,12072067,4686,80,33.37,0.59,4.074,0.021,1.343759536743164,0.05,1.5233562066547928,3.670802284260944,5.975123259054619
11289,9651659,4906,80,31.07,1.79,3.957,0.111,1.2335443496704102,0.05,1.4923412532549745,3.690727543870367,5.973793965786164
2186,4275434,4840,80,45.84,0.81,4.417,0.024,1.3514528274536133,0.05,1.6612446089593336,3.6848453616444123,5.973711463132542
3012,4912124,4797,80,62.66,0.49,6.311,0.014,1.3010892868041992,0.05,1.7969903905456863,3.680969718465897,5.973210009564993
12448,10200892,4928,80,37.26,0.44,4.154,0.023,1.190007209777832,0.05,1.5712428505602238,3.692670699156369,5.9725439316075715
4042,5456602,4715,100,35.96,1.18,4.177,0.051,1.3957252502441406,0.05,1.5558196830611912,3.6734816970733473,5.9722719156030415
1117,3455760,4693,100,48.32,0.5,4.86,0.012,1.392995834350586,0.05,1.6841269256130753,3.6714505542124947,5.971952726177372
12454,10203168,4838,80,30.61,0.89,3.998,0.066,1.2282514572143557,0.05,1.4858633295973347,3.684665864025861,5.971445271481525
13547,10817319,4813,80,37.08,0.56,3.926,0.046,1.3573875427246094,0.05,1.5691397254724595,3.6824158616773586,5.970754372700687
12568,10262745,4822,80,46.68,0.93,4.416,0.013,1.2359189987182615,0.05,1.6691308473733326,3.683227206041435,5.969644055180356
7877,7739283,4683,100,33.98,1.05,4.064,0.045,1.347970962524414,0.05,1.5312233745330268,3.6705241577820797,5.968047294137896
10941,9466804,4864,80,30.56,1.69,4.023,0.063,1.2168798446655271,0.05,1.4851533499036522,3.6869935662646784,5.966926581968339
1908,4060545,4920,80,47.21,0.75,4.801,0.021,1.2149686813354492,0.05,1.6740340004312548,3.69196510276736,5.966459621097752
4727,5795583,4792,100,33.0,0.59,4.038,0.033,1.3555526733398438,0.05,1.5185139398778875,3.680516809381255,5.966362281901027
1220,3545147,4871,100,55.31,0.82,5.283,0.013,1.2900238037109375,0.05,1.7428036584691655,3.68761812957177,5.966278587743221
15948,12407512,4868,149,42.55,0.81,4.924,0.021,1.330158233642578,0.05,1.6288995644206066,3.6873505695580273,5.963516715441102
5299,6208301,4845,100,30.2,0.88,3.908,0.23,1.2937870025634766,0.05,1.4800069429571505,3.6852937813867843,5.963509079817882
6103,6689815,4773,100,59.88,0.59,6.073,0.013,1.298884391784668,0.05,1.7772817916710149,3.678791434366244,5.963432194791896
3822,5359241,4891,80,57.39,0.7,5.327000000000001,0.011,1.233926773071289,0.05,1.7588362247469582,3.6893976628212823,5.962881760619087
5055,6043313,4847,100,30.22,0.67,3.985,0.07200000000000001,1.2932281494140625,0.05,1.4802944600030066,3.6854730197227594,5.962712008141477
10790,9390293,4798,100,31.94,0.65,3.77,0.043,1.340496063232422,0.05,1.5043349118024643,3.6810602436318116,5.962251619143947
3467,5172229,4903,100,40.49,0.4,4.401,0.012,1.3039207458496094,0.05,1.6073477767684134,3.6904618932461783,5.961561112328139
1619,3863402,4868,80,54.67,0.92,5.335,0.018000000000000002,1.2954721450805664,0.05,1.737749073891557,3.6873505695580273,5.960473420734814
1717,3954000,4860,80,39.65,0.67,4.413,0.035,1.3297643661499023,0.05,1.5982431916536226,3.6866362692622934,5.960439943655692
4063,5460741,4798,80,42.28,1.14,4.467,0.036000000000000004,1.377241134643555,0.05,1.6261349786353887,3.6810602436318116,5.960185164478047
2048,4164236,4769,80,36.16,0.55,4.252,0.08,1.3785581588745115,0.05,1.5582284218033258,3.6784273224338673,5.960088623977616
6395,6853266,4792,100,30.22,0.88,3.68,0.05,1.3042526245117188,0.05,1.4802944600030066,3.680516809381255,5.959238681986815
3109,4937056,4789,100,48.76,2.22,4.771,0.039,1.3794670104980469,0.05,1.6880636969463443,3.6802448370426077,5.95913168091009
3130,4948344,4858,80,60.52,0.76,5.553,0.037000000000000005,1.2718667984008791,0.05,1.7818989193511492,3.6864575104691117,5.957855578717905
13295,10670445,4742,100,30.38,0.46,3.579,0.012,1.332916259765625,0.05,1.4825877695267675,3.675961549642169,5.957232093055737
10283,9084314,4765,80,41.15,0.47,4.717,0.016,1.2607412338256836,0.05,1.6143698395482886,3.6780629049743454,5.956288042466489
