,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
2814,KIC4758603,4692,100,73.83,0.55,7.093,0.017,1.4480085372924805,0.05,1.868232868422465,3.6713580034434914,2.3669219131126202
1822,KIC3974127,4476,156,48.84,1.26,5.334,0.023,1.4752769470214844,0.05,1.6887756552728448,3.650890077856313,2.3659589406315376
14350,KIC11247565,5024,157,30.12,0.38,3.985,0.066,1.3126134872436523,0.05,1.478854967528663,3.70104963072914,2.3639660654179018
9764,KIC8708654,4989,80,55.26,1.39,5.391,0.02,1.313800811767578,0.05,1.7424108805804923,3.6980135039391815,2.363259192744812
7499,KIC7522231,4783,144,60.86,0.71,6.075,0.016,1.4346628189086914,0.05,1.7843319480221482,3.679700380871964,2.3629080418327546
9188,KIC8396782,4996,80,83.51,1.16,7.067,0.025,1.3560447692871094,0.05,1.9217384836845988,3.6986224297020978,2.362701468114113
14532,KIC11353554,5242,183,100.01,0.54,9.218,0.024,1.1809463500976562,0.05,2.0000434272768626,3.719497016610582,2.3617574199840483
7720,KIC7628793,4614,161,44.58,2.1,4.657,0.18100000000000002,1.5488567352294922,0.05,1.6491400641442189,3.6640775901850753,2.3607630822323387
6493,KIC6880418,4777,149,27.86,0.46,3.7680000000000002,0.109,1.5045194625854492,0.05,1.4449811120879446,3.6791552412833535,2.3606856132562486
11276,KIC9649935,4999,155,48.95,0.5,5.216,0.017,1.3156261444091797,0.05,1.689752696139157,3.69888313675259,2.3596795753435003
7746,KIC7664191,5261,153,104.03,1.5,8.015,0.079,1.0705347061157229,0.05,2.017158598487814,3.7210683017971586,2.359583284771043
14453,KIC11299667,4641,80,47.04,0.62,5.129,0.013000000000000001,1.3003902435302734,0.05,1.6724673130680818,3.6666115684190297,2.358285755570864
1065,KIC3439096,5126,164,107.37,0.88,9.959,0.019,1.2824735641479492,0.05,2.030882953109667,3.709778601848225,2.3582581988272167
6260,KIC6776396,4867,80,144.24,0.57,11.797,0.013999999999999999,1.1895990371704102,0.05,2.159085713714345,3.687261346243506,2.3580559574568096
10862,KIC9410404,4918,153,96.02,0.64,8.657,0.013999999999999999,1.39788818359375,0.05,1.982361701633147,3.6917885244026976,2.3580088604152225
12931,KIC10459809,4674,80,41.49,0.76,4.511,0.025,1.2635116577148438,0.05,1.6179434348289732,3.6696887080562077,2.3577899316256543
5899,KIC6579495,4741,80,86.04,0.67,8.164,0.025,1.279561996459961,0.05,1.934700401715425,3.675869955318957,2.357215824848053
6348,KIC6838375,4911,80,181.43,1.04,14.360999999999999,0.038,1.1210060119628906,0.05,2.2587091005698268,3.691169934131603,2.3570148582254458
12037,KIC10000279,5032,150,170.49,2.01,14.054,0.15,1.260666847229004,0.05,2.2316989107643934,3.701740632437213,2.3549908999263987
6657,KIC7014835,5175,156,29.63,0.71,4.0169999999999995,0.079,1.221454620361328,0.05,1.4717316514800511,3.7139103541289553,2.354701084540328
15322,KIC11859861,5109,156,29.63,0.59,3.741,0.07,1.245408058166504,0.05,1.4717316514800511,3.708335902682264,2.353539095547
5913,KIC6586303,5109,154,28.39,0.79,3.591,0.293,1.2476606369018557,0.05,1.4531653925258572,3.708335902682264,2.352380802342186
13354,KIC10711515,5203,152,93.08,2.0,8.959,0.057999999999999996,1.203211784362793,0.05,1.9688563746146923,3.716253825896037,2.3518102034150754
2244,KIC4348666,4942,80,182.87,2.1,13.927,0.013999999999999999,1.2600221633911133,0.05,2.2621424648908777,3.693902741066061,2.3512846154017875
1041,KIC3429018,4665,163,39.04,1.15,3.6510000000000002,0.568,1.4926719665527344,0.05,1.5915098089946542,3.6688516480825184,2.3506877517086355
11587,KIC9778176,5027,175,30.99,2.15,3.986,0.19,1.302164077758789,0.05,1.4912215762392829,3.7013088852280753,2.350650642659327
13603,KIC10863834,4823,80,77.25,0.69,7.291,0.017,1.2221431732177734,0.05,1.8878984880968723,3.6833172619218826,2.3496032375246885
12382,KIC10156576,4605,80,30.53,0.38,3.929,0.039,1.4135179519653318,0.05,1.484726804298662,3.6632296345328683,2.3494272954651736
9614,KIC8623565,4835,80,95.39,0.6,8.431000000000001,0.013999999999999999,1.293513298034668,0.05,1.9795028487874011,3.684396478419021,2.3489892237778687
6995,KIC7200117,4667,80,58.19,0.55,5.5470000000000015,0.013999999999999999,1.2974271774291992,0.05,1.7648483571934108,3.6690378008851563,2.3488944985383693
15049,KIC11665850,5022,153,31.22,0.51,3.986,0.025,1.310171127319336,0.05,1.4944328987263986,3.7008767083769034,2.3488136522669216
15028,KIC11658322,5320,166,93.58,0.85,7.666,0.036000000000000004,1.1238384246826172,0.05,1.9711830408561613,3.725911632295048,2.3481731700893915
4168,KIC5522828,5019,148,38.35,0.84,4.352,0.021,1.2839174270629885,0.05,1.5837653682849997,3.7006171956820566,2.348019516671957
11455,KIC9718764,5025,159,29.88,1.18,3.99,0.07400000000000001,1.310873031616211,0.05,1.475380593143361,3.701136066092527,2.3479194489112936
1192,KIC3539408,4944,80,114.57,1.07,9.522,0.012,1.1396055221557615,0.05,2.05907091309298,3.69407846208076,2.346449794911123
11797,KIC9885553,4959,152,49.01,0.57,5.004,0.013000000000000001,1.3367977142333984,0.05,1.6902847025126295,3.6953941082911097,2.345386668915494
455,KIC2572667,4906,150,35.11,0.73,4.18,0.027999999999999997,1.3891115188598633,0.05,1.5454308294653512,3.690727543870367,2.345324848006398
1495,KIC3764079,5078,184,128.03,1.03,11.127,0.033,1.3044042587280271,0.05,2.1073117454906742,3.705692696537704,2.34482311843746
6473,KIC6876395,4707,144,29.97,1.01,3.588,0.044000000000000004,1.5331039428710938,0.05,1.4766867429456447,3.6727441983065985,2.343794364261227
993,KIC3345830,4917,153,75.22,0.83,7.322,0.015,1.3648920059204102,0.05,1.8763333290863804,3.6917002082901615,2.343296358319936
6413,KIC6860650,4901,148,36.43,0.53,3.983,0.011000000000000001,1.3812494277954102,0.05,1.5614591712419161,3.6902847025126295,2.340727486416513
3726,KIC5295280,4921,80,191.79,2.41,14.859000000000002,0.04,1.3077573776245115,0.05,2.2828259591535267,3.6920533650340808,2.339828742185356
4686,KIC5786229,4950,80,151.46,1.62,13.328,0.077,1.1220436096191406,0.05,2.180297952488594,3.6946051989335684,2.33949439717306
4289,KIC5563078,4497,136,35.9,1.39,4.096,0.145,1.5998258590698242,0.05,1.5550944485783191,3.652922887567942,2.339371355387854
5544,KIC6358509,5033,100,23.26,0.46,3.7030000000000003,0.036000000000000004,1.2166290283203125,0.05,1.3666097103924295,3.7018269303971394,2.3361453353690247
9829,KIC8754257,5239,150,205.31,2.04,15.977,0.036000000000000004,1.0952033996582031,0.05,2.312410102994809,3.7192483984479465,2.3336295051301756
11484,KIC9728284,4918,100,46.77,0.69,4.922,0.012,1.3678522109985352,0.05,1.6699673699085043,3.6917885244026976,2.333434902626069
7199,KIC7345537,5033,152,53.11,0.57,5.603,0.011000000000000001,1.270094871520996,0.05,1.7251763014191372,3.7018269303971394,2.333097116944393
15990,KIC12505610,5046,153,29.91,0.78,3.7739999999999996,0.11800000000000001,1.294879913330078,0.05,1.4758164130313183,3.702947246181556,2.3328392308758463
8789,KIC8183363,4793,147,38.94,0.7,4.412,0.042,1.4483976364135742,0.05,1.5903959471840128,3.680607428991788,2.332527724752699
9238,KIC8424298,4862,80,160.95,1.41,12.735,0.015,1.1940584182739258,0.05,2.2066909810216324,3.6868149545073168,2.332095149902324
2909,KIC4833377,4920,80,124.96,0.63,10.390999999999998,0.013999999999999999,1.1767578125,0.05,2.0967710165332254,3.6919651027673597,2.330423245051605
6949,KIC7184162,5098,163,34.85,0.49,3.988,0.038,1.2839508056640625,0.05,1.5422027824340283,3.707399831133249,2.3302192236995816
1008,KIC3347554,5051,155,36.42,0.39,4.235,0.040999999999999995,1.2850570678710938,0.05,1.561339941458901,3.7033773685123497,2.3298439419766592
8181,KIC7894751,5072,157,34.36,0.43,3.9539999999999997,0.016,1.2838382720947266,0.05,1.5360531551592047,3.705179244873676,2.3279207233973347
10989,KIC9486918,4641,162,32.41,2.08,3.891,0.12,1.5341119766235352,0.05,1.51067903103221,3.6666115684190297,2.3277670977932683
9277,KIC8443193,4817,150,32.94,1.01,4.073,0.043,1.4815292358398438,0.05,1.5177235948337355,3.682776646314434,2.3272868115506204
15684,KIC12119970,4903,153,35.81,0.41,3.9930000000000003,0.015,1.3846673965454102,0.05,1.554004321011903,3.6904618932461775,2.3270826253156143
3812,KIC5357329,5018,156,28.33,0.66,3.707,0.045,1.3313837051391602,0.05,1.4522465745204372,3.700530656978592,2.326792836185489
6223,KIC6764679,5140,157,34.11,0.48,4.007,0.031,1.234694480895996,0.05,1.5328817194073971,3.7109631189952763,2.3266935914352582
13861,KIC10990113,4555,80,47.86,0.74,4.888999999999999,0.018000000000000002,1.4816484451293943,0.05,1.6799726942774185,3.658488381309017,2.3252103827970827
10958,KIC9469978,4798,145,55.28,0.54,5.6739999999999995,0.019,1.443145751953125,0.05,1.7425680343661418,3.681060243631812,2.324936999244255
15584,KIC12066649,5081,155,29.97,0.7,3.8739999999999997,0.069,1.278700828552246,0.05,1.4766867429456447,3.7059491949102963,2.324672884167399
4584,KIC5731004,4953,80,84.9,2.61,6.445,0.034,1.4413709640502932,0.05,1.9289076902439528,3.694868327982456,2.3244978885524543
6571,KIC6949533,4899,157,35.99,0.53,4.203,0.032,1.399332046508789,0.05,1.5561818466529111,3.6901074394563302,2.323285777195109
5178,KIC6126808,4881,100,162.94,0.72,12.97,0.026000000000000002,1.2432031631469729,0.05,2.212027711974624,3.688508807656521,2.3231637230320974
6464,KIC6871557,4615,80,57.88,0.67,6.0329999999999995,0.018000000000000002,1.3574705123901367,0.05,1.7625285224470002,3.6641717053619303,2.322501239081661
5336,KIC6220490,4993,158,37.62,1.89,4.115,0.415,1.3128528594970703,0.05,1.57541879121436,3.6983615660551097,2.32230504412498
6568,KIC6949064,4974,159,35.17,0.88,4.086,0.02,1.3468103408813477,0.05,1.5461723683169426,3.696705780933917,2.321626591335623
12329,KIC10136905,5252,157,185.73,1.05,15.26,0.022000000000000002,1.1577157974243164,0.05,2.2688820587325678,3.7203247174174416,2.321067818596048
2045,KIC4161005,5150,163,29.1,0.96,3.903,0.122,1.2369041442871094,0.05,1.4638929889859074,3.711807229041191,2.320228204208292
10996,KIC9508218,5223,157,245.7,2.6,18.055,0.046,1.174184799194336,0.05,2.3904051564800812,3.7179200258369938,2.3194342832598434
6629,KIC6964342,4595,80,40.97,0.85,4.391,0.009000000000000001,1.3732900619506836,0.05,1.6124659639531422,3.66228551572213,2.318525139508582
233,KIC2166119,4997,155,144.16,0.85,12.328,0.024,1.3354005813598633,0.05,2.1588447736349883,3.698709349442587,2.318259342460004
12315,KIC10133475,5046,201,30.35,1.06,3.8710000000000004,0.048,1.293832778930664,0.05,1.4821586954112764,3.702947246181556,2.3172741596246715
2641,KIC4651313,5146,157,35.06,2.32,3.7689999999999997,0.036000000000000004,1.221452713012695,0.05,1.5448119117577759,3.711469781874328,2.316619194576773
2501,KIC4554780,4988,153,52.5,0.65,5.5420000000000025,0.016,1.3158588409423828,0.05,1.7201593034059568,3.697926444806505,2.3164194026867886
9985,KIC8870446,5144,158,35.75,0.37,4.004,0.075,1.2556037902832031,0.05,1.5532760461370994,3.7113009599161657,2.316372283250239
4204,KIC5530598,4848,143,104.12,0.8,8.657,0.015,1.2832088470458984,0.05,2.0175341594371985,3.68556261115823,2.3161750864454858
9050,KIC8345515,4803,100,108.8,0.62,9.804,0.02,1.254037857055664,0.05,2.0366288953621607,3.681512586638962,2.3159057357056803
6899,KIC7125921,4723,80,24.53,0.83,3.513,0.04,1.3604192733764648,0.05,1.3896975482063858,3.6742179455767,2.315538791621244
7096,KIC7267975,5176,158,29.19,1.01,4.025,0.083,1.1925888061523438,0.05,1.4652340949880145,3.7139942676606434,2.31511601298759
3475,KIC5175464,5031,153,29.04,0.64,3.685,0.043,1.304155349731445,0.05,1.4629966120280562,3.701654317325748,2.314560708712122
5556,KIC6360104,4693,80,82.34,0.46,8.042,0.01,1.304147720336914,0.05,1.9156108626614672,3.671450554212495,2.314053316914757
2617,KIC4644949,4683,80,61.06,0.68,6.267,0.013000000000000001,1.270634651184082,0.05,1.7857567999626431,3.67052415778208,2.313111868304583
10864,KIC9411366,5067,100,49.09,1.18,4.955,0.025,1.221771240234375,0.05,1.6909930320998694,3.7047509042906714,2.312148508284816
13141,KIC10591093,5210,100,164.36,1.65,12.683,0.015,1.1384801864624023,0.05,2.215796132589834,3.7168377232995247,2.3118999302665126
14031,KIC11084302,5052,155,31.7,1.13,4.2589999999999995,0.08900000000000001,1.2859468460083008,0.05,1.5010592622177514,3.703463341883293,2.3118323515524186
72,KIC1718743,4882,158,29.63,0.53,3.9739999999999998,0.034,1.446929931640625,0.05,1.4717316514800511,3.6885977750811696,2.311543585679808
14053,KIC11091360,5115,156,79.97,0.5,7.816,0.013000000000000001,1.2581863403320312,0.05,1.9029270960172628,3.7088456380481785,2.3108209432313243
1813,KIC3973137,4920,154,35.77,1.59,3.96,0.035,1.364887237548828,0.05,1.5535189401489695,3.6919651027673597,2.310574587593431
2428,KIC4473750,5106,80,71.88,1.86,6.1129999999999995,0.081,1.263998031616211,0.05,1.856608068436936,3.708080810468232,2.310407528257622
377,KIC2442483,4706,80,99.67,0.56,9.227,0.021,1.357065200805664,0.05,1.9985644582609416,3.6726519228400014,2.3097369349491577
2300,KIC4371484,4887,171,73.75,7.08,6.83,0.456,1.1861543655395508,0.05,1.8677620246502007,3.689042339028172,2.3094013833661475
4196,KIC5529403,5080,80,29.83,0.45,4.309,0.11900000000000001,1.1441097259521484,0.05,1.4746532533620629,3.7058637122839193,2.3072498303896243
1881,KIC4055294,4882,80,120.81,0.88,9.671,0.019,1.1877098083496094,0.05,2.082102884327094,3.6885977750811696,2.307133811760679
15730,KIC12158655,4671,163,32.41,1.15,3.8560000000000003,0.163,1.543039321899414,0.05,1.51067903103221,3.669409867287783,2.3070639663930685
12783,KIC10359999,5062,100,45.65,1.0,4.706,0.040999999999999995,1.2240676879882812,0.05,1.6594407818703176,3.704322140822236,2.3056916558929603
7179,KIC7335713,5265,152,159.19,0.7,13.802,0.017,1.0957603454589844,0.05,2.2019157827406968,3.7213983755215048,2.3046197949277496
4930,KIC5956977,4757,80,58.77,0.65,5.7570000000000014,0.017,1.2167415618896484,0.05,1.7691556907143988,3.677333151419902,2.3040320804448107
9883,KIC8805951,5145,154,31.55,0.7,3.865,0.121,1.2061529159545898,0.05,1.498999363580153,3.711385379098452,2.303706270921714
5026,KIC6033565,5039,152,62.09,0.53,6.277,0.013000000000000001,1.2922916412353516,0.05,1.7930216598459832,3.7023443583557687,2.3031272317789964
8852,KIC8222944,4684,80,91.72,0.7,8.179,0.015,1.3661890029907229,0.05,1.9624640460579013,3.6706168864003255,2.302594637617556
3979,KIC5437901,5123,80,32.85,0.58,5.114,0.145,1.1556949615478516,0.05,1.5165353738957996,3.7095243558763413,2.301630428415015
659,KIC2984382,5007,80,209.78,1.14,15.459000000000001,0.024,1.2357778549194336,0.05,2.321764081075497,3.6995775913989086,2.301353746309781
9845,KIC8761471,4981,100,38.69,0.73,4.3260000000000005,0.023,1.3295269012451172,0.05,1.5875987297212448,3.697316541732383,2.300702712753499
2543,KIC4570232,4925,159,27.82,0.81,3.9760000000000004,0.06,1.4009313583374023,0.05,1.4443571256560277,3.6924062348336304,2.3006599523353923
8619,KIC8113639,4613,80,49.81,0.51,5.348,0.012,1.485076904296875,0.05,1.6973165417323834,3.6639834546082666,2.3005898303794177
15609,KIC12070510,4991,153,35.01,1.09,4.1160000000000005,0.028999999999999998,1.331411361694336,0.05,1.5441921107650325,3.698187569866122,2.299365000755747
5641,KIC6424597,5118,156,28.17,0.5,3.812,0.032,1.2438278198242188,0.05,1.449786846985773,3.709100281551167,2.298595643556736
10280,KIC9080622,5132,150,28.34,0.89,3.9789999999999996,0.115,1.176532745361328,0.05,1.4523998459114416,3.7102866477028913,2.2979814980066395
769,KIC3113818,5006,80,223.72,2.9,16.250999999999998,0.038,1.2340669631958008,0.05,2.3497048106562106,3.6994908452722046,2.297580385243629
2358,KIC4448777,5044,149,220.89,0.94,17.005,0.036000000000000004,1.231157302856445,0.05,2.3441760551963644,3.7027750779010438,2.297539923667032
15925,KIC12401274,5130,146,39.78,1.0,4.322,0.026000000000000002,1.1829767227172852,0.05,1.5996647787884168,3.710117365111816,2.2958340068496157
9118,KIC8365908,5034,152,29.93,0.74,3.923,0.075,1.3015298843383791,0.05,1.4761067168401911,3.7019132112123434,2.295515061854016
12750,KIC10351947,4833,80,94.56,0.65,8.597000000000001,0.013000000000000001,1.280238151550293,0.05,1.9757074635371799,3.6842167951388807,2.293192738350628
3395,KIC5110453,4875,100,181.31,0.92,14.718,0.044000000000000004,1.2976751327514648,0.05,2.258421757901637,3.6879746200345562,2.2920621377562465
6355,KIC6841466,5140,150,33.51,0.78,3.873,0.1,1.2227964401245115,0.05,1.5251744278352717,3.7109631189952763,2.291740219374704
15328,KIC11860760,5123,155,28.26,0.8,3.6639999999999997,0.053,1.2427978515625,0.05,1.4511721575125398,3.7095243558763413,2.2911765768884407
5102,KIC6063745,4717,80,72.81,0.52,7.2520000000000024,0.013000000000000001,1.3930158615112305,0.05,1.8621910310515968,3.673665876245702,2.290230439767384
2489,KIC4552514,5048,154,30.86,0.63,3.839,0.024,1.291499137878418,0.05,1.489395921727129,3.703119346236078,2.2883693260167033
12538,KIC10253602,5025,155,38.65,0.61,4.29,0.013999999999999999,1.282365798950195,0.05,1.5871494982543437,3.701136066092527,2.2876051285650267
14991,KIC11623012,5027,100,35.94,0.93,4.235,0.031,1.2815914154052734,0.05,1.555578072772955,3.7013088852280753,2.2875794975381787
12455,KIC10203210,5181,157,28.89,0.54,4.06,0.07,1.1939144134521484,0.05,1.4607475418441969,3.7144135922871206,2.2874074619655835
14854,KIC11560939,5188,100,160.24,1.25,12.376,0.021,1.1839561462402344,0.05,2.20477093628552,3.714999967412042,2.2872129300522155
635,KIC2865296,4655,131,27.95,1.06,3.782,0.078,1.409952163696289,0.05,1.446381812222442,3.6679196853173615,2.2868947364314858
12898,KIC10427193,4872,80,127.83,0.82,10.823,0.018000000000000002,1.2985715866088867,0.05,2.106632788920116,3.6877072796248185,2.2865700252434027
8586,KIC8105610,5129,156,94.01,0.72,8.216000000000001,0.025,1.2690324783325195,0.05,1.973174052682972,3.7100326990657537,2.2864893477510773
15607,KIC12070325,5266,158,173.03,1.38,14.161,0.03,1.1485252380371094,0.05,2.238121407781512,3.7214808547700495,2.2863863683395
14174,KIC11152048,5144,156,35.94,0.7,4.293,0.019,1.258527755737305,0.05,1.555578072772955,3.7113009599161657,2.2862321111803685
12745,KIC10351585,5282,157,93.95,0.65,8.371,0.012,1.1442899703979492,0.05,1.9728967844365444,3.7227983968709046,2.286184835767789
7681,KIC7617399,4742,80,72.42,0.65,6.774,0.013000000000000001,1.4083509445190432,0.05,1.8598585204809928,3.6759615496421687,2.285637387832203
8905,KIC8258311,4947,80,34.67,0.57,4.209,0.057999999999999996,1.365859031677246,0.05,1.5399538416563967,3.6943419103641815,2.282142627778513
9089,KIC8360297,4726,80,83.02,0.5,8.141,0.013000000000000001,1.278233528137207,0.05,1.9191827290425003,3.6744937172963503,2.2819485270696536
7638,KIC7601533,5198,181,124.17,0.64,10.892000000000001,0.024,1.212261199951172,0.05,2.0940166811204217,3.7158362751649934,2.2816324106062784
646,KIC2972707,4988,151,57.14,0.45,6.055,0.015,1.3202857971191406,0.05,1.756940236046724,3.697926444806505,2.2796716654504867
9424,KIC8539821,5183,152,140.66,0.93,12.025,0.032,1.1625099182128906,0.05,2.1481706130773874,3.7145812088395314,2.2789213310138634
1335,KIC3648674,5135,166,101.56,0.7,9.382,0.023,1.2983980178833008,0.05,2.0067226922016848,3.710540447933297,2.2787145511862152
2143,KIC4261242,4923,150,107.43,0.93,9.049,0.019,1.371479034423828,0.05,2.0311255757315654,3.692229835772756,2.278670587727197
13864,KIC10991271,5182,100,76.63,1.41,6.4570000000000025,0.035,1.1729736328125,0.05,1.884398825556686,3.7144974086498066,2.2780595031116646
11299,KIC9652971,4762,135,25.35,0.46,2.975,0.01,1.3508262634277344,0.05,1.4039779636693548,3.6777893910688615,2.27787679958731
761,KIC3112530,4934,150,34.35,0.65,4.065,0.025,1.373183250427246,0.05,1.5359267413955693,3.693199145153717,2.2769714963699625
1643,KIC3868080,4993,159,46.43,0.86,4.732,0.021,1.3246593475341797,0.05,1.666798683666174,3.6983615660551097,2.276386580664947
6800,KIC7098252,4777,100,24.45,0.38,3.2889999999999997,0.036000000000000004,1.3624820709228516,0.05,1.3882788634596392,3.6791552412833535,2.275740797798438
6018,KIC6619631,5029,80,47.82,1.08,4.942,0.026000000000000002,1.2946043014526367,0.05,1.679609571779756,3.7014816356209272,2.2756328926654388
15212,KIC11770275,4907,151,56.1,0.45,5.711,0.012,1.3732995986938477,0.05,1.7489628612561614,3.690816057980916,2.274297452126074
12217,KIC10081050,5120,151,153.56,0.8,13.189,0.018000000000000002,1.2335004806518557,0.05,2.1862781034453675,3.7092699609758313,2.2732815331546825
13625,KIC10876635,5125,159,111.89,1.14,9.662,0.023,1.2848424911499023,0.05,2.0487912738484098,3.709693869727792,2.273241466326276
14426,KIC11294612,5083,156,192.0,0.95,14.86,0.042,1.2396306991577148,0.05,2.2833012287035497,3.706120109702704,2.2728846254027446
12513,KIC10224100,5235,100,91.69,0.94,7.539,0.037000000000000005,1.1746883392333984,0.05,1.9623219727295844,3.7189166860148615,2.272869001350256
13843,KIC10979634,5083,154,28.87,0.78,3.945,0.059000000000000004,1.2800397872924805,0.05,1.4604467838807205,3.706120109702704,2.27148353086045
8324,KIC7967898,4912,154,34.41,1.54,3.9939999999999998,0.024,1.3921566009521484,0.05,1.53668467262093,3.6912583581331115,2.2713967441676
2586,KIC4586817,4926,80,159.91,0.97,12.737,0.026000000000000002,1.3390846252441406,0.05,2.2038756232773338,3.692494407503085,2.2707965312682115
5003,KIC6022348,5106,157,73.93,0.57,7.376,0.017,1.2530622482299805,0.05,1.8688207061975173,3.708080810468232,2.269861498473825
5942,KIC6593627,5149,152,36.17,0.58,4.231,0.035,1.2141857147216797,0.05,1.5583485087616198,3.7117228918272342,2.2696070465386664
13615,KIC10873513,5118,163,137.37,0.87,11.661,0.019,1.2768430709838867,0.05,2.13789189824736,3.709100281551167,2.2692801278528494
643,KIC2971713,5223,159,124.68,0.72,11.335,0.03,1.1910429000854492,0.05,2.0957967936048023,3.7179200258369938,2.2691385500301693
12407,KIC10185703,5059,148,46.67,0.47,5.24,0.013000000000000001,1.224813461303711,0.05,1.669037800885156,3.704064679408568,2.266299007105137
14381,KIC11254587,5147,165,38.8,0.83,4.468999999999999,0.019,1.2520065307617188,0.05,1.5888317255942073,3.71155416825017,2.266143528433201
9463,KIC8553967,5138,151,145.4,0.8,11.92,0.015,1.2088584899902344,0.05,2.162564406523019,3.710794099930328,2.265625551668293
256,KIC2297384,4534,80,31.07,0.9,3.7430000000000003,0.053,1.5285520553588867,0.05,1.4923412532549745,3.656481515790498,2.265587677780934
14586,KIC11403541,5105,157,30.77,0.87,3.91,0.07200000000000001,1.255122184753418,0.05,1.4881274962474584,3.7079957464229287,2.2651530737299983
6314,KIC6790108,4581,80,38.65,0.34,4.38,0.013999999999999999,1.4302978515625,0.05,1.5871494982543437,3.660960291776084,2.264197427849083
7454,KIC7500388,4639,80,40.67,0.47,4.6739999999999995,0.013999999999999999,1.2902860641479492,0.05,1.6092741724045876,3.66642437251876,2.263742429700854
8338,KIC7970844,4564,80,66.47,0.54,6.608,0.03,1.5202999114990234,0.05,1.8226256787741408,3.6593456357461767,2.263475649148465
15269,KIC11818148,5109,156,28.23,1.2,3.84,0.048,1.2504148483276367,0.05,1.4507108781469191,3.708335902682264,2.263204189881992
1883,KIC4056014,4829,146,45.33,0.98,4.324,0.023,1.4220333099365234,0.05,1.6563857190586877,3.683857205400346,2.263168536511038
1451,KIC3751903,4985,174,75.73,1.31,7.112,0.018000000000000002,1.370875358581543,0.05,1.879267956824613,3.697665162647674,2.2631285300646518
33,KIC1295475,4897,159,40.05,0.59,4.282,0.051,1.3871726989746094,0.05,1.6026025204202563,3.6899301040182184,2.2631201204410307
7522,KIC7531332,4899,80,89.15,0.79,7.876,0.013999999999999999,1.1780176162719729,0.05,1.9501213475113732,3.6901074394563302,2.2621598729282875
12032,KIC10000151,5054,154,254.85,4.97,18.395,0.046,1.211298942565918,0.05,2.4062846379247267,3.7036352375838963,2.262141456031763
856,KIC3228728,5050,159,62.16,0.72,6.162999999999999,0.017,1.3067712783813477,0.05,1.7935110057928578,3.703291378118661,2.261690877004061
10632,KIC9289400,4902,146,105.03,1.15,9.024,0.013999999999999999,1.3726081848144531,0.05,2.021313365484695,3.6903733069160585,2.260961901831566
12760,KIC10353660,4910,171,59.36,0.46,6.085,0.015,1.3782291412353516,0.05,1.7734938922709709,3.6910814921229687,2.2606581401401917
14158,KIC11146063,5055,153,35.66,0.56,4.192,0.023,1.2857427597045898,0.05,1.5521813388393355,3.70372115992702,2.2603908728442796
15462,KIC11970742,5111,150,179.42,0.97,14.378,0.062,1.2331552505493164,0.05,2.2538708523396833,3.7085058809552365,2.2599097777765818
9070,KIC8351461,5167,159,30.3,1.1,3.99,0.045,1.2222824096679688,0.05,1.4814426285023048,3.7132384615456617,2.259015668412047
12383,KIC10156591,4966,150,49.91,0.42,5.404,0.018000000000000002,1.3326740264892578,0.05,1.6981875698661224,3.6960067152185454,2.2583217604404595
5219,KIC6141361,4664,163,53.35,5.6,4.99,0.214,1.5075225830078125,0.05,1.7271344237604886,3.668758541750958,2.2578454824434147
11641,KIC9812507,4788,80,127.16,0.75,10.661,0.019,1.2759857177734375,0.05,2.104350519242735,3.680154141734373,2.2569966495329483
6043,KIC6635875,4801,154,54.6,0.47,5.077,0.032,1.5034494400024414,0.05,1.7371926427047373,3.6813317059691664,2.2569520112972734
10083,KIC8955908,4573,129,35.25,0.51,4.279,0.011000000000000001,1.3851652145385742,0.05,1.5471591213274176,3.6602012013806817,2.2564791681890397
2748,KIC4739016,5099,158,31.96,0.56,4.112,0.037000000000000005,1.2676496505737305,0.05,1.5046067706419537,3.707485011967474,2.256057626906126
14904,KIC11599438,5118,157,32.38,0.69,3.966,0.05,1.254659652709961,0.05,1.5102768444173549,3.709100281551167,2.255876358323984
6265,KIC6777392,5141,150,205.6,1.83,16.766,0.159,1.161664962768555,0.05,2.3130231103232384,3.711047603867034,2.254650788755604
15712,KIC12155459,5148,149,210.41,0.79,16.423,0.039,1.163731575012207,0.05,2.3230663763639043,3.7116385382323487,2.254626158790036
6853,KIC7115634,5153,158,26.12,0.61,3.553,0.121,1.2385320663452148,0.05,1.4169731726030363,3.712060142461074,2.2541243037808614
12062,KIC10005502,5128,154,42.17,0.57,4.418,0.013000000000000001,1.2359943389892578,0.05,1.6250036010148634,3.7099480165107614,2.2523696102252626
4943,KIC5961985,5069,100,255.58,3.17,17.369,0.033,1.1956768035888672,0.05,2.4075268658029536,3.7049222912234017,2.252069777208624
847,KIC3222680,4912,150,34.65,0.86,4.129,0.054000000000000006,1.385702133178711,0.05,1.5397032389478256,3.6912583581331115,2.2520473124737794
7133,KIC7284546,4787,147,60.17,0.59,6.081,0.015,1.4365997314453125,0.05,1.7793800114916558,3.6800634274819486,2.2508833696825152
10980,KIC9475357,4977,154,84.33,0.67,8.026,0.02,1.3328466415405271,0.05,1.9259821003271032,3.6969676407440226,2.248975855866833
1302,KIC3640714,5088,151,233.34,2.22,16.885,0.031,1.1937923431396484,0.05,2.3679891935311037,3.7065471026403576,2.2479144705041976
