Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
13238,KIC10651398,5068,100,24.23,0.66,3.4419999999999997,0.22399999999999998,1.15500068664551,0.05,1.38435341413751,3.7048366062114,-0.586083578215144,1
5731,KIC6450285,5006,167,30.07,0.85,3.74,0.071,1.38891696929932,0.05,1.47813342810052,3.6994908452722,-0.587506543284824,1
3831,KIC5360690,4556,80,27.01,0.6,3.3560000000000003,0.032,1.43642520904541,0.05,1.4315245841874498,3.65858371540706,-0.5876446710279699,0
5327,KIC6211965,4643,80,70.78,0.7,6.782,0.013000000000000001,1.3632001876831101,0.05,1.8499105583015,3.6667986836661695,-0.5876982180841309,0
833,KIC3218973,5033,154,36.4,0.99,4.263,0.037000000000000005,1.3280515670776398,0.05,1.5611013836490601,3.7018269303971403,-0.5891890529828571,0
876,KIC3233647,5185,164,35.02,0.56,4.248,0.081,1.2369871139526398,0.05,1.54431614174743,3.71474876072506,-0.589913085692474,0
1186,KIC3534077,5196,158,231.29,2.47,17.038,0.075,1.20987510681152,0.05,2.3641568561225297,3.71566914240099,-0.590902975111598,0
6040,KIC6634419,5104,80,92.39,2.11,7.2379999999999995,0.031,1.0450325012207,0.05,1.96562496710924,3.70791066571311,-0.592338083978311,0
12844,KIC10404576,4964,155,42.04,1.19,4.197,0.057999999999999996,1.36940574645996,0.05,1.6236627073562,3.6958317728266903,-0.5930432755658139,0
5332,KIC6212768,5129,172,27.41,0.54,3.8539999999999996,0.071,1.2800407409668,0.05,1.4379090355395001,3.71003269906575,-0.59498107565042,1
14322,KIC11241927,4589,100,26.68,0.41,2.9560000000000004,0.011000000000000001,1.38401126861572,0.05,1.4261858252445099,3.6617180576946606,-0.5981613411980921,0
5974,KIC6606669,4560,80,28.46,0.45,3.298,0.015,1.42014122009277,0.05,1.4542348957482703,3.6589648426644397,-0.601084581891038,0
8493,KIC8053978,4569,134,28.16,1.7,3.3689999999999998,0.065,1.5358419418334999,0.05,1.4496326504700698,3.6598211580557,-0.602995153739571,0
