KIC,eps,eps_err,dnug,dnug_err,c,c_err
9283816,0.7253703978046873,0.024589338318815514,4.73487438746354,0.011917441417059286,0.009475307724650214,0.0009022256323801231
12117790,0.17099224032618693,0.007383312059014992,9.584136000012556,0.0058808112388385875,0.00478978322139253,0.0002089583184686572
7273672,0.6900619793285901,0.0244256409664098,2.8116952071227796,0.008347922872480375,0.010968640581793098,0.0012394568156988807
10553844,0.10578333652414212,0.010802578918451398,5.685375557479757,0.0058325345233482115,0.00549628691653448,0.00045483909615106526
5112744,-0.014905355769029387,0.016266541122455867,4.423448223114534,0.00743544232422671,0.008045406752357213,0.0009385110699860077
8802374,0.020491191530794508,0.011288811242123711,3.592079768092008,0.004490361235242862,0.008319318168890876,0.0006936375212340171
11462972,-0.058193703331371464,0.0152464513666773,4.4804296148666785,0.007207948307623344,0.005028657168299362,0.0007082192829935692
5111718,0.20326758874789888,0.013119799606682723,10.571535843420184,0.010727470766935884,0.003591252551339445,0.00047355689451630383
9596106,0.7410170133465244,0.02605282418713805,2.710000555011464,0.008086768936370614,0.009379999483756988,0.0012049537185698461
11307599,-0.016544047595254203,0.017542359101762276,4.20702362485501,0.008523456727165661,0.008646927168314349,0.0012294409725569426
5282875,-0.025497545830862858,0.014084823655811592,4.730426436250467,0.0068761779493261965,0.008040939235479053,0.0004873650610727142
9414068,0.47285619618635266,0.03258250993623352,1.695280226793289,0.008890665089243893,0.029419565463598297,0.0028312059763134323
2436458,0.7690990831748592,0.018505115286313125,4.2397801627161344,0.008242794845131659,0.009924499915020561,0.0006227116761196342
8824264,0.7348460888879135,0.02386744729827173,4.150985661269897,0.011276385170898918,0.009227480946497554,0.0009671204091212741
7100768,0.6426857864609001,0.026231640208723758,3.5960812135242755,0.012050699637002494,0.013009151700629627,0.0012297479857734386
11753018,0.12227612019303233,0.010219525631972952,6.0566470938081585,0.005857342272911896,0.004485297069984162,0.00044307995223758726
10651578,0.7093612990723405,0.02449290280306772,4.204647063050968,0.012060345774005905,0.009814050230054201,0.0010459177948523818
9226335,0.7825811918807666,0.018151849592465887,4.601800964402152,0.006214496671687546,0.005131874604938626,0.00039654602882635104
11308660,0.6713355633482119,0.02392145978852262,4.382390765910957,0.011330417091890857,0.009904453318066657,0.0009138894652328975
11513798,0.16632362612391124,0.009385804548215072,8.345947960704812,0.006975731784558872,0.005454756479985335,0.00048643657721196684
7593843,0.6413443128580449,0.017659668398450002,4.168545309592865,0.008453424814407022,0.011427030746890224,0.0005581955292429261
10653383,0.6667997524363878,0.02106196704098691,4.549881030437349,0.009900223062405459,0.009328156411061163,0.0008416064840192283
5112481,0.545885880220469,0.0544156862027353,0.9211029057095335,0.0077210976972477375,0.015657545560977166,0.004098421723601652
12003253,0.7396571415720434,0.03291897046080902,3.9106058258056335,0.01452331583370786,0.012970742656324896,0.0012629401357302187
2436944,-0.08315275926753622,0.01935230752327538,3.715813395225648,0.008822850909707523,0.011027633671024986,0.0008374235153867492
2437805,0.6139620343425639,0.021215813685942064,3.8874182644540873,0.009027025211206177,0.010715926252880759,0.0008444356456196309
11126673,0.10068494975446345,0.009962188228237766,5.658525927023858,0.005639747725330083,0.007736171129979493,0.0003761219106280336
10973854,-0.03740296467530528,0.013500651067951891,3.583900224509259,0.005592222453676214,0.009593789506088678,0.0009893228900416085
8086192,0.12103311024605332,0.007961844534040233,7.105099936944095,0.005204115551483925,0.00578519170549039,0.0003810961402303155
5287610,0.09128263934099962,0.00788932540579465,6.1768604549363815,0.004671816296761258,0.007081327840806843,0.00036713322873777705
11084022,0.052733346494940894,0.008824492247280201,4.655639761817637,0.004286055242521486,0.0045084523651902795,0.000596466320668907
11128910,0.6377597277120743,0.024788684108996113,4.236107067510495,0.011084291316920306,0.010151331936930935,0.001119495308575718
10747862,0.0317123474835077,0.013855803310999807,3.7247612419000014,0.006202302200719379,0.012119770060186818,0.0011641107225911992
6593240,0.773942558519285,0.01886032309960102,4.2810688866427755,0.009696810214401443,0.00806616827225483,0.0007879977947162586
11455176,-0.06267926574218806,0.017500525643602306,4.2038534035470425,0.008380807657716888,0.010387113174707061,0.0011799745582598612
11305250,0.05410479608697649,0.011346405228598982,7.528083508713145,0.006892103483947426,0.0037859014528894654,0.0004525534826165148
11550567,0.6826645912126927,0.027397860200277478,4.214365005315562,0.012251642200777783,0.008639238416146085,0.0010731294508901058
10989210,0.7947191804558552,0.025684199170833474,4.704554170193003,0.009951935660003974,0.003769134573904195,0.00047330223029043363
4843143,0.6619352007547256,0.03276097165196113,4.026698541817785,0.015168024495782998,0.009414080502317332,0.001349923070660549
