,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
7076,KIC7264660,5029,151,32.26,0.48,4.137,0.09300000000000001,1.2596025466918943,0.05,1.5086643630529426,3.7014816356209272,3.8505006942417466
4417,KIC5638865,4722,80,45.02,0.78,4.677,0.040999999999999995,1.4560508728027344,0.05,1.6534054906645013,3.6741259827427077,3.849615959992173
11456,KIC9719012,4952,80,194.66,0.94,14.97,0.037000000000000005,1.1503877639770508,0.05,2.28927671903936,3.694780636012061,3.8491320924573253
1438,KIC3749487,4809,80,70.68,0.7,6.516,0.013999999999999999,1.243255615234375,0.05,1.8492965408347264,3.682054777073808,3.849087062108693
13383,KIC10727178,4901,80,132.29,0.66,10.889000000000001,0.013000000000000001,1.2026853561401367,0.05,2.1215270164553788,3.6902847025126295,3.848416524764482
724,KIC3100505,4623,100,34.48,0.54,4.026,0.011000000000000001,1.4020013809204102,0.05,1.537567257152675,3.6649238934380817,3.8483823483544017
178,KIC2140446,4665,100,57.6,0.56,5.672999999999999,0.012,1.4466972351074219,0.05,1.7604224834232118,3.6688516480825184,3.8482054758667283
242,KIC2282855,4750,166,42.54,2.24,4.377,0.35200000000000004,1.4374408721923828,0.05,1.6287974855667102,3.6766936096248655,3.8475006065895916
1440,KIC3750614,4616,80,51.48,0.45,5.516,0.015,1.370683670043945,0.05,1.7116385382323491,3.6642658001476747,3.847381376376832
7183,KIC7337694,5028,149,50.74,0.48,5.599,0.015,1.2258825302124023,0.05,1.7053504628857117,3.70139526901392,3.847184803912876
6281,KIC6779376,4924,149,69.62,0.5,6.8770000000000024,0.016,1.354146957397461,0.05,1.8427340189482695,3.692318044259279,3.8468050640555287
15356,KIC11873200,5009,100,37.37,0.77,4.086,0.027999999999999997,1.2571134567260742,0.05,1.5725230978496376,3.699751031689514,3.846764336670783
2918,KIC4839525,4719,143,36.02,0.46,4.211,0.013999999999999999,1.4795398712158203,0.05,1.5565437084835143,3.673849977342949,3.8462108233827794
7747,KIC7667124,4735,100,25.34,0.43,3.1639999999999997,0.016,1.3967208862304688,0.05,1.4038066105474225,3.6753199833392918,3.845450585352438
10516,KIC9222911,5091,151,39.57,0.7,4.325,0.031,1.2602882385253906,0.05,1.5973660502660278,3.706803097037338,3.84533146401843
12593,KIC10273112,4958,154,31.83,0.53,3.685,0.016,1.3564424514770508,0.05,1.502836638621003,3.6953065224318022,3.8449909528237134
11867,KIC9906278,4994,100,45.57,0.63,4.676,0.032,1.290705680847168,0.05,1.6586790285824486,3.6984485380153287,3.844219160873304
4806,KIC5869538,4995,80,200.91,1.12,15.545,0.026000000000000002,1.2079095840454102,0.05,2.3030015536558417,3.6985354925620015,3.8442109694298754
11520,KIC9763445,5082,149,111.69,0.65,9.947000000000001,0.015,1.2412729263305664,0.05,2.0480142909380548,3.706034660714351,3.8439536580026887
10131,KIC9002408,4978,147,51.42,0.61,5.49,0.017,1.295572280883789,0.05,1.7111320723068415,3.697054892272575,3.8439093470150465
14360,KIC11251077,4810,80,70.12,0.65,6.591,0.013000000000000001,1.2420635223388672,0.05,1.8458419074217571,3.6821450763738324,3.843726725197308
79,KIC1721595,4971,154,156.19,1.01,13.183,0.027000000000000003,1.312482833862305,0.05,2.193653224907199,3.6964437631389986,3.843665020216328
12268,KIC10095438,4797,80,30.33,0.55,3.9930000000000003,0.046,1.447218894958496,0.05,1.4818724103106635,3.6809697184658967,3.843490886960928
10609,KIC9285116,5090,163,111.01,0.74,9.798,0.017,1.3128681182861328,0.05,2.045362102653348,3.706717782336759,3.8432174113551008
5917,KIC6587053,4903,151,73.56,0.57,7.212999999999999,0.013000000000000001,1.3491363525390625,0.05,1.86664172056604,3.6904618932461775,3.842494948242209
8228,KIC7907664,4829,143,36.73,0.8,4.159,0.047,1.4083385467529297,0.05,1.5650209283452938,3.683857205400346,3.842017541806153
1633,KIC3866664,4764,152,30.64,0.89,3.39,0.14400000000000002,1.4946956634521484,0.05,1.4862887609605664,3.6779717528107403,3.84139239693106
5487,KIC6302852,4832,80,68.83,1.26,6.028,0.02,1.3872804641723633,0.05,1.8377777695537327,3.684126925613076,3.840264127965132
6321,KIC6790938,5004,80,54.92,0.92,4.798,0.033,1.269937515258789,0.05,1.7397305285647175,3.6993173010213822,3.840179625874557
2735,KIC4736611,4872,80,92.24,0.83,7.947999999999999,0.013000000000000001,1.2694816589355469,0.05,1.9649192942866427,3.6877072796248185,3.8398627386934456
11253,KIC9641447,4738,80,28.0,0.99,3.715,0.054000000000000006,1.2696571350097656,0.05,1.4471580313422192,3.6755950563867454,3.8395456494866655
14315,KIC11236890,5008,149,43.52,0.69,4.967,0.013999999999999999,1.2597951889038086,0.05,1.6386888866901237,3.699664320202373,3.8391614600899264
2718,KIC4727024,4798,145,26.91,3.15,3.615,0.08199999999999999,1.4003524780273438,0.05,1.4299136977637543,3.681060243631812,3.8387157901609235
1954,KIC4071543,4786,141,36.06,0.44,4.145,0.040999999999999995,1.4167718887329102,0.05,1.5570257223863833,3.6799726942774185,3.8384935445601567
3023,KIC4915716,4624,80,50.13,0.55,5.0280000000000005,0.011000000000000001,1.4192008972167969,0.05,1.7000977046130537,3.6650178254124732,3.8380954577369017
11230,KIC9634870,4972,148,26.26,0.26,3.35,0.02,1.3069295883178709,0.05,1.4192947217534606,3.696531119969607,3.8376959213896487
5525,KIC6347338,5007,147,65.42,0.44,6.625,0.018000000000000002,1.2775335311889648,0.05,1.8157105397889628,3.6995775913989086,3.837245142789376
8888,KIC8243522,5068,80,147.6,2.67,10.878,0.09,1.2611751556396484,0.05,2.1690863574870227,3.704836606211404,3.8368416845103455
8677,KIC8150152,4669,100,54.12,0.81,5.621,0.017,1.3399314880371094,0.05,1.7333577879255853,3.6692238739308056,3.836336899481129
5988,KIC6610861,4905,151,28.23,0.95,3.384,0.024,1.3780765533447266,0.05,1.4507108781469191,3.6906390117159673,3.8353843336074918
13268,KIC10663785,4717,80,82.04,0.49,7.5710000000000015,0.026000000000000002,1.3448934555053709,0.05,1.9140256516963288,3.673665876245702,3.8352500896026545
15386,KIC11911699,5028,149,128.42,0.91,11.115,0.052000000000000005,1.2906160354614258,0.05,2.108632665580476,3.70139526901392,3.8345037089573233
9464,KIC8554007,4875,145,67.34,0.77,6.541,0.013000000000000001,1.3742876052856443,0.05,1.8282731120520697,3.6879746200345562,3.83440814541532
7787,KIC7676643,4661,80,36.5,0.39,4.149,0.021,1.2895584106445312,0.05,1.5622928644564746,3.6684791029325856,3.833897696937135
2882,KIC4829066,4895,150,30.94,0.89,4.184,0.045,1.3841962814331057,0.05,1.4905203093633488,3.689752696139157,3.833270767831408
14217,KIC11186478,5077,158,83.78,0.84,7.5070000000000014,0.017,1.280294418334961,0.05,1.9231403560252007,3.7056071634046046,3.8329297816337187
13509,KIC10803138,5202,163,99.38,0.86,8.86,0.013000000000000001,1.1866579055786133,0.05,1.9972989924095141,3.7161703478598533,3.832792633287404
13921,KIC11029423,4766,100,76.0,0.6,7.279,0.019,1.2769813537597656,0.05,1.8808135922807916,3.6781540380104367,3.832366932361629
12565,KIC10259369,4972,150,26.23,0.59,3.4930000000000003,0.026000000000000002,1.3047599792480469,0.05,1.4187982905903536,3.696531119969607,3.8319018657165302
12686,KIC10323079,5063,155,30.67,2.15,3.9139999999999997,0.08900000000000001,1.251689910888672,0.05,1.4867137759824856,3.7044079273868413,3.8314264342256834
2516,KIC4562939,5066,158,30.06,1.4,3.929,0.023,1.251596450805664,0.05,1.477988976250889,3.7046651854545294,3.831214522480054
7148,KIC7286856,5049,148,200.29,1.29,14.683,0.017,1.178830623626709,0.05,2.301659266551521,3.7032053706954864,3.8307579896027097
699,KIC2998011,4668,80,30.52,0.64,3.82,0.039,1.4875011444091797,0.05,1.4845845292828428,3.669130847373333,3.8302724082450514
14075,KIC11100170,4629,162,32.84,0.79,3.903,0.023,1.4050359725952148,0.05,1.5164031484474032,3.66548718078281,3.8302252712884735
7643,KIC7601927,4851,150,63.31,0.43,6.263999999999999,0.018000000000000002,1.3824539184570312,0.05,1.8014723135214712,3.685831274626064,3.829973437857889
13794,KIC10965536,4772,100,26.76,0.55,3.275,0.012,1.310622215270996,0.05,1.4274861090957855,3.6787004349983037,3.8295239717281646
684,KIC2993958,4915,100,46.66,0.66,4.707,0.039,1.344465255737305,0.05,1.6689447344577335,3.6915235221681546,3.828844901999127
15320,KIC11859429,5052,154,33.63,0.56,3.9989999999999997,0.032,1.2546653747558594,0.05,1.5267268673146357,3.703463341883293,3.828771063659807
117,KIC1871631,4778,80,26.58,1.03,3.6510000000000002,0.11199999999999999,1.4113807678222656,0.05,1.4245549766067132,3.6792461454138587,3.8285807916848382
9461,KIC8552947,4735,80,28.86,0.52,3.923,0.054000000000000006,1.2512712478637695,0.05,1.4602963267574751,3.6753199833392918,3.8282725706083327
1752,KIC3958725,4747,80,70.29,0.73,6.8229999999999995,0.012,1.2742090225219729,0.05,1.8468935433166247,3.6764192317183597,3.8273676027897383
66,KIC1576646,4814,80,84.47,1.11,7.67,0.013000000000000001,1.310930252075195,0.05,1.9267024941826452,3.682506085939011,3.8272149542437703
5322,KIC6211353,4688,139,61.0,0.48,6.018,0.015,1.4992570877075195,0.05,1.7853298350107671,3.670987603010034,3.827161913462325
10289,KIC9086187,4910,80,110.68,0.66,9.824,0.028999999999999998,1.2091875076293943,0.05,2.0440691504689146,3.6910814921229687,3.8268142289633
3490,KIC5179251,4812,148,32.91,0.85,3.842,0.028999999999999998,1.4268341064453125,0.05,1.5173278822943734,3.6823256186678073,3.826654506540815
11221,KIC9606889,4792,80,36.98,0.3,4.173,0.049,1.4145240783691406,0.05,1.567966906823154,3.680516809381255,3.8266534245467634
10095,KIC8958046,4749,144,25.54,0.37,3.1210000000000004,0.015,1.424448013305664,0.05,1.4072208929273966,3.6766021695820186,3.826490072303116
13641,KIC10879853,4779,80,27.0,0.46,3.773,0.039,1.3351421356201172,0.05,1.4313637641589874,3.6793370305207937,3.826361537274951
13698,KIC10918449,5036,143,39.04,1.2,3.656,0.04,1.153867244720459,0.05,1.5915098089946542,3.702085721435825,3.8262257173895553
5785,KIC6508544,5052,150,32.63,0.57,4.026,0.021,1.253396987915039,0.05,1.513617073787875,3.703463341883293,3.825878693957111
12445,KIC10200729,4990,152,28.88,0.62,3.656,0.092,1.326395034790039,0.05,1.4605971888976017,3.6981005456233897,3.825516590062672
9359,KIC8494157,5102,158,103.21,0.92,9.779,0.023,1.2435321807861328,0.05,2.013721778051063,3.7077404542737713,3.824762318358826
1641,KIC3867987,4984,152,31.55,0.6,3.9989999999999997,0.024,1.3370323181152344,0.05,1.498999363580153,3.6975780336511135,3.8247018292012567
4799,KIC5867378,5050,146,44.13,2.1,4.595,0.067,1.1912174224853516,0.05,1.6447339274471926,3.703291378118661,3.824599961359681
12008,KIC9970454,4692,80,31.81,0.76,3.8989999999999996,0.031,1.463300704956055,0.05,1.5025636691073634,3.6713580034434914,3.8245469261706897
12921,KIC10452574,5119,179,150.55,1.16,12.27,0.022000000000000002,1.129664421081543,0.05,2.1776807598487777,3.709185129550245,3.8243937866215423
3063,KIC4926689,4898,80,166.02,0.91,12.924000000000001,0.035,1.2934293746948242,0.05,2.2201604095245955,3.6900187807886953,3.8237438040294704
2928,KIC4842346,4612,80,30.81,0.51,3.825,0.031,1.4417085647583008,0.05,1.4886916983169407,3.663889298622661,3.8237016402689035
544,KIC2717201,4978,150,70.06,0.69,6.687,0.025,1.32861328125,0.05,1.8454701329816736,3.697054892272575,3.823549702619786
145,KIC2011314,4819,146,31.03,0.68,3.8539999999999996,0.036000000000000004,1.4333505630493164,0.05,1.4917817755841658,3.682956926301209,3.823393537064703
12031,KIC10000108,5021,149,54.26,0.45,5.8,0.017,1.245281219482422,0.05,1.7344797894255772,3.7007902213743464,3.8227724358904793
14702,KIC11465010,4957,151,32.73,0.46,3.883,0.015,1.3506746292114258,0.05,1.5149460053080044,3.695218918905151,3.822216664397695
5902,KIC6579998,5070,101,31.69,0.95,4.164,0.085,1.159841537475586,0.05,1.5009222391903003,3.7050079593333365,3.8209704218005074
6688,KIC7023145,4613,100,32.51,1.42,3.7739999999999996,0.073,1.380335807800293,0.05,1.5120169694961267,3.6639834546082666,3.8206788881081737
2462,KIC4481666,4835,100,75.07,1.0,7.056,0.017,1.3870859146118164,0.05,1.8754664158663856,3.684396478419021,3.8200498446509537
5395,KIC6272933,4676,80,40.44,0.92,4.184,0.036000000000000004,1.2883949279785156,0.05,1.6068111469189634,3.6698745024898014,3.820041613083954
16085,KIC12833657,4996,174,249.27,4.08,19.004,0.128,1.1788549423217771,0.05,2.39667001368851,3.6986224297020978,3.81994581894786
309,KIC2422568,4994,151,28.84,0.83,4.018,0.094,1.2962303161621094,0.05,1.4599952560473914,3.6984485380153287,3.8171630843707938
6462,KIC6871451,4931,150,27.85,0.54,3.7539999999999996,0.024,1.3712692260742188,0.05,1.4448251995097476,3.6929350025311383,3.8166031430162217
9231,KIC8422647,5093,178,142.22,0.74,11.665,0.013000000000000001,1.25323486328125,0.05,2.1529606743042486,3.706973676176178,3.815237435993279
85,KIC1723843,4908,80,108.0,0.77,9.41,0.023,1.3008670806884766,0.05,2.03342375548695,3.690904554054967,3.8151179913345987
4553,KIC5716459,4868,170,63.23,1.19,5.704,0.484,1.1902475357055664,0.05,1.8009231818132183,3.6873505695580273,3.815067258252504
4734,KIC5801717,4918,148,41.85,0.67,4.559,0.024,1.3450765609741209,0.05,1.6216954623292787,3.6917885244026976,3.814611169051296
4340,KIC5608922,4901,147,33.9,0.69,3.846,0.018000000000000002,1.358198165893555,0.05,1.5301996982030819,3.6902847025126295,3.8144156741231527
8813,KIC8210306,4738,80,72.22,0.64,7.015,0.021,1.2832374572753906,0.05,1.858657484090808,3.6755950563867454,3.8140114384406
15230,KIC11774570,4629,80,53.99,0.51,5.593,0.012,1.4264879226684568,0.05,1.7323133274712426,3.66548718078281,3.8133729461844794
13257,KIC10658699,5017,159,100.61,0.62,8.975,0.027999999999999997,1.3038082122802734,0.05,2.00264114900004,3.700444101027752,3.8132988351129846
15742,KIC12166463,4712,141,32.07,0.81,3.801,0.015,1.4811162948608398,0.05,1.5060989599284405,3.673205281779045,3.8129385888938265
14717,KIC11468053,5084,160,112.65,0.76,9.718,0.016,1.3085060119628906,0.05,2.051731196059849,3.7062055418819706,3.812348921637876
3916,KIC5390305,4516,158,35.35,1.12,4.163,0.052000000000000005,1.4973678588867188,0.05,1.5483894181329183,3.6547539332529295,3.8120920345130473
9938,KIC8825444,5128,100,80.98,2.15,6.584,0.039,1.1951570510864258,0.05,1.9083777724323947,3.7099480165107614,3.8118589081803176
6878,KIC7121674,4845,80,64.21,0.61,5.843999999999999,0.017,1.1963605880737305,0.05,1.8076026699164949,3.685293781386784,3.809068414372194
10686,KIC9331202,4618,80,31.18,0.77,3.79,0.07400000000000001,1.325763702392578,0.05,1.4938761108528233,3.6644539285811577,3.8090474233010823
3534,KIC5195155,4831,157,29.77,0.63,3.682,0.057999999999999996,1.432997703552246,0.05,1.4737788346467249,3.68403703748652,3.807537064117827
14416,KIC11289759,4983,100,32.09,0.65,3.955,0.057999999999999996,1.315643310546875,0.05,1.5063697170955042,3.697490887171057,3.806415326037204
14234,KIC11190725,4906,80,108.48,1.2,9.379,0.013999999999999999,1.213298797607422,0.05,2.035349676522988,3.690727543870367,3.806184812376343
11383,KIC9702024,4977,165,96.19,0.89,8.715,0.035,1.2982749938964844,0.05,1.9831299247347,3.6969676407440226,3.805579853790449
13890,KIC11018281,5192,156,121.69,0.72,10.964,0.021,1.1832847595214844,0.05,2.085254891103877,3.715334683792313,3.8055437859712784
4688,KIC5787509,4604,80,30.97,0.77,3.8360000000000003,0.017,1.359415054321289,0.05,1.4909412053567868,3.663135314957754,3.8046021569233104
14237,KIC11191396,4987,151,31.34,0.86,3.782,0.048,1.3347711563110352,0.05,1.4960989921325714,3.6978393682183635,3.803646042337241
13219,KIC10617209,5015,80,46.3,1.28,4.419,0.062,1.2373161315917969,0.05,1.665580991017953,3.7002709373564366,3.8034624378830375
11094,KIC9542779,4905,80,37.12,0.78,4.461,0.29,1.3442001342773438,0.05,1.5696079675468244,3.6906390117159673,3.8029176804822686
1080,KIC3442818,4837,80,84.98,0.69,7.751,0.019,1.2836685180664062,0.05,1.929316726753496,3.684576087388456,3.8024457800005367
7171,KIC7297940,5012,80,101.59,1.32,8.104,0.023,1.3045549392700195,0.05,2.006850960324272,3.700011062322112,3.802372094946744
12893,KIC10424379,4918,80,106.49,0.83,9.5,0.013999999999999999,1.2642030715942385,0.05,2.027308827035546,3.6917885244026976,3.802262879289143
5423,KIC6280472,5041,80,204.21,4.91,15.817,0.02,1.1720428466796875,0.05,2.3100770053242607,3.7025166974381514,3.8012018613835066
7152,KIC7288250,5036,182,29.97,0.86,4.058,0.10300000000000001,1.2742633819580078,0.05,1.4766867429456447,3.702085721435825,3.8009022287000493
181,KIC2141413,4868,146,46.7,0.58,4.8610000000000015,0.016,1.389296531677246,0.05,1.6693168805661125,3.6873505695580273,3.8003413053257287
11807,KIC9887609,4857,80,113.59,0.66,10.263,0.013999999999999999,1.2235288619995115,0.05,2.055340099544181,3.686368103473036,3.79979714862137
2355,KIC4448022,4874,146,39.27,0.62,4.129,0.023,1.3779783248901367,0.05,1.5940609012704183,3.6878855248487055,3.799042716919047
4014,KIC5446102,5116,162,38.4,0.77,4.218,0.052000000000000005,1.2360515594482422,0.05,1.5843312243675307,3.708930535806617,3.799018458587296
3694,KIC5283855,5069,100,29.41,0.52,4.375,0.126,1.2070426940917969,0.05,1.4684950245070694,3.7049222912234017,3.798736702186501
10702,KIC9335518,4966,100,103.96,0.66,9.101,0.013000000000000001,1.31451416015625,0.05,2.016866270828975,3.6960067152185454,3.7978393357281615
4828,KIC5879600,5041,176,147.89,2.19,10.790999999999999,0.086,1.2719173431396484,0.05,2.169938808941815,3.7025166974381514,3.796370775986748
13984,KIC11046496,5018,100,31.26,0.62,3.908,0.028999999999999998,1.150482177734375,0.05,1.4949889736831683,3.700530656978592,3.7963253001459183
4941,KIC5961669,4780,167,27.04,2.39,3.707,0.19,1.3377714157104492,0.05,1.4320066872695985,3.679427896612119,3.795655059179628
2282,KIC4366351,4626,80,55.49,0.61,5.598,0.016,1.4238510131835938,0.05,1.7442147248141662,3.6652056284346006,3.7955531373730618
12570,KIC10263598,5089,154,122.51,1.09,10.446,0.017,1.2351446151733398,0.05,2.0881715398643523,3.706632450873295,3.794553671995303
13048,KIC10526837,4991,148,51.23,0.57,5.478,0.013000000000000001,1.288294792175293,0.05,1.7095243558763409,3.698187569866122,3.793971288099339
570,KIC2835067,4830,80,82.36,0.62,7.596,0.013999999999999999,1.254201889038086,0.05,1.9157163379459936,3.6839471307515113,3.7937309028367943
5297,KIC6208018,4990,100,241.58,1.27,18.132,0.026000000000000002,1.1452836990356443,0.05,2.3830609769309934,3.6981005456233897,3.793705100324423
1825,KIC3974374,5017,160,29.41,0.63,4.2810000000000015,0.10099999999999999,1.2830991744995115,0.05,1.4684950245070694,3.700444101027752,3.7932234522351367
823,KIC3216736,5015,150,149.25,1.07,12.440999999999999,0.022000000000000002,1.284332275390625,0.05,2.173914339801407,3.7002709373564366,3.792344107224854
9318,KIC8478783,4885,100,26.78,0.69,3.7319999999999998,0.066,1.2150793075561523,0.05,1.4278105726759902,3.6888645680547922,3.791319779378497
5515,KIC6343543,5050,100,30.3,0.55,3.59,0.04,1.2665700912475586,0.05,1.4814426285023048,3.703291378118661,3.7910989693370696
14691,KIC11462529,4982,151,30.67,1.34,3.8369999999999997,0.037000000000000005,1.3458566665649414,0.05,1.4867137759824856,3.697403723200488,3.790990485036145
13037,KIC10524770,5066,150,28.71,0.35,3.1910000000000003,0.018000000000000002,1.2167062759399414,0.05,1.458033192496506,3.7046651854545294,3.7907038765286583
2874,KIC4826817,4968,154,28.82,0.72,3.466,0.028999999999999998,1.3571243286132812,0.05,1.4596939764779706,3.696181587168524,3.790142719441668
3997,KIC5443746,4667,80,28.53,0.62,3.763,0.028999999999999998,1.3172788619995115,0.05,1.4553017716570764,3.6690378008851563,3.789223606585833
4432,KIC5649027,5046,80,72.96,0.84,6.377999999999999,0.027000000000000003,1.3441085815429688,0.05,1.86308482532036,3.702947246181556,3.7884263606607895
13069,KIC10537376,4992,100,32.43,0.8,4.09,0.027000000000000003,1.2848167419433594,0.05,1.5109469486729727,3.698274576674368,3.7882633335386164
11606,KIC9783838,4980,155,43.86,0.28,4.923,0.016,1.309427261352539,0.05,1.6420686273415042,3.6972293427597176,3.7876853588593518
12105,KIC10023547,4997,80,93.57,0.87,7.705,0.037000000000000005,1.1318683624267578,0.05,1.9711366294768065,3.698709349442587,3.7870949676891232
5837,KIC6524873,5080,154,41.2,2.41,4.08,0.27399999999999997,1.207170486450195,0.05,1.6148972160331343,3.7058637122839193,3.78695520622956
10141,KIC9004818,4783,80,73.56,0.55,6.625,0.012,1.258305549621582,0.05,1.86664172056604,3.679700380871964,3.7864905521419754
5324,KIC6211640,4801,149,31.29,1.09,3.852,0.042,1.4539842605590818,0.05,1.495405563146193,3.6813317059691664,3.7838697546834505
12042,KIC10001326,4668,80,47.69,0.45,5.048,0.012,1.3006792068481443,0.05,1.6784273224338668,3.669130847373333,3.78386951003752
9329,KIC8480808,5064,155,38.8,0.53,4.2810000000000015,0.065,1.2645196914672852,0.05,1.5888317255942073,3.7044936970092985,3.783158920893088
16061,KIC12690972,4888,153,99.63,1.49,8.787,0.059000000000000004,1.3058834075927734,0.05,1.998390130318048,3.6891311972344982,3.783074570920233
4369,KIC5618071,5082,177,108.88,0.59,9.722999999999999,0.016,1.280055046081543,0.05,2.036948112195278,3.706034660714351,3.7827992754680086
13937,KIC11032463,5080,153,37.39,0.68,3.997,0.013000000000000001,1.2690649032592771,0.05,1.5727554651542195,3.7058637122839193,3.7827242784864734
2170,KIC4269766,4994,152,37.54,0.62,4.33,0.037000000000000005,1.2742891311645508,0.05,1.5744942682853276,3.6984485380153287,3.7820654100635682
11372,KIC9697645,4915,153,38.2,0.39,3.909,0.027000000000000003,1.3409223556518557,0.05,1.582063362911709,3.6915235221681546,3.7817884277460916
3655,KIC5269165,4715,80,31.13,0.79,3.8,0.019,1.4793252944946291,0.05,1.4931791206825151,3.6734816970733473,3.781246439196875
15809,KIC12217154,5055,100,48.09,0.82,4.649,0.016,1.1994752883911133,0.05,1.6820547770738072,3.70372115992702,3.7810353957663865
10937,KIC9466396,4800,146,33.59,0.6,3.83,0.025,1.4241609573364258,0.05,1.5262100038416644,3.6812412373755867,3.7809276990681164
6950,KIC7184521,4876,151,37.01,0.55,4.16,0.018000000000000002,1.3727922439575195,0.05,1.5683190850951116,3.688063696946344,3.780008453737056
8796,KIC8189460,5021,80,117.86,2.0,9.137,0.021,1.3016023635864258,0.05,2.0713664367591305,3.7007902213743464,3.7798399863294456
5695,KIC6444709,5148,156,91.13,0.61,8.487,0.02,1.2064208984375,0.05,1.9596613702734955,3.7116385382323487,3.779736474998344
4499,KIC5700051,5065,80,30.14,0.6,4.189,0.11,1.1635513305664062,0.05,1.479143247978613,3.7045794496962987,3.779438410040018
13836,KIC10978646,4958,80,67.41,1.29,6.024,0.018000000000000002,1.1461420059204102,0.05,1.8287243271387916,3.6953065224318022,3.7794125139414017
14483,KIC11307599,5119,100,35.99,0.85,4.243,0.055999999999999994,1.2164888381958008,0.05,1.5561818466529111,3.709185129550245,3.779385614165017
10106,KIC8961152,4536,80,34.92,0.4,3.998,0.011000000000000001,1.5130434036254885,0.05,1.543074235033532,3.65667304588485,3.778646842424319
11492,KIC9753517,5061,147,198.79,1.82,15.862,0.042,1.205927848815918,0.05,2.298394533712946,3.7042363373087883,3.7785599283553535
9540,KIC8591738,4561,80,30.83,0.96,3.9389999999999996,0.023,1.4693889617919922,0.05,1.488973524726508,3.6590600722409374,3.7781937704370137
5936,KIC6592532,5087,161,91.34,1.36,7.718,0.016,1.283864974975586,0.05,1.9606610072709816,3.7064617376313542,3.778008615960392
3120,KIC4940439,5035,100,72.91,3.37,5.796,0.032,1.2569713592529297,0.05,1.8627870982353445,3.7019994748896368,3.7777885014530717
4554,KIC5717058,4954,80,54.06,1.01,5.399,0.036000000000000004,1.3097686767578125,0.05,1.732876041362707,3.6949560022498185,3.7777209131343596
11325,KIC9662344,4774,80,86.42,0.53,7.912000000000001,0.016,1.3406991958618164,0.05,1.9366142619752116,3.678882414670736,3.777380516357964
6240,KIC6768042,4822,100,23.7,1.22,2.9589999999999996,0.027999999999999997,1.3282585144042969,0.05,1.3747483460101042,3.683227206041435,3.7771079848987834
8248,KIC7936358,5042,154,142.57,0.71,11.776,0.018000000000000002,1.2775602340698242,0.05,2.1540281496031968,3.7026028413404273,3.7768659050483686
15074,KIC11670968,5006,100,45.63,0.48,5.09,0.013999999999999999,1.2725839614868164,0.05,1.6592504687726608,3.6994908452722046,3.7767612796242256
3029,KIC4918216,4903,80,106.59,0.63,9.628,0.015,1.234577178955078,0.05,2.0277164622089905,3.6904618932461775,3.776334907912196
2518,KIC4566045,4753,143,53.93,0.58,5.485,0.016,1.4434185028076172,0.05,1.7318304202881625,3.676967814294759,3.77566474228327
15416,KIC11924806,5079,100,113.63,2.02,8.619,0.033,1.245732307434082,0.05,2.0554930066778456,3.705778212828598,3.775047999266976
825,KIC3217026,4921,148,31.63,0.5,3.985,0.054000000000000006,1.3714351654052734,0.05,1.5000991919157232,3.6920533650340808,3.7748559158644506
6554,KIC6946219,4875,80,124.53,1.05,10.73,0.013999999999999999,1.2441291809082031,0.05,2.0952739880981817,3.6879746200345562,3.7742441209117663
4430,KIC5647777,5075,80,94.17,1.49,7.294,0.059000000000000004,1.2962865829467771,0.05,1.9739125704197051,3.7054360465852505,3.7741060365425336
14331,KIC11244147,5101,153,34.14,0.85,3.73,0.015,1.178936004638672,0.05,1.5332635167787148,3.707655323531187,3.7739605384665182
6083,KIC6680023,4968,151,165.74,0.7,13.408,0.013999999999999999,1.3093986511230469,0.05,2.2194273345076816,3.696181587168524,3.7739165482216785
7131,KIC7283962,5009,151,116.15,0.72,10.082,0.013000000000000001,1.308797836303711,0.05,2.0650192141362544,3.699751031689514,3.7738932678390538
4543,KIC5709233,4550,100,31.42,0.4,4.081,0.037000000000000005,1.4687185287475586,0.05,1.4972061807039545,3.6580113966571126,3.7738267638610385
5169,KIC6124042,4687,100,61.74,0.72,6.245,0.011000000000000001,1.3672189712524414,0.05,1.7905666251460766,3.67089495352021,3.77322887278656
13359,KIC10716261,5029,152,28.66,0.84,3.654,0.14,1.2801294326782229,0.05,1.4572761860613257,3.7014816356209272,3.773086072202827
5784,KIC6508328,4895,100,38.77,1.09,4.2589999999999995,0.034,1.3541526794433594,0.05,1.58849580100721,3.689752696139157,3.772723777511275
3345,KIC5096114,4922,152,32.92,0.45,3.952,0.049,1.362749099731445,0.05,1.517459826540232,3.692141609366784,3.7726604798908174
5248,KIC6187304,5060,155,115.29,0.68,9.865,0.02,1.2868022918701172,0.05,2.061791639184011,3.7041505168397992,3.772660424487964
6790,KIC7091790,5005,148,45.69,3.04,4.7989999999999995,0.067,1.2754068374633791,0.05,1.6598211580557052,3.6994040818153375,3.7720855354430514
5548,KIC6359009,4782,144,27.82,0.7,3.372,0.019,1.430376052856445,0.05,1.4443571256560277,3.6796095717797566,3.7720827090327127
7343,KIC7429055,4690,100,59.92,0.66,6.1110000000000015,0.012,1.3318748474121094,0.05,1.7775718046914097,3.6711728427150834,3.772060644836046
3672,KIC5272541,5072,155,144.59,0.95,11.219000000000001,0.015,1.266012191772461,0.05,2.1601382577234016,3.705179244873676,3.7717336913678143
