ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err
4833670,4958,80,109.76,1.69,8.647,0.025,1.1277446746826172,0.05
4838752,4875,80,59.86,1.38,6.005,0.043,1.3752403259277344,0.05
4838815,4428,80,64.52,0.67,6.2860000000000005,0.016,1.4706096649169922,0.05
4838818,5035,80,207.38,2.11,15.213,0.038,1.215193748474121,0.05
4839065,4875,154,44.75,1.01,4.7219999999999995,0.016,1.4177064895629883,0.05
4839278,4907,152,68.83,0.58,6.82,0.013999999999999999,1.3880720138549805,0.05
4839525,4719,143,36.02,0.46,4.211,0.013999999999999999,1.4795398712158203,0.05
4839776,4845,150,94.98,0.53,8.721,0.028999999999999998,1.4522123336791992,0.05
4840514,4874,80,47.39,1.0,4.651,0.023,1.3629236221313477,0.05
4840662,4408,80,125.18,1.03,10.5,0.024,1.5085268020629883,0.05
4840774,4760,100,32.13,1.07,4.016,0.23399999999999999,1.4288930892944336,0.05
4840815,4995,155,46.2,0.59,4.803999999999999,0.025,1.3324623107910156,0.05
4841005,4624,136,24.52,0.51,2.719,0.048,1.5182209014892578,0.05
4841140,4777,140,34.76,0.54,3.592,0.013000000000000001,1.3550777435302734,0.05
4842192,4880,157,152.98,0.93,12.669,0.027000000000000003,1.4389925003051758,0.05
4842225,4947,151,43.4,0.5,4.487,0.057999999999999996,1.3462495803833008,0.05
4842346,4612,80,30.81,0.51,3.825,0.031,1.4417085647583008,0.05
4842356,5370,80,29.8,1.38,3.8080000000000003,0.087,1.2995595932006836,0.05
4842689,4704,135,35.41,0.51,4.041,0.012,1.4363346099853516,0.05
4842814,4775,145,41.17,0.6,4.356,0.02,1.4786758422851562,0.05
4842823,4991,149,187.66,1.0,14.591,0.024,1.297123908996582,0.05
4842850,4835,143,34.31,0.78,4.118,0.034,1.3896665573120117,0.05
4842860,4812,142,40.08,0.96,4.404,0.027999999999999997,1.4012947082519531,0.05
4843143,4710,100,32.59,0.71,3.9589999999999996,0.023,1.339303970336914,0.05
4843612,4877,155,30.54,0.58,3.846,0.055999999999999994,1.435892105102539,0.05
4843980,5102,157,91.64,0.61,8.649,0.019,1.2584724426269531,0.05
4844415,5068,165,8.23,0.15,1.722,0.048,1.2948951721191406,0.05
4844527,5011,100,28.94,0.94,4.137,0.063,1.3154363632202148,0.05
4844589,4788,80,21.66,0.58,3.134,0.141,1.3382654190063477,0.05
4844622,5255,168,30.15,0.55,4.195,0.084,1.2309751510620117,0.05
4844727,5127,166,35.27,0.93,4.086,0.08,1.3303394317626953,0.05
4844801,4221,147,5.93,0.2,1.089,0.023,1.8116722106933594,0.05
4845081,4791,100,27.63,0.67,3.388,0.046,1.3442344665527344,0.05
4845272,4496,128,30.65,0.45,3.5780000000000003,0.011000000000000001,1.459855079650879,0.05
4845604,5043,157,18.98,0.74,2.9819999999999998,0.04,1.3351755142211914,0.05
4845694,4658,80,35.31,0.83,4.1419999999999995,0.053,1.4305410385131836,0.05
4845808,4910,158,30.84,0.73,3.782,0.251,1.420217514038086,0.05
4846051,4583,100,34.74,0.6,4.074,0.051,1.480757713317871,0.05
4846064,5024,149,164.54,0.8,13.482000000000001,0.016,1.2428808212280273,0.05
4846409,4599,100,60.0,0.9,5.925,0.059000000000000004,1.4660377502441406,0.05
4846743,4647,100,30.23,0.76,3.6839999999999997,0.248,1.4328136444091797,0.05
4847171,4753,100,23.87,0.59,3.443,0.08800000000000001,1.3635320663452148,0.05
4847241,4746,100,38.09,1.55,3.984,0.138,1.3746347427368164,0.05
4847270,4746,100,72.75,0.88,6.879,0.023,1.3856916427612305,0.05
4847280,4528,100,33.24,0.68,3.892,0.065,1.4758844375610352,0.05
4847291,4695,100,77.11,0.71,7.3020000000000005,0.021,1.3886642456054688,0.05
4847475,4380,100,17.11,0.45,2.3409999999999997,0.009000000000000001,1.560969352722168,0.05
4847891,4563,100,47.7,0.57,4.796,0.022000000000000002,1.4519433975219727,0.05
4848095,4742,100,169.26,0.8,13.183,0.022000000000000002,1.4013700485229492,0.05
4849836,4726,135,30.86,0.92,3.815,0.040999999999999995,1.4089012145996094,0.05
4850315,4970,100,75.17,1.02,6.519,0.077,1.2721223831176758,0.05
4850368,4962,156,48.31,0.72,4.754,0.023,1.3222990036010742,0.05
4850665,4758,100,38.53,1.58,4.124,0.039,1.3398685455322266,0.05
4850790,4676,100,51.14,0.88,5.5920000000000005,0.021,1.4058876037597656,0.05
4851519,4711,100,34.28,0.9,4.007,0.31,1.4224176406860352,0.05
4851618,4718,165,34.95,2.02,3.9419999999999997,0.083,,0.05
4851832,4746,100,60.59,0.63,6.178,0.012,1.3754348754882812,0.05
4851882,4825,100,53.4,0.89,5.3629999999999995,0.047,1.3990116119384766,0.05
4851908,4832,100,35.1,1.51,4.24,0.099,1.3842945098876953,0.05
4851948,4770,100,55.03,0.53,5.417000000000001,0.015,1.3553924560546875,0.05
4852302,4763,100,24.24,0.43,3.4539999999999997,0.079,1.4378366470336914,0.05
4852408,4948,100,164.86,1.12,12.418,0.038,1.2969141006469727,0.05
4852480,4730,100,47.02,0.65,4.781000000000001,0.012,1.3771305084228516,0.05
4852709,4541,100,31.9,1.0,3.699,0.486,1.4655208587646484,0.05
4856592,5071,177,203.01,0.88,16.643,0.042,1.0981569290161133,0.05
4856867,4720,145,33.83,1.86,3.8960000000000004,0.28,1.4798965454101562,0.05
4857279,4803,80,152.78,0.85,13.118,0.02,1.226658821105957,0.05
4857853,4578,80,30.83,0.73,3.8680000000000003,0.027999999999999997,1.5548009872436523,0.05
4858284,4429,155,74.31,1.68,7.216,0.038,1.6854944229125977,0.05
4858315,4746,80,68.9,0.6,6.351,0.016,1.3403310775756836,0.05
4860292,5073,80,58.05,1.55,5.092,0.081,1.4840917587280273,0.05
4860339,5007,146,206.72,2.83,15.884,0.039,1.285634994506836,0.05
4862332,5039,172,31.67,0.67,4.034,0.045,1.4317092895507812,0.05
4862353,4927,80,61.04,1.38,5.401,0.034,1.4458894729614258,0.05
4863282,4635,80,58.86,0.62,6.11,0.015,1.3540401458740234,0.05
4863352,4793,80,76.78,0.61,6.973,0.013000000000000001,1.4251413345336914,0.05
4863670,5004,173,29.79,0.6,3.801,0.534,1.421518325805664,0.05
4901967,4966,148,37.19,1.57,4.284,0.22399999999999998,1.274871826171875,0.05
4902442,4915,143,168.65,0.99,13.254000000000001,0.024,1.2989883422851562,0.05
4902641,5015,100,96.73,1.22,7.903,0.027000000000000003,1.1863117218017578,0.05
4902701,4641,100,35.77,0.56,4.148,0.013999999999999999,1.4113759994506836,0.05
4903283,4947,100,32.6,0.74,3.8960000000000004,0.05,1.2488327026367188,0.05
4903497,4201,125,17.87,0.31,2.4219999999999997,0.015,1.4990015029907227,0.05
4903839,4212,125,24.05,0.31,2.9739999999999998,0.019,1.4962949752807617,0.05
4903961,4940,139,29.37,0.66,4.212,0.11199999999999999,1.2410097122192383,0.05
4904086,4916,145,34.99,0.68,4.181,0.04,1.3071880340576172,0.05
4904166,4878,100,108.24,0.52,9.796,0.019,1.256117820739746,0.05
4904621,4885,146,151.73,0.82,12.637,0.038,1.3145456314086914,0.05
4904856,4843,146,57.65,0.78,6.072,0.02,1.3773260116577148,0.05
4906950,4657,100,52.42,0.57,5.252999999999999,0.013999999999999999,1.3842830657958984,0.05
4907194,4816,145,32.3,2.91,4.066,0.198,1.3986663818359375,0.05
4907439,5114,155,28.99,1.06,3.991,0.075,1.23773193359375,0.05
4907665,4997,80,182.61,1.08,13.927,0.019,1.0752143859863281,0.05
4907832,4301,150,22.73,1.46,2.778,0.41100000000000003,1.556065559387207,0.05
4907876,4904,146,36.39,0.51,4.2780000000000005,0.018000000000000002,1.3647842407226562,0.05
4907963,5153,158,97.34,3.92,7.999,0.031,1.2480268478393555,0.05
4908025,4110,100,7.57,0.36,1.236,0.011000000000000001,1.7970123291015625,0.05
4908318,4584,160,45.74,1.36,4.504,1.0959999999999999,1.5798234939575195,0.05
4908844,4372,153,15.03,0.49,2.075,0.012,1.6056499481201172,0.05
4909449,4435,155,12.24,0.81,2.012,0.551,1.6076068878173828,0.05
4912124,4797,80,62.66,0.49,6.311,0.013999999999999999,1.3010892868041992,0.05
4912219,4811,147,62.6,0.62,6.3,0.013999999999999999,1.4420413970947266,0.05
4912702,5117,80,76.1,1.32,6.249,0.023,1.085566520690918,0.05
4912918,4739,80,102.77,0.51,9.249,0.017,1.2828845977783203,0.05
4913049,4769,80,218.65,1.2,17.033,0.07,1.198023796081543,0.05
4913771,4734,80,58.25,0.61,5.83,0.013999999999999999,1.3552360534667969,0.05
4914234,4801,80,47.79,0.84,4.821000000000001,0.027000000000000003,1.345505714416504,0.05
4914258,4949,159,53.59,0.49,5.718999999999999,0.013000000000000001,1.394667625427246,0.05
4914456,4770,140,39.21,0.73,4.005,0.012,1.4126214981079102,0.05
4914533,4932,150,36.12,0.66,4.268,0.048,1.3699960708618164,0.05
4915387,4609,80,49.53,0.54,5.237,0.016,1.321436882019043,0.05
4915716,4624,80,50.13,0.55,5.0280000000000005,0.011000000000000001,1.4192008972167969,0.05
4915774,5006,150,66.15,0.55,6.49,0.016,1.317906379699707,0.05
4915934,5040,158,31.03,0.56,3.826,0.028999999999999998,1.3219547271728516,0.05
4916620,4316,80,17.16,0.33,2.377,0.013999999999999999,1.5730628967285156,0.05
4916832,5033,151,23.88,0.62,3.5660000000000003,0.1,1.265289306640625,0.05
4917014,4915,80,33.56,1.18,4.166,0.055999999999999994,1.213125228881836,0.05
4918216,4903,80,106.59,0.63,9.628,0.015,1.2345771789550781,0.05
4918371,4672,80,45.61,0.72,4.819,0.011000000000000001,1.3226118087768555,0.05
4918386,5015,155,29.82,0.95,4.14,0.026000000000000002,1.298227310180664,0.05
4918748,4768,80,42.99,0.89,4.619,0.013999999999999999,1.2810707092285156,0.05
4918924,5113,148,148.3,1.98,11.103,0.066,1.2271013259887695,0.05
4918925,4184,80,5.86,0.23,0.9890000000000001,0.044000000000000004,1.6644563674926758,0.05
4918972,4802,80,34.09,0.84,4.206,0.047,1.2307319641113281,0.05
4918998,5037,157,45.3,0.59,4.919,0.019,1.343550682067871,0.05
4919067,4833,143,34.51,1.03,4.082,0.035,1.3775129318237305,0.05
4919193,5143,168,48.22,0.6,4.902,0.03,1.3084917068481445,0.05
4919205,4936,143,42.34,0.5,4.743,0.013000000000000001,1.3001317977905273,0.05
4919239,4530,80,14.12,0.38,1.8730000000000002,0.017,1.3756027221679688,0.05
4919495,5155,161,27.69,0.5,4.085,0.07200000000000001,1.253793716430664,0.05
4919693,5180,172,30.96,1.02,3.992,0.05,1.2660064697265625,0.05
4919991,4530,80,51.44,0.94,5.071000000000001,0.015,1.3831853866577148,0.05
4920044,4354,80,9.92,0.28,1.556,0.016,1.4761333465576172,0.05
4920423,4796,159,34.99,0.77,4.016,0.028999999999999998,1.4471683502197266,0.05
4920489,4824,147,63.87,0.76,6.242000000000001,0.013999999999999999,1.4107446670532227,0.05
4920497,5226,152,29.34,0.63,4.353,0.132,1.1420660018920898,0.05
4920600,4769,80,101.45,0.58,9.221,0.018000000000000002,1.274165153503418,0.05
4920981,5123,164,31.35,0.69,4.269,0.19699999999999998,1.275904655456543,0.05
4920997,4999,80,23.4,0.5,3.77,0.055,1.1969528198242188,0.05
4921047,4619,80,54.49,0.62,5.647,0.013000000000000001,1.3996210098266602,0.05
4921373,5171,150,32.47,0.44,4.876,0.191,1.0767669677734375,0.05
4921436,5043,150,30.86,0.49,3.9960000000000004,0.036000000000000004,1.255472183227539,0.05
4921508,4938,150,67.01,0.67,6.733,0.015,1.3402128219604492,0.05
4921676,5077,157,32.54,0.57,3.927,0.07400000000000001,1.3003921508789062,0.05
4921688,5232,159,164.85,1.12,12.834000000000001,0.023,1.2096796035766602,0.05
4921789,4993,80,27.2,0.81,3.76,0.06,1.2586803436279297,0.05
4921822,4906,80,73.77,1.53,6.405,0.024,1.2493829727172852,0.05
4921872,4991,153,103.0,0.82,9.26,0.013000000000000001,1.3366365432739258,0.05
4922182,4763,139,34.97,0.53,4.019,0.040999999999999995,1.3726778030395508,0.05
4922201,5077,156,32.92,0.79,4.146,0.018000000000000002,1.2868843078613281,0.05
4922510,5210,172,32.91,0.71,3.698,0.055999999999999994,1.262725830078125,0.05
4926689,4898,80,166.02,0.91,12.924000000000001,0.035,1.2934293746948242,0.05
4926778,5267,160,128.89,0.98,11.16,0.028999999999999998,1.1907234191894531,0.05
4926847,4556,80,82.5,0.61,7.579,0.046,1.423497200012207,0.05
4927098,4654,80,29.86,0.38,3.688,0.037000000000000005,1.380661964416504,0.05
4927101,4663,80,40.34,0.4,4.348,0.022000000000000002,1.4104089736938477,0.05
4927290,4878,80,36.06,1.32,4.133,0.042,1.395310401916504,0.05
4927426,4711,80,50.83,0.7,5.309,0.011000000000000001,1.3899927139282227,0.05
4927604,5031,172,33.62,1.0,4.309,0.619,1.3790597915649414,0.05
4927724,5236,159,162.75,0.97,13.139000000000001,0.035,1.202493667602539,0.05
4927763,4782,80,34.26,0.46,4.016,0.011000000000000001,1.3090877532958984,0.05
4928515,5166,80,44.48,1.19,4.649,0.046,1.2440223693847656,0.05
4928826,4989,158,47.7,0.52,4.976,0.011000000000000001,1.3521270751953125,0.05
4928958,4724,80,107.36,0.66,9.636000000000001,0.011000000000000001,1.366276741027832,0.05
4929301,5034,157,42.95,0.9,4.651,0.042,1.3411827087402344,0.05
4929543,4698,80,33.56,0.93,4.124,0.16699999999999998,1.396505355834961,0.05
4929662,5011,161,34.93,1.58,4.178999999999999,0.14400000000000002,1.3766775131225586,0.05
4929697,4609,80,26.84,0.81,3.398,0.158,1.4162206649780273,0.05
4930018,5027,80,109.86,1.19,8.343,0.048,1.238377571105957,0.05
4930269,4977,80,81.7,1.57,6.9879999999999995,0.021,1.1893911361694336,0.05
4930464,4889,100,43.64,0.49,4.582,0.025,1.3828468322753906,0.05
4930617,4808,80,48.51,0.71,4.697,0.028999999999999998,1.329909324645996,0.05
4930906,4655,100,31.83,0.66,3.9210000000000003,0.024,1.3919382095336914,0.05
4931091,4913,150,31.2,0.69,3.989,0.039,1.3939027786254883,0.05
4931322,4789,167,47.01,1.6,4.8839999999999995,0.147,,0.05
4931357,4999,174,75.08,1.89,7.414,0.073,1.350358009338379,0.05
4931389,4866,80,204.43,1.57,15.444,0.013000000000000001,1.192657470703125,0.05
4931454,4907,162,32.96,0.64,3.548,0.223,1.4235095977783203,0.05
4931949,5121,161,41.25,0.5,4.552,0.035,1.265751838684082,0.05
4932311,4572,100,48.92,0.47,5.098,0.016,1.4723262786865234,0.05
4932498,4674,100,34.07,0.63,3.984,0.046,1.374384880065918,0.05
4932704,4884,100,159.02,0.73,12.850999999999999,0.021,1.3148221969604492,0.05
4932872,4733,100,34.44,0.54,4.199,0.047,1.3968620300292969,0.05
4933198,4544,100,23.79,0.36,3.09,0.079,1.4537591934204102,0.05
4933305,4694,164,32.31,0.65,3.992,0.036000000000000004,1.4023122787475586,0.05
4933594,4697,100,34.39,0.69,4.147,0.053,1.3783645629882812,0.05
4933798,4827,100,28.58,0.71,4.085,0.059000000000000004,1.3258371353149414,0.05
4934133,4704,100,91.3,0.8,8.531,0.017,1.4419784545898438,0.05
4934147,4749,100,44.34,0.42,4.853,0.011000000000000001,1.3736753463745117,0.05
4934393,4815,100,32.34,0.89,3.843,0.04,1.3086519241333008,0.05
4934550,5042,100,198.5,1.77,14.82,0.013000000000000001,1.1896696090698242,0.05
4935264,4739,100,46.11,1.2,4.763,0.196,1.3793201446533203,0.05
4936335,4523,100,7.56,0.32,1.359,0.068,1.4844732284545898,0.05
4936438,4949,100,117.81,0.82,9.708,0.013000000000000001,1.1993379592895508,0.05
4936463,4846,100,45.23,0.85,4.735,0.067,1.3444786071777344,0.05
4936825,4589,100,30.74,1.85,3.6060000000000003,0.209,1.4650020599365234,0.05
4937011,4730,100,28.05,0.88,4.07,0.07200000000000001,1.4342231750488281,0.05
4937056,4789,100,48.76,2.22,4.771,0.039,1.3794670104980469,0.05
4937204,4810,100,40.48,0.46,4.425,0.013000000000000001,1.2877693176269531,0.05
4937257,4594,100,34.41,0.63,4.125,0.045,1.472269058227539,0.05
4937576,4545,100,33.61,0.7,3.565,0.011000000000000001,1.5021905899047852,0.05
4937770,4925,100,97.02,2.27,7.787000000000001,0.051,1.3219022750854492,0.05
4937784,4638,100,59.76,1.86,5.944,0.04,1.4382667541503906,0.05
4939830,4714,100,34.12,1.54,4.169,0.10400000000000001,1.4180316925048828,0.05
4939895,4426,80,19.69,0.44,2.471,0.01,1.465799331665039,0.05
4940041,4647,80,26.29,1.34,3.772,0.028999999999999998,1.5078678131103516,0.05
4940376,5105,165,121.94,1.17,10.134,0.022000000000000002,1.3281974792480469,0.05
4940414,4988,164,35.95,1.07,4.198,0.10400000000000001,1.4230318069458008,0.05
4940439,5035,100,72.91,3.37,5.796,0.032,1.2569713592529297,0.05
4940536,4729,100,62.51,0.7,5.9510000000000005,0.019,1.3856592178344727,0.05
4940640,4766,166,62.13,0.46,6.205,0.015,,0.05
4940648,4568,100,10.62,1.12,1.746,0.083,1.3779993057250977,0.05
4940916,5035,80,74.24,1.81,6.525,0.083,1.217574119567871,0.05
4940935,5149,155,40.49,1.08,3.8310000000000004,0.042,1.1866302490234375,0.05
4945337,4637,80,36.2,1.44,4.183,0.106,1.5207710266113281,0.05
4946220,4398,80,22.67,0.53,2.852,0.013000000000000001,2.0989065170288086,0.05
4946445,4980,80,207.99,3.42,15.668,0.027999999999999997,1.3289909362792969,0.05
4946632,4773,80,199.32,1.08,15.082,0.07400000000000001,1.5060205459594727,0.05
4948344,4858,80,60.52,0.76,5.553,0.037000000000000005,1.271866798400879,0.05
4948402,4682,134,14.26,0.66,1.949,0.083,1.4317474365234375,0.05
4948479,4653,80,75.31,0.78,7.312,0.013999999999999999,1.3673677444458008,0.05
4948756,5006,152,200.43,1.35,16.308,0.051,1.2945680618286133,0.05
4949036,4862,165,32.91,1.04,4.02,0.08,1.4337949752807617,0.05
4949374,4584,160,32.22,0.71,3.8110000000000004,0.18,1.9753971099853516,0.05
4949422,4892,80,48.82,1.32,4.599,0.043,1.2921524047851562,0.05
4949473,4716,80,45.56,0.8,4.582,0.033,1.4228487014770508,0.05
4950323,4653,80,57.12,0.49,5.853,0.017,1.3523578643798828,0.05
4950750,4976,80,109.2,1.28,8.68,0.036000000000000004,1.2338924407958984,0.05
4951617,4833,80,46.28,0.89,4.8389999999999995,0.025,1.3251228332519531,0.05
4951670,4413,154,23.48,0.73,2.91,0.011000000000000001,1.8302726745605469,0.05
4952454,4838,80,168.13,0.56,11.78,0.035,1.345184326171875,0.05
4952516,4818,80,129.25,1.49,10.606,0.019,1.363032341003418,0.05
4953192,4779,80,48.89,0.86,4.699,0.11599999999999999,1.348769187927246,0.05
4953262,4868,80,189.71,0.78,14.705,0.052000000000000005,1.2410459518432617,0.05
4989477,4979,149,143.75,0.76,11.45,0.022000000000000002,1.2580690383911133,0.05
4989752,4770,137,40.39,0.66,4.437,0.028999999999999998,1.311105728149414,0.05
4989775,4658,163,45.44,0.88,5.136,0.036000000000000004,1.3849554061889648,0.05
4990126,5005,148,83.52,0.58,7.55,0.015,1.2546319961547852,0.05
4990198,4769,166,33.63,1.54,3.847,0.042,1.2629451751708984,0.05
4991033,4679,100,48.55,0.37,5.257000000000001,0.019,1.3781929016113281,0.05
4991425,4923,100,24.48,0.56,2.986,0.107,1.307267189025879,0.05
4991732,4862,100,105.3,0.79,8.549,0.013999999999999999,1.3768539428710938,0.05
4995036,5092,178,101.18,0.84,8.888,0.022000000000000002,1.193155288696289,0.05
4995064,4764,140,34.43,0.57,3.755,0.012,1.4113044738769531,0.05
4995218,4532,80,14.36,0.9,1.85,0.055999999999999994,1.4680347442626953,0.05
4995788,4836,100,167.65,0.83,13.548,0.016,1.3236370086669922,0.05
4995956,4855,80,55.16,0.99,4.917,0.026000000000000002,1.3034353256225586,0.05
4996395,5024,155,32.51,0.78,4.22,0.037000000000000005,1.3416404724121094,0.05
4996676,4838,80,231.18,1.08,17.464000000000002,0.019,1.3023948669433594,0.05
4997023,4803,80,52.69,0.65,5.167999999999999,0.016,1.3526716232299805,0.05
4999134,4943,149,54.76,0.61,5.835,0.016,1.3181524276733398,0.05
5000089,4956,80,163.04,0.93,13.122,0.024,1.1856279373168945,0.05
5000307,4955,80,42.16,0.63,4.813,0.052000000000000005,1.1914119720458984,0.05
5000484,5001,157,23.93,0.46,3.0469999999999997,0.022000000000000002,1.3609752655029297,0.05
5000737,5170,166,202.27,2.52,15.129000000000001,0.024,1.2619209289550781,0.05
5000850,5125,161,78.81,0.7,8.039,0.022000000000000002,1.2126798629760742,0.05
5001658,4767,80,23.52,0.79,3.3289999999999997,0.08900000000000001,1.3398170471191406,0.05
5002597,5097,164,31.31,1.56,4.144,0.055999999999999994,1.3049335479736328,0.05
5002732,4840,80,191.93,0.82,15.225,0.021,1.3314886093139648,0.05
5002776,4673,80,29.01,1.18,3.763,0.044000000000000004,1.4621877670288086,0.05
5003275,4958,155,245.8,7.01,17.221,0.02,1.347442626953125,0.05
5003442,4832,80,85.35,0.71,7.2620000000000005,0.017,1.3387470245361328,0.05
5003549,4832,80,153.81,0.79,12.569,0.047,1.2631254196166992,0.05
5003625,4871,80,103.23,1.06,8.878,0.012,1.329885482788086,0.05
5004232,4500,80,32.43,0.67,3.88,0.037000000000000005,1.4296979904174805,0.05
5004282,4909,155,31.26,0.47,3.863,0.043,1.3577966690063477,0.05
5004497,5078,161,198.04,1.05,15.033,0.031,1.2914113998413086,0.05
5005119,4792,148,37.23,1.18,4.1339999999999995,0.055999999999999994,1.4240856170654297,0.05
5005173,4605,80,53.78,0.69,5.593999999999999,0.012,1.381546974182129,0.05
5005217,4738,80,41.2,0.92,4.361000000000001,0.027000000000000003,1.3267993927001953,0.05
5005243,4984,80,193.38,2.98,14.86,0.012,1.189849853515625,0.05
5005508,4670,80,43.92,0.54,4.32,0.012,1.2655305862426758,0.05
5006206,4821,80,34.41,0.82,3.958,0.038,1.2764568328857422,0.05
5006270,5172,158,159.19,1.93,12.037,0.09,1.1759376525878906,0.05
5006454,4912,80,85.4,1.01,7.223,0.036000000000000004,1.1965303421020508,0.05
5006817,4850,80,145.48,0.83,11.62,0.017,1.210519790649414,0.05
5007078,5086,161,61.06,0.51,6.218,0.017,1.2979497909545898,0.05
5007315,5035,166,23.64,0.61,3.362,0.037000000000000005,1.337005615234375,0.05
5007332,4791,80,97.61,1.2,8.418,0.012,1.2270545959472656,0.05
5007366,4871,151,12.64,0.3,1.871,0.03,1.4062004089355469,0.05
5007617,5206,167,55.05,0.6,5.5360000000000005,0.013000000000000001,1.2381105422973633,0.05
5007645,5114,155,30.22,0.86,4.025,0.08199999999999999,1.2592668533325195,0.05
5007812,5035,164,34.92,0.65,3.938,0.033,1.3465461730957031,0.05
5007954,5257,164,29.13,0.65,3.911,0.109,1.2062578201293945,0.05
5008066,5104,167,48.8,0.71,5.084,0.016,1.3253459930419922,0.05
5008558,4754,148,24.8,0.6,3.075,0.024,1.4640846252441406,0.05
5008589,5067,156,45.81,0.42,4.8580000000000005,0.013000000000000001,1.2717227935791016,0.05
5008699,4982,155,47.55,0.37,5.257000000000001,0.017,1.3210563659667969,0.05
5008936,4651,80,62.01,0.64,6.02,0.012,1.3889036178588867,0.05
5008996,4552,80,30.51,0.36,3.71,0.013999999999999999,1.3526382446289062,0.05
5009082,4784,80,29.2,0.76,3.8510000000000004,0.083,1.284200668334961,0.05
5009376,4582,80,9.12,0.16,1.6269999999999998,0.024,1.2873706817626953,0.05
5009393,4663,80,31.3,1.24,3.9610000000000003,0.067,1.3527116775512695,0.05
5010165,4947,80,98.79,0.69,8.681000000000001,0.013999999999999999,1.3475532531738281,0.05
5010362,4652,80,53.12,0.69,5.428,0.025,1.3769721984863281,0.05
5015825,4987,165,28.68,1.29,3.7680000000000002,0.11800000000000001,1.395162582397461,0.05
5016048,4977,156,30.19,0.42,3.957,0.051,1.3646049499511719,0.05
5016065,4927,80,133.05,2.19,9.943,0.036000000000000004,1.1930570602416992,0.05
5016089,4662,80,37.7,0.89,4.245,0.275,1.3758106231689453,0.05
5016212,4825,80,26.76,0.41,3.972,0.047,1.3339643478393555,0.05
5016519,5123,164,28.1,1.16,4.03,0.099,1.306833267211914,0.05
5016549,5321,100,99.18,0.75,8.69,0.016,1.2206535339355469,0.05
5016991,4976,157,41.62,1.19,4.229,0.027000000000000003,1.2975883483886719,0.05
5017711,4728,100,36.05,0.55,4.079,0.044000000000000004,1.395172119140625,0.05
5017766,4702,80,56.95,0.76,5.772,0.016,1.4055805206298828,0.05
5017773,4943,152,40.9,0.59,4.445,0.024,1.3692808151245117,0.05
5017812,4773,141,68.13,0.66,6.556,0.013999999999999999,1.4292078018188477,0.05
5018155,5101,161,32.56,0.79,4.175,0.018000000000000002,1.3088207244873047,0.05
5018277,5043,161,33.37,0.72,3.773,0.125,1.3483076095581055,0.05
5018337,5294,169,43.91,1.44,4.172,0.040999999999999995,1.225092887878418,0.05
5018369,4904,158,35.21,1.73,3.9589999999999996,0.042,1.446420669555664,0.05
5018570,4869,80,37.28,0.77,4.29,0.05,1.290095329284668,0.05
5018689,4864,80,170.2,1.48,13.039000000000001,0.013999999999999999,1.2535667419433594,0.05
5019216,4821,148,32.46,1.37,3.846,0.226,1.4043083190917969,0.05
5019587,4806,100,72.13,0.43,6.769,0.024,1.3294754028320312,0.05
5019940,4715,100,29.68,0.41,3.153,0.055999999999999994,1.3544511795043945,0.05
5020346,4719,100,37.12,1.51,4.3469999999999995,0.254,1.395395278930664,0.05
5021128,4776,100,64.47,0.81,5.579,0.022000000000000002,1.3929014205932617,0.05
5021395,4906,100,38.08,0.59,4.416,0.047,1.2800378799438477,0.05
5021425,4785,100,33.45,0.56,4.019,0.14800000000000002,1.3556995391845703,0.05
5021447,4530,100,75.33,1.0,6.987,0.038,1.4930591583251953,0.05
5021453,4745,100,31.78,0.91,4.03,0.08900000000000001,1.3485612869262695,0.05
5021630,4723,100,41.1,1.4,4.516,0.133,1.3784408569335938,0.05
5022233,4780,100,31.34,1.56,4.016,0.08199999999999999,1.3506689071655273,0.05
5022330,4752,100,91.31,0.65,8.083,0.025,1.385481834411621,0.05
5022541,4535,158,29.36,0.32,3.661,0.018000000000000002,1.4963912963867188,0.05
5022571,4945,100,61.13,1.05,5.431,0.04,1.270604133605957,0.05
5022741,4588,100,54.53,0.58,5.696000000000001,0.018000000000000002,1.4396343231201172,0.05
5023379,4707,100,32.43,0.73,4.032,0.043,1.3948211669921875,0.05
5023732,4565,100,27.42,0.46,3.115,0.012,1.4681062698364258,0.05
5023845,4838,100,109.54,0.92,8.902000000000001,0.015,1.3509244918823242,0.05
5023889,4646,100,53.77,0.49,5.367000000000001,0.013000000000000001,1.4190149307250977,0.05
5023931,4707,100,50.33,1.11,4.906000000000001,0.02,1.413285255432129,0.05
5023953,4772,100,49.43,1.14,4.768,0.015,1.3686256408691406,0.05
5024043,4832,100,56.17,0.41,5.5889999999999995,0.011000000000000001,1.358224868774414,0.05
5024143,4876,100,120.35,2.72,9.63,0.02,1.3392820358276367,0.05
5024240,4943,100,153.38,2.28,11.963,0.021,1.3105812072753906,0.05
5024268,4899,100,26.97,0.61,2.801,0.054000000000000006,1.3148345947265625,0.05
5024272,4568,100,17.79,0.77,1.9869999999999999,0.025,1.4466524124145508,0.05
5024297,4619,100,46.38,0.39,4.566,0.016,1.423172950744629,0.05
5024312,4795,100,96.01,1.53,8.085,0.017,1.3551206588745117,0.05
5024322,4859,100,60.58,1.42,5.596,0.126,1.3607759475708008,0.05
5024327,4849,100,44.17,1.0,4.717,0.026000000000000002,1.3702402114868164,0.05
