ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
KIC12052691,1.49987677841876,0.579470795279515,3.66482994114309,1.30929756164551,0.83689796686831,-0.220158122455281,-1.67001819141031,0.564636342729165,0.774162063518392,-1.0067345603136,1.48959104911804,4.1911249215673,5.36391716631603,0.962454455141274,4.27864067288848,,,,,,,,
KIC12053188,1.51339211274144,0.596511785254387,3.66266340957404,1.35321426391602,0.824269182089757,-0.237462376606446,-1.96819190693701,0.484970845512516,0.702870485257855,-0.991388605167327,1.51279133542173,3.62413794270092,5.38684125499349,0.98180655069771,3.84997029526124,,,,,,,,
KIC12055022,1.64681047039692,0.699211505712026,3.69565675993619,1.2736291885376,1.06462124441047,-0.155504553085291,-1.76338597015239,1.13171744906644,0.762806070350347,-1.07683138469346,1.65356528870045,4.36415555029307,5.11883368763285,1.11722318480989,4.42525840595217,,,,,,,,
KIC12055552,1.56516124672492,0.625245118924871,3.67641923171836,1.29244899749756,0.918091684186313,-0.171158666256879,-1.70595981224324,0.559844667931123,0.817334066425739,-0.908013642784861,1.59323800712037,4.08226939724201,5.2549991616156,1.05063585997083,3.62357022142787,,,,,,,,277.600000000001
KIC12055632,1.71317307210255,0.684580611355615,3.69983772586725,1.21951580047607,0.83639751022369,-0.297074259745066,-1.63915170955563,0.860280892143433,0.770720318114635,-1.0566972193883,1.75820307075114,4.48070023098223,4.92182796766452,1.11631810026098,2.79114892515828,,,,,,,,235.799999999999
KIC12055763,2.16756469725106,1.09271580337498,3.70722941932729,1.23148441314697,1.26825598349115,0.2147091261338,-2.30044915911089,1.13472202593028,1.14330455011375,-0.815283821339774,2.14875251456513,4.0021937840572,4.49989584522006,1.60096164648698,4.2431875735255,,,,,,,,79.8
KIC12056065,2.13026736642334,1.06878525659814,3.69372694892365,1.22010231018066,1.25217477032046,0.186406285129321,-2.19443189548492,1.27434099356483,1.11599110711725,-0.861105352102722,2.14128005339805,4.10296490166661,4.52942262227974,1.55292664775077,3.89337599299744,,,,,,,,
KIC12056767,1.55090887722415,0.624490143035011,3.68060742899179,1.21678161621094,0.931506492623387,-0.191151798536383,-1.79896961101665,0.570562033446427,0.805888381282137,-0.930337194378768,1.5903913648384,4.29706981981661,5.23953990414981,1.04720262451392,3.96686943188411,,,,,,,,306.100000000003
KIC12056819,1.64629392361191,0.665480404772399,3.67495294804856,1.28560829162598,1.0493660422622,-0.210261056692688,-1.82033146299612,0.951978301384386,0.81265952084153,-1.01838061238469,1.6309475924965,4.07295651474854,5.06097568754869,1.0704735520064,3.48175186954049,,,,,,,,
KIC12058075,1.36068008597697,0.516966047942196,3.68904233902817,1.30293750762939,0.74472627683635,-0.240341352351186,-0.978804353202143,0.518738394389902,0.551005685950894,-1.11249347432424,1.39302583147796,4.24874431912752,5.53730224712272,0.872124789691495,4.13531078313613,,,,,,,,
KIC12058143,2.27874339651598,1.18141875059831,3.71491624799359,1.21155834197998,1.3147278748591,0.308020705804008,-2.3039035530795,1.02497545234854,1.30009952399342,-0.839018032571188,2.28523975413164,3.03624397944772,4.29981853900959,1.72969836105465,4.39212994271584,,,,,,,,86.7
KIC12058556,2.02585200505309,0.9682643593886,3.69346312721953,1.31077861785889,1.2176949521525,0.065116826798891,-1.98325477278439,1.20253540067986,1.1555590237438,-0.862268144250353,2.04388433388368,4.77382503280217,4.73721349652342,1.45049360180911,3.05059084053473,,,,,,,,
KIC12058879,2.31960667474296,1.21550812245957,3.72049006845005,1.15820121765137,1.35997320993781,0.339618303086373,-2.56565884192986,0.904977342340955,1.24635009338497,-0.815705725186706,2.31232085975889,3.73231453691665,4.14756870290189,1.73924830695704,4.57797169608648,,,,,,,,
KIC12059363,1.70267000244742,0.733506468952917,3.70027093735644,1.28439903259277,1.102046939156,-0.131888292840719,-1.81780445605363,1.03516449163164,0.835345146053053,-1.00813993155765,1.73433103709787,4.80651218059481,5.05005201533288,1.15601963316458,3.97855144549733,,,,,,,,
KIC12059823,1.98955458317806,0.948946625524586,3.70876072369032,1.24502182006836,1.20333901264039,0.06622278667812,-2.03107494399089,1.19258019899502,1.02971624621323,-0.892043945285839,2.01303698639338,4.86903007995606,4.71616570391932,1.40257284737616,3.47022683489891,,,,,,,,74.7999999999995
KIC12059907,1.75645858388545,0.78324559520451,3.67117284271508,1.26211071014404,1.12321838990741,-0.091797923774043,-1.8215657316137,1.21249501029809,0.844299211426146,-1.01054934967637,1.79841093982553,4.80488055582044,4.982556737767,1.22684003180259,3.99610995306001,,,,,,,,
KIC12060088,1.33629054053761,0.401278660004866,3.67824515192704,1.37114334106445,0.851961011555849,-0.445095525417706,-1.84675310945656,0.786933130767535,0.573756017985399,-1.14966946168065,1.34331589589203,4.21625167292096,5.38882369586367,0.826118547982571,3.83550809764495,,,,,,,,
KIC12060254,2.03816000021007,0.952289910590079,3.7057782128286,1.24444961547852,1.17516133656968,0.027934557599042,-2.07327991989396,0.991351207798635,1.1513781391108,-0.80556551757875,2.03805620905354,4.59131708588113,4.57637325111887,1.48046972562672,4.35218019670719,,,,,,,,76.2
KIC12060262,1.72536391900959,0.729100864308406,3.69381485388942,1.33444976806641,1.04169594741566,-0.158324382935773,-1.89456473022729,1.08267545540996,0.838684349109282,-1.03823271133754,1.75392370869467,4.82508926088713,5.05194493170039,1.18857607194238,3.83658528719302,,,,,,,,
KIC12060672,1.503778737533,0.615911895164761,3.68663626926229,1.2675666809082,0.841036792430653,-0.171253704775852,-2.04198630567571,0.558678785617057,0.686112022999855,-0.958089420482317,1.52527092238545,4.03207020375183,5.30755502797016,1.00543768902121,3.54786736665845,,,,,,,,326.399999999997
KIC12061355,1.74234769384879,0.76348114257044,3.69063901171597,1.33888626098633,1.09714820544341,-0.119728687027665,-1.95834963991323,1.16577335574612,0.81757631101801,-1.00090014549268,1.72846391802179,4.06717575501308,5.09407313889047,1.18020601735427,3.97458625032621,,,,,,,,
KIC12061622,1.5625638523928,0.598640618136682,3.69957759139891,1.32306861877441,0.786032347990861,-0.188147607904642,-2.18066028417136,0.540361412592888,0.761468188183784,-0.932482679606812,1.55986414937988,4.07874059460159,5.25972923709712,1.05500732210023,3.93427409693642,,,,,,,,
KIC12061860,1.95146201859517,0.918914031593751,3.71575271682286,1.18530559539795,1.1568103851918,0.0418609247983779,-1.99835094475642,1.13254538988271,1.00278707193094,-0.970484049474681,1.98225188656346,4.72091290061808,4.63448032224761,1.41581280143924,4.27750226639537,,,,,,,,
KIC12062076,1.4943174885601,0.596684402168679,3.6953065224318,1.3432674407959,0.823468814462839,-0.230126085285744,-1.87552433660294,0.513555291244843,0.678778733907403,-0.959603291738379,1.53012229991953,4.1777461580511,5.37331014008398,1.03621487608962,3.88622749590709,,,,,,,,
KIC12062344,2.05017576749342,0.986987233340032,3.70620554188197,1.26361465454102,1.21566779494403,0.077258974506268,-2.06600284269273,1.23860399534612,1.136031724694,-0.876270881220934,2.06586726689158,4.83987489588081,4.59369809233797,1.48672832570186,3.9822193817425,,,,,,,,74.7999999999995
KIC12065840,1.48442472654569,0.595012341059874,3.67089495352021,1.32905101776123,0.909683132843553,-0.173689122081011,-1.69309199980729,0.388665478917493,0.748655046210048,-0.969481658445204,1.50629321569411,4.10252202926217,5.34955485414809,0.958275345243703,3.94237921650341,,,,,,,,
KIC12066026,2.21628878558203,1.13866660389766,3.72484908762939,1.14371013641357,1.29969255779019,0.263735624056178,-2.23419680280193,1.09674639454623,1.21940238739652,-0.806735757777506,2.23408883461646,2.74329540711347,4.31495047653904,1.62134436921289,3.97295711916871,,,,,,,,
KIC12066160,1.56074538599589,0.606535633972884,3.68583127462606,1.38708209991455,0.978394689291348,-0.233782034214867,-1.72311531613363,0.968549214716528,0.751315071360517,-1.08508982260478,1.58030712579596,4.40273403653946,5.30315467812414,1.01069238168214,3.25780672837606,,,,,,,,
KIC12066218,1.43052016173774,0.518421581245296,3.66894473445773,1.32187461853027,0.938523905453432,-0.322637534874133,-2.35647439703763,0.976005420043284,0.504079831293401,-1.18525650984706,1.40511199318909,3.906735552901,5.33282552564932,0.903106608293049,4.29625702733657,,,,,,,,
KIC12066259,2.07861895380713,1.01885353830429,3.72106830179716,1.16359043121338,1.19380198395127,0.1462950668942,-2.09364989667709,1.06670456695339,1.12134734035176,-0.83854955387636,2.10982180532443,3.29261323370817,4.49651132974509,1.50218346054765,3.88433030450844,,,,,,,,
KIC12066619,1.99824443785381,0.933606003571015,3.71508367069493,1.21298408508301,1.16731545801336,0.022959942547632,-2.12349268585578,1.0881360458952,1.04918779817454,-0.881952906011329,2.00355199601531,4.57512227333839,4.54190279818748,1.4603794402548,4.1267102465785,,,,,,,,
KIC12066649,1.48058145743256,0.585864922631724,3.7059491949103,1.27870082855225,0.936591602476022,-0.19100332970151,-1.70475899189867,0.467644510017203,0.727661628300488,-0.975546036628079,1.46993836091556,3.99146542412187,5.2757905800061,0.940079362634652,3.84286164245086,,,,,,,,258.400000000002
KIC12066660,1.49121535040929,0.592739734402644,3.71239713140671,1.25524520874023,0.856972550501871,-0.171401954881853,-1.95820886183941,0.373260253824302,0.72552390552325,-0.951920539366776,1.50439033032683,3.86098462286934,5.32254230550559,1.01580007058439,3.70151950777362,,,,,,,,
KIC12066700,2.30176123901346,1.17814979568917,3.72948876917956,1.14181327819824,1.34590645187219,0.265756839310768,-2.58961563835346,0.896666191178219,1.2636505743523,-0.746301715289916,2.24908450148095,2.28178717279088,4.09228614396417,1.71587721050286,4.08537380918467,,,,,,,,
KIC12066767,1.55443947640083,0.63211732645132,3.72533981590974,1.16284561157227,0.941475612229939,-0.199032736196068,-1.71335341229526,0.345418561978194,0.781469620979355,-0.948849216074242,1.55030264972669,3.70153699110946,4.95189168825729,0.997245313245529,3.03062356713953,,,,,,,,
KIC12067001,1.64426781752297,0.655919376104945,3.70748501196747,1.17329406738281,0.928331334471958,-0.153709217774999,-1.83626062866551,0.541245714684006,0.886246180451415,-0.898724015864763,1.63909098241582,3.89165698918078,4.9518869192914,1.13420951872008,4.50327440367748,,,,,,,,
KIC12067490,1.97089533789062,0.93801348838548,3.69143515214406,1.18699359893799,1.18470339524424,0.062868826068959,-1.97863452471347,1.13864391262146,1.11162496285497,-0.870590623867525,1.98283651696876,4.86395687175468,4.61344149883943,1.40331718548027,4.03234778449143,,,,,,,,
KIC12067531,1.50744904766338,0.592339659109726,3.69390274106606,1.36871719360352,0.85864848021353,-0.205559448281749,-1.68237965898219,0.508116655525053,0.790253806356129,-0.991648663464512,1.43704630822564,3.7688812577186,5.28935417146484,0.976414511992392,3.45127016315769,,,,,,,,
KIC12067549,1.95799993303982,0.924664618337817,3.69757803365111,1.33345127105713,1.18626746294042,0.038590303845529,-2.02817955826937,1.21550299592853,1.02151328220389,-0.938595947491803,1.98079707859874,4.88194422551795,4.75506330275691,1.41375116641084,4.08917505776403,,,,,,,,73.5000000000005
KIC12067693,1.57345393127874,0.60711376304834,3.68930885912362,1.37802410125732,0.871433875463035,-0.265612586652761,-1.83433443924533,0.604269916809526,0.823977015202003,-0.901839698116535,1.64194758776487,4.98610554521019,5.20272007330866,1.03187298263717,4.36734749058807,,,,,,,,
KIC12068031,1.59860774821708,0.651741138351274,3.70286117057293,1.25819492340088,1.01567797831702,-0.202673012274425,-1.88412514279957,1.05807690448465,0.707058874769537,-1.11676200451657,1.60260692424058,3.95650571537528,5.13067414206546,1.0693953291703,3.80113698195115,,,,,,,,
KIC12069210,1.44373826901736,0.556915579174904,3.70475090429067,1.31473445892334,0.892719942102149,-0.231089323385066,-1.52375954691126,0.33900433749927,0.723914328606572,-0.948436183381018,1.49518319505249,4.21980933469112,5.30352339054573,0.915582022543425,4.0326657369735,,,,,,,,
KIC12069319,1.84574360856764,0.780309837647541,3.73335778792559,1.19099426269531,0.986199740367268,-0.107195232774187,-1.97915384213988,0.490528793052402,1.06793393749547,-0.720688162503488,1.78443967000723,3.2267545729008,4.73472335510357,1.29393700970602,2.43204495899185,,,,,,,,
KIC12069693,1.76466681913732,0.780017069958357,3.66492389343808,1.32477378845215,1.09113295959406,-0.102314143995315,-1.83837494125338,1.13003261158452,0.907144407551007,-1.02819499066462,1.79475218406528,4.66413827155407,5.07009240944237,1.2357993712725,3.33650635568912,,,,,,,,70.5
KIC12069776,2.25655296060819,1.16466973797094,3.72230478687433,1.18793487548828,1.31280552290369,0.271139573887107,-2.43688401144832,1.1866943230398,1.21303292437708,-0.90811898735223,2.30346016122565,4.2526575915944,4.3396846817443,1.69402329545422,4.02666117395133,,,,,,,,
KIC12069904,1.54304993910492,0.588144097539838,3.67265192284,1.47029209136963,0.98646369158691,-0.280666539603054,-1.7895018312068,0.98565862045546,0.690054151049316,-1.06073293526596,1.55499551782807,4.3267315668685,5.34223356783048,1.02602118148612,4.32826015302834,,,,,,,,
KIC12070025,2.07026456468267,1.02866146693965,3.68024483704261,1.17358112335205,1.2325241358066,0.160984119200225,-1.95225089137859,1.28586831201739,1.15518826723091,-0.838217204936938,2.07965853631179,4.87092555799167,4.61396786288938,1.52587245047166,4.56909941013269,,,,,,,,
KIC12070042,1.58694345532625,0.591803539559877,3.70867579272654,1.2982177734375,1.01579659885567,-0.300921225342256,-1.80338328871725,0.464194822534564,0.798489297729377,-0.868381090722994,1.60029395117615,4.14254698059749,4.97690698600412,1.06192344527648,3.55920063083315,,,,,,,,
KIC12070053,1.78407352910613,0.771448628469025,3.69521891890515,1.36395835876465,1.08101981611367,-0.11695218759493,-1.88003482915854,1.12232135706367,0.892916869621232,-0.943485514994931,1.79045842551598,4.63013429849566,4.93131063555339,1.27965294198955,4.05966637086559,,,,,,,,
KIC12070114,1.6013890264509,0.633651418857228,3.69399061046078,1.26488971710205,0.895577176342473,-0.210714021528247,-1.73506138006546,0.60043059256602,0.837483819315877,-0.901679821768997,1.61675950615739,3.99933000287434,5.11666978855735,1.09446390343099,3.82486155085972,,,,,,,,214.3
KIC12070301,1.5116508127573,0.609127248591706,3.71155416825017,1.21528816223145,0.923422467410123,-0.165003780397183,-1.77729292720607,0.446043853533047,0.770173616076147,-0.881099329950614,1.53978703766639,4.17771282896136,5.20790606789778,1.02769799466261,3.78867864114004,,,,,,,,301.399999999997
KIC12070325,2.2402408885554,1.15162939827989,3.72148085477005,1.14852523803711,1.29092777394695,0.26884588439055,-2.35649140107152,1.08123145054447,1.21708681072698,-0.783977421255466,2.27112192382362,3.84165568432194,4.28456193724573,1.64646115156172,4.11787198508865,,,,,,,,
KIC12070487,2.05055230714358,0.981049625588061,3.68502478510571,1.23785877227783,1.20838889152852,0.080971854585843,-2.06629417169282,1.17377221700887,1.12771174753486,-0.861593067811584,2.04418090533839,4.63691492875559,4.61289296925192,1.48714439331023,4.29155909907575,,,,,,,,
KIC12070510,1.54392983526601,0.612179914560102,3.69818756986612,1.33141136169434,0.87614118263232,-0.197129582344479,-1.69049535368363,0.565881624204322,0.795954673496617,-0.953190272034111,1.52480505491096,4.20006461458514,5.29810206963901,0.982870538292361,4.05361621855795,,,,,,,,309.100000000003
KIC12070550,1.36822115471546,0.468769250222872,3.68529378138678,1.3495512008667,0.759011601378627,-0.386952176134514,-1.99970985730352,0.576106983157446,0.598671426406065,-1.11402896290006,1.36656662077635,4.22039358272207,5.37008147384362,0.856169013853561,3.92431940817578,,,,,,,,
KIC12070650,1.60667010171254,0.649937276714308,3.70918512955024,1.19780445098877,0.958046289339076,-0.189822512540374,-1.75826805359335,0.572207418717321,0.833175586076295,-0.897009892270008,1.67488139187028,4.14893946373069,5.08771057527967,1.13514050898019,4.03592972765141,,,,,,,,
KIC12070670,1.90497651840138,0.85540228603914,3.67696781429476,1.29384803771973,1.13766285232758,-0.050829962852782,-2.02325677362923,1.18526092847296,1.01842307160429,-0.948326626732619,1.93798010877262,4.88803750657007,4.80688465181414,1.34115449764187,3.70358266670916,,,,,,,,
KIC12071348,1.55332342984675,0.596223165812522,3.70199947488964,1.26308059692383,0.89422943517092,-0.215625342639425,-1.95786379842297,0.505817349517812,0.797808273803283,-0.951485082653823,1.58912564728855,4.18652408122317,5.04257294394214,1.05738030993612,3.90567100896661,,,,,,,,260.200000000001
KIC12071374,1.63403759745921,0.630316554353496,3.70535046288571,1.27478790283203,0.892450155659651,-0.219323356245574,-1.9179998236545,0.481908826791638,0.886777405065364,-0.843587471282375,1.62661771469085,3.97423699141278,4.99760797430991,1.10306243823142,3.73786098972137,,,,,,,,313.500000000003
KIC12071479,1.9932628941509,0.936900412875538,3.69810054562339,1.31381225585938,1.19498036884673,0.030470820912906,-2.11589787142024,1.17094102716306,1.06022517253722,-0.905966075718442,2.03406619889236,4.80866738322182,4.71827241293692,1.41918283676284,3.56598250341064,,,,,,,,
KIC12071530,1.92756676740556,0.887185676984923,3.6959192528314,1.35205078125,1.16852141615259,0.0001661399377189,-2.306552729293,1.09479474555739,0.980826130725362,-0.953140870926584,1.9581950861802,4.77697880627333,4.80662516096714,1.36604143654567,3.90600091096422,,,,,,,,71.0000000000005
KIC12072060,1.83080901752155,0.824340508470101,3.68922003726384,1.36491966247559,1.12698679208581,-0.04840162230624,-2.05001303188602,1.27680785732418,0.923730363398147,-1.04943195540518,1.85034206673382,4.91289856032107,4.9564563943745,1.27660594602381,4.53854822886333,,,,,,,,
KIC12072067,1.52599734049252,0.60915799701313,3.67080228426094,1.34375953674316,0.898144341861055,-0.201349027469738,-1.81403956941894,0.610632839919,0.780420672227979,-1.00348523903949,1.5404095894733,4.20424706171355,5.33277438078527,1.00167350004754,3.35965357381716,,,,,,,,288.799999999998
KIC12072477,1.57652226946269,0.627677631752486,3.7093547758344,1.26991367340088,0.889866481396495,-0.193016580796265,-1.82988988798628,0.437178079336349,0.824467242577292,-0.895683529506834,1.5138158215935,3.27683795481699,5.12970443507063,1.0502468090639,3.81595225157751,,,,,,,,
KIC12072570,1.40135438564206,0.541372779695803,3.66256896693326,1.37636184692383,0.811866876387911,-0.279200342199931,-1.5542381011544,0.401267167322671,0.651687006493236,-1.01695822767405,1.45362962786014,4.11536422699163,5.53278355948666,0.920688907132883,3.52164115101622,,,,,,,,284.600000000003
KIC12072581,1.4674757828457,0.556847425594457,3.68681495450732,1.42759609222412,0.934490680161582,-0.278693272813582,-1.83461442695572,0.603591549342823,0.789641760084404,-1.07758945484588,1.49539286880283,4.26764651268714,5.41078909552274,0.93768035718556,3.51553210186237,,,,,,,,
KIC12072664,1.70196547226078,0.729871832654732,3.69556922703619,1.35188674926758,1.08295794081909,-0.133545388586604,-1.93226211989578,1.02691291430592,0.81677743719383,-1.0290379732574,1.69148012888045,4.22283939743598,5.02580735504343,1.14584061287947,3.93378157643969,,,,,,,,
KIC12101990,1.48677336119549,0.583116129069282,3.69722934275972,1.23454189300537,0.748754645114244,-0.214657431850452,-1.62842067978517,0.370074960056652,0.738083134029196,-0.91501066884117,1.49079713344204,4.06637031804753,5.36604122214477,0.975774324080866,3.57854404242939,,,,,,,,311.999999999997
KIC12104584,1.46173034802058,0.547249409051324,3.7061201097027,1.26938056945801,0.892038851033753,-0.269230840952832,-1.65984579839776,0.635517995778454,0.704353751006044,-1.05543885196286,1.50513900171285,4.20721318604449,5.27258164002583,0.981751984242072,4.33469588613877,,,,,,,,243.600000000001
KIC12104686,1.86470643405221,0.78177891789348,3.71290212504722,1.10221290588379,0.985099273293523,-0.18574929773704,-2.05168888067205,0.460828119727734,1.10780834222523,-0.655149099794285,1.89221367426108,3.9654567733209,4.57539170268959,1.32748171095365,3.60835255129665,,,,,,,,301.1
KIC12104737,1.73927151320043,0.764748874747603,3.69319914515372,1.29968929290771,1.08286790558467,-0.100393480575587,-2.09307751921283,1.16518296575293,0.81067970288409,-1.00979699223053,1.73835519297898,4.35262786968938,5.04519347781932,1.1794839124873,3.73002536291541,,,,,,,,64.3999999999995
KIC12105096,1.59420298924179,0.648122567421209,3.70122248425656,1.26957321166992,1.01484103120045,-0.196305295349502,-1.96854025698288,1.06609377000608,0.699315506565638,-1.12696298062906,1.6079835264432,4.30966269686566,5.15607327311665,1.08618798741131,3.74713449132413,,,,,,,,
KIC12105282,1.80877185187506,0.817530818573439,3.70303330473369,1.24723815917969,1.12422355245855,-0.027436434885962,-1.81504735371992,1.2644172263079,0.92943406420008,-0.991580224774291,1.8027554437937,4.54583637739663,4.95787527133974,1.2485994540935,4.47910634432676,,,,,,,,70.0000000000005
KIC12105554,1.67528352814174,0.719536866056545,3.70001106232211,1.27674865722656,1.07983264825875,-0.13580159012744,-1.8003602515914,1.09871027714197,0.789286658244654,-1.05990938437863,1.67294373651177,4.26582699731948,5.1158587064842,1.12083366518479,3.46108898268399,,,,,,,,
KIC12105681,1.75595847416427,0.731209415507873,3.70697367617618,1.18694400787354,1.00676453799849,-0.132403210534458,-1.93636831771683,0.378228047469947,0.999828945214854,-0.795936644271382,1.73077895372496,3.91660841748714,4.77210051482389,1.23138961889803,4.45012497744448,,,,,,,,313.300000000003
KIC12105800,1.49788885601202,0.579357646316696,3.68815275559157,1.39044189453125,0.957040776573717,-0.181594886415137,-1.67547280387125,0.514255073363946,0.782958502541125,-0.993382168594846,1.43063370633543,3.78074914295396,5.34114658056257,0.966901935889157,3.72519055045898,,,,,,,,
KIC12105938,1.58571600040876,0.622137250031612,3.69267069915637,1.22791957855225,0.837156494002658,-0.329593085342531,-1.59072627222698,0.646357658077566,0.788937281502983,-0.850535475778905,1.58987004564166,4.14349831119127,5.07352625905992,1.09456883201213,4.26625693786624,,,,,,,,
KIC12105959,2.17367715936762,1.10511473060018,3.71792002583699,1.15652656555176,1.26676499574605,0.236588734797298,-2.13155266082303,0.942716582890391,1.20951907612768,-0.839282579536809,2.18931901701968,4.1774762929264,4.40447956613037,1.56567274702349,3.72943996252675,,,,,,,,
KIC12106439,1.75752006325355,0.776280607247935,3.70225816316209,1.27122306823731,1.12018936621419,-0.084604916101747,-1.79264656023246,1.20890972408541,0.86934301628671,-1.01944733850736,1.77032065292871,4.67222391614205,4.9693952356001,1.19904436040167,3.54828328849776,,,,,,,,
KIC12107614,1.43484779229126,0.557626308814533,3.69037330691606,1.21410179138184,0.872657630916263,-0.218839385498324,-1.74063148978379,0.372710792460207,0.702765550990047,-0.941606597449778,1.46114202631027,4.02110064893432,5.15131294169126,0.957057879176072,3.79969782588286,,,,,,,,315.599999999998
KIC12107622,2.30186844015228,1.1699698934941,3.71767050300226,1.21546459197998,1.32149606862087,0.23996714084117,-2.60728285515447,0.767983623654808,1.25930657616578,-0.776228922742823,2.26329010657535,3.04285241880852,4.24264014925685,1.73354359703115,4.26667502337413,,,,,,,,
KIC12108732,1.47053035908399,0.566380663125787,3.67255962776328,1.29935073852539,0.914707490176165,-0.197097228192657,-1.81676134887045,0.481777351555452,0.720360633217833,-0.999118981918605,1.47777384820458,4.17631314717704,5.33224340840295,0.917145844117218,3.80153263223659,,,,,,,,316.199999999999
KIC12108854,1.83907892602395,0.846663273846848,3.69879625179043,1.244873046875,1.1260608444116,-0.015038337893465,-1.95936896305237,1.29160380155444,0.923079874559979,-1.03361148569257,1.84228111847351,4.74006273558106,4.89223874034078,1.31327285568523,4.58289666576159,,,,,,,,
KIC12109031,2.12392405844504,1.06122067067936,3.71206014246107,1.22571468353271,1.24112079910265,0.178372384462026,-2.07636317957925,1.27875664529281,1.14238319796831,-0.861831975830185,2.10950864449496,3.55576416244186,4.54601907703513,1.53983637300998,3.85569855339495,,,,,,,,
KIC12109080,1.66027176218481,0.689645753862042,3.70260284134043,1.29810810089111,1.04895012998893,-0.165313008021552,-1.86121235785924,0.992080648082448,0.807288527868071,-1.0389082672897,1.67477549353651,4.36606673561454,5.09602847168041,1.12592176772427,3.10373342289706,,,,,,,,
KIC12109271,1.79179389136338,0.825908611543566,3.72908375704361,1.11170196533203,1.14886315340259,-0.011646715768594,-1.86735083487423,0.963278727787442,0.869618131077337,-1.02103290113468,1.76729868808135,4.15616249250898,4.75674748619483,1.25865589496224,3.06293598131713,,,,,,,,
KIC12109388,1.6113064420513,0.631178854169256,3.68520413447102,1.35361576080322,0.896737048959931,-0.237422926362316,-1.74478789520468,0.709305680639013,0.831087003177041,-0.916223282011789,1.6293768868268,4.38772579346726,5.20510745562359,1.0464401900451,3.55315276584586,,,,,,,,248.000000000002
KIC12109480,1.8388118507245,0.848279493756306,3.69583177282669,1.26328277587891,1.11570421651849,-0.0108495155883469,-2.00525753122687,1.30485746892311,0.90293730832773,-1.01997541964196,1.82820452827258,4.51110553829017,4.88027484258094,1.26593507023335,4.18880124828514,,,,,,,,71.8
KIC12109919,1.70587031832526,0.741569007227744,3.69196510276736,1.3181619644165,1.10137360538365,-0.120601176592312,-1.82107348376854,1.17510394337187,0.832700496797317,-1.00104876279626,1.72751108672174,4.68489854650791,5.08333967977514,1.12728218337404,3.53877859524565,,,,,,,,
KIC12110266,1.60709829855997,0.631903331572129,3.696443763139,1.29856300354004,0.917566635148726,-0.219704167743282,-1.7885769755866,0.663812054979173,0.857205631948039,-0.873863331452747,1.6378261493442,4.11738736620148,5.12920642447838,1.09262524656574,3.54758135323412,,,,,,,,255.800000000003
KIC12110908,2.16872930573643,1.10514230947135,3.7167543574327,1.16830539703369,1.27530757741395,0.236814173265367,-2.21961934399421,0.606300134781196,1.16368365540968,-0.883474104369708,2.12074247571115,2.69072857152028,4.47701371286146,1.59218197247255,2.42163421576818,,,,,,,,
KIC12111110,1.47245261132445,0.576808964447252,3.68520413447102,1.19360446929932,0.91322356153069,-0.254545775216995,-2.2162619012176,1.06980518118795,0.559994615889249,-1.17874397384479,1.50282106870162,4.18412007015052,5.12218267312502,0.956673935519458,3.69809095550542,,,,,,,,
KIC12114999,1.60085444840678,0.630651678864961,3.70859084515034,1.20914649963379,0.765547587870098,-0.368373661806642,-1.54769257739753,0.725886698631284,0.767541113695285,-1.0297479452805,1.60003070502388,3.99290619489779,4.98390348454171,1.10022324352728,3.74913206510562,,,,,,,,332.800000000003
KIC12115227,1.99193918215969,0.972363980112615,3.70765532353119,1.11423969268799,1.2029986491045,0.104004552432567,-2.05476239877975,1.3143761610453,1.03343729707495,-0.906325203206479,2.01510559080348,4.86858858846377,4.76494460563823,1.39295082587286,3.34434606386059,,,,,,,,
KIC12115374,2.3722881898511,1.24515298888171,3.70268896815913,1.2844934463501,1.38304702424534,0.346281519742813,-2.78266403286443,1.21577372372462,1.27903769425898,-0.863218329337728,2.34914004215891,3.48550151225784,4.35231937019007,1.79402300145163,3.12123698812999,,,,,,,,89.9
KIC12116393,1.79245840916674,0.790544721386705,3.6911699341316,1.33039283752441,0.78070736755951,-0.351829263124573,-1.75941046914333,1.08877555796331,0.92898182541489,-0.837729245970868,1.77901894726296,4.37067769299018,4.96961114890792,1.2062483885661,4.39446956906964,,,,,,,,
KIC12116619,1.51135931307441,0.592941559567624,3.6953065224318,1.36416244506836,0.909864066198416,-0.262893548891206,-1.74687316660617,0.484959162324052,0.769387149865253,-1.00250275025264,1.4987161981417,4.11720796710676,5.37574623329373,0.991946748836905,3.58636046572057,,,,,,,,
KIC12116644,1.83602678730283,0.773141438676584,3.69792644480651,1.11393451690674,0.9624578936975,-0.146329609282685,-2.19927322034813,0.783823064107002,0.925088235785334,-0.765706054166881,1.88441689620993,4.1819977789824,4.69803319910036,1.28413540173889,3.01707155351688,,,,,,,,
KIC12117077,1.59662130753397,0.638532686077797,3.67265192284,1.27432060241699,1.000485242049,-0.234702446843163,-1.77249008751858,1.00000758022027,0.784498442382437,-1.0405287373675,1.59207958873769,4.24497509513676,5.06134046352998,1.03876599368771,3.06176007026824,,,,,,,,
