,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
11967,9960005,5131,159,48.95,1.02,5.792999999999998,0.034,1.2316083908081057,0.05,1.6897526961391567,3.7102020146553847,-1.5864184263719527
11756,9852480,4858,170,35.98,1.52,4.5310000000000015,1.3030000000000002,1.4800844192504885,0.05,1.5560611590095326,3.6864575104691117,-1.587188009174695
14850,11560207,5167,161,78.0,0.52,7.5139999999999985,0.018000000000000002,1.2635679244995115,0.05,1.8920946026904804,3.7132384615456617,-1.5887144216226219
4702,5791860,4578,100,25.61,0.77,3.292,0.04,1.4418067932128906,0.05,1.4084095784684296,3.660675788338524,-1.5894057589997255
14226,11189239,4676,80,105.72,0.74,9.423,0.01,1.3238115310668943,0.05,2.024157154459673,3.6698745024898023,-1.5919832888418473
4315,5598789,5130,100,56.48,0.85,5.456,0.045,1.2592105865478516,0.05,1.7518946880437474,3.7101173651118162,-1.5934065291141515
15750,12168062,5211,158,152.49,1.03,12.403,0.021,1.2228374481201172,0.05,2.183241364422366,3.7169210731667612,-1.5940438656724825
9075,8352953,5185,181,230.27,2.92,16.737000000000002,0.035,1.0654411315917969,0.05,2.3622373609640985,3.7147487607250596,-1.5940544414744535
12626,10285389,4834,80,87.39,0.5,8.264,0.02,1.1919622421264648,0.05,1.9414617393473297,3.6843066460716316,-1.5950603636254606
6426,6863899,4756,80,101.46,0.57,9.274,0.02,1.2500572204589844,0.05,2.0062948579813855,3.677241845946654,-1.595456484818094
12860,10416004,5149,166,160.96,1.66,11.868,0.029,1.2723283767700195,0.05,2.2067179633758336,3.7117228918272347,-1.5967173651073616
206,2159728,4790,167,78.47,1.31,7.353,0.035,1.4650087356567385,0.05,1.89470365260923,3.680335513414563,-1.5991274860283922
6217,6764262,4549,80,61.22,0.62,6.176,0.012,1.378972053527832,0.05,1.7868933252613157,3.657915936829955,-1.6010701163282162
1758,3963194,4850,139,159.59,0.83,13.087,0.014,1.3458309173583984,0.05,2.2030056747284834,3.6857417386022635,-1.601359809811448
13304,10675916,5072,150,268.27,9.06,18.235,0.048,1.237224578857422,0.05,2.428572109261869,3.7051792448736762,-1.6047182874352224
323,2435987,4448,80,38.54,0.6,4.203,0.014,1.6088829040527344,0.05,1.5859117103194342,3.6481647785740012,-1.6049853178160507
15409,11923260,5212,169,32.97,0.61,3.752,0.052000000000000005,1.2258100509643557,0.05,1.518118947143153,3.7170044070405472,-1.6061137762231867
13713,10921258,4583,100,24.82,0.6,3.014,0.016,1.463212966918945,0.05,1.394801777162711,3.6611498572447867,-1.6065711291226288
11502,9758246,4685,100,21.76,0.4,2.82,0.013,1.348175048828125,0.05,1.3376588910261424,3.670709595223797,-1.6067869873693255
15139,11723746,5186,159,238.1,2.22,17.448,0.037000000000000005,1.2165260314941406,0.05,2.37675939540488,3.7148325124333326,-1.6123945803391617
15704,12153346,5200,152,30.18,0.68,4.086,0.067,1.1611862182617188,0.05,1.479719235439571,3.716003343634799,-1.612709057179451
6739,7036675,5021,146,238.77,1.24,17.555999999999994,0.031,1.2618837356567385,0.05,2.3779797594216543,3.700790221374347,-1.6136481282138644
4121,5480879,4978,162,33.86,0.6,4.017,0.057,1.4027690887451172,0.05,1.5296869537729165,3.6970548922725746,-1.614045853698562
7147,7286832,5148,180,131.95,1.47,11.133,0.119,1.3362054824829102,0.05,2.1204093945560682,3.711638538232349,-1.614249667995479
3639,5264795,5249,163,27.27,0.48,3.556,0.068,1.2083187103271484,0.05,1.4356851379416298,3.7200765727681406,-1.616418166865471
14397,11286900,5160,152,51.6,0.74,5.7029999999999985,0.026,1.1440935134887695,0.05,1.7126497016272113,3.7126497016272113,-1.6169298531040084
15715,12156445,4627,80,67.13,0.63,6.6770000000000005,0.01,1.3269882202148438,0.05,1.8269166471849203,3.665299499499897,-1.6187582955174493
7123,7282068,5127,166,27.52,0.99,3.74,0.31,1.2928600311279297,0.05,1.4396484295634737,3.709863317440399,-1.6221038196828301
10248,9049147,4841,80,91.31,1.09,7.86,0.015,1.4232854843139648,0.05,1.960518342780708,3.6849350826408895,-1.622896941990634
15068,11669202,5100,158,47.93,0.53,5.115,0.019,1.2830486297607422,0.05,1.6806074289917878,3.7075701760979363,-1.624416057232764
5028,6034084,5224,162,142.9,0.78,11.489,0.02,1.2119693756103516,0.05,2.1550322287909704,3.7180031682670176,-1.6260283259594213
9218,8416447,4842,80,70.87,0.56,6.886,0.014,1.153965950012207,0.05,1.8504624327615167,3.685024785105714,-1.6262361529737641
7011,7204652,5142,159,22.72,0.61,3.292,0.053,1.254765510559082,0.05,1.3564083270389813,3.711132072306842,-1.626593441424241
9880,8805632,4541,80,42.03,0.39,4.698,0.012,1.3350944519042969,0.05,1.623559390005437,3.657151501900967,-1.6277226820547628
6301,6784944,5079,168,29.38,0.33,3.79,0.086,1.3228912353515625,0.05,1.4680517914542377,3.705778212828598,-1.6303292737378519
1566,3850089,5047,158,37.53,0.63,4.212,0.026,1.3231992721557615,0.05,1.5743785644130823,3.703033304733686,-1.630723947505033
10522,9225958,4826,80,171.43,1.01,13.511,0.015,1.261937141418457,0.05,2.234086825138971,3.683587317572767,-1.6313469128273947
5012,6025641,4844,100,121.55,0.79,9.853,0.018000000000000002,1.3879508972167969,0.05,2.0847549631793547,3.6852041344710145,-1.6355109663049072
5277,6199043,5218,169,116.86,0.75,9.753,0.018000000000000002,1.2532033920288086,0.05,2.0676658819742486,3.717504074764202,-1.637595353476073
8126,7872822,5198,152,32.44,0.53,3.955,0.128,1.1718788146972656,0.05,1.5110808455391185,3.715836275164994,-1.6387788597727322
4288,5562995,4859,150,63.02,0.69,6.306,0.012,1.430767059326172,0.05,1.799478398837981,3.686546899063006,-1.6398930132736533
12378,10155787,4977,184,60.94,0.56,6.174,0.012,1.3898067474365234,0.05,1.7849024498866548,3.696967640744023,-1.6410895003271277
12210,10075553,5062,162,34.61,0.54,4.085,0.039,1.327545166015625,0.05,1.5392015992941277,3.7043221408222355,-1.6443545449440171
6754,7041075,4982,157,36.86,0.64,4.037,0.075,1.3808231353759766,0.05,1.566555330883055,3.6974037232004875,-1.645488444049948
15009,11651490,4867,80,228.77,2.38,17.079,0.034,1.180227279663086,0.05,2.359399072180887,3.687261346243506,-1.6460212290002116
1132,3457431,4982,165,29.02,1.01,3.983,0.079,1.411970138549805,0.05,1.462697408101717,3.6974037232004875,-1.6472926330006983
10983,9475698,5101,168,36.26,0.68,4.256,0.048,1.319196701049805,0.05,1.5594277997594899,3.707655323531187,-1.6477345863926343
5727,6449756,5191,164,95.58,0.94,8.542,0.015,1.257695198059082,0.05,1.980367026184775,3.7152510288788494,-1.648479154646139
6247,6773938,5215,166,29.96,0.47,3.744,0.063,1.2506351470947266,0.05,1.476541809027429,3.7172543127625497,-1.6497689931655524
6108,6690523,5164,161,180.88,1.2,13.521,0.055,1.257197380065918,0.05,2.257390549337303,3.712986233594383,-1.6508953904971921
3759,5307930,5005,80,51.8,0.86,4.458,0.03,1.351038932800293,0.05,1.714329759745233,3.6994040818153375,-1.6520233431752425
5473,6292833,4986,157,48.95,0.87,5.102,0.017,1.3625993728637695,0.05,1.6897526961391567,3.6977522741677546,-1.652471601600696
14057,11092984,5138,168,32.46,0.52,3.975,0.03,1.3003816604614258,0.05,1.511348515490213,3.7107940999303275,-1.652819919194646
3076,4929301,5034,157,42.95,0.9,4.651,0.042,1.3411827087402344,0.05,1.6329631681672612,3.701913211212344,-1.6529382392669258
10777,9368139,4641,162,26.09,1.73,3.297,0.149,1.6236457824707031,0.05,1.4164740791002208,3.66661156841903,-1.6544763735652213
775,3115417,5237,164,29.11,0.7,4.007,0.14400000000000002,1.2351064682006836,0.05,1.4640422054388107,3.719082573901486,-1.6598751151494544
942,3326392,4770,80,123.1,0.71,10.644,0.014,1.3230533599853516,0.05,2.090258052931316,3.678518379040114,-1.6603741819643945
10328,9099407,5143,171,33.1,0.38,4.189,0.038,1.3013734817504885,0.05,1.5198279937757189,3.71121652432109,-1.6606102796994855
11440,9716430,5041,159,42.12,0.68,4.5760000000000005,0.024,1.3337383270263672,0.05,1.624488362513449,3.7025166974381505,-1.6626304321338459
1499,3764887,5045,156,40.36,0.8,4.2410000000000005,0.037000000000000005,1.3261432647705078,0.05,1.6059511575648728,3.7028611705729295,-1.6637214222456815
12843,10403716,5288,165,121.19,1.12,9.917,0.016,1.2014837265014648,0.05,2.0834667854738873,3.723291446477584,-1.6646080280416453
6922,7138406,4919,139,245.27,1.77,18.349,0.103,1.2311420440673828,0.05,2.389644431079479,3.6918768225593315,-1.6648373629796889
1721,3954536,5054,164,28.72,0.55,3.93,0.218,1.363973617553711,0.05,1.4581844355702627,3.703635237583896,-1.665208420498869
1309,3642483,5223,168,29.32,0.73,3.63,0.066,1.247889518737793,0.05,1.4671639659690903,3.7179200258369938,-1.667553081741679
8636,8129047,4553,80,61.23,0.53,6.115,0.016,1.366193771362305,0.05,1.786964259435733,3.6582976503081897,-1.671153102194264
3043,4919991,4530,80,51.44,0.94,5.0710000000000015,0.015,1.3831853866577148,0.05,1.7113009599161657,3.656098202012832,-1.6721111116042677
4913,5951057,5191,162,79.39,0.81,7.465,0.018000000000000002,1.238673210144043,0.05,1.8997658019443862,3.7152510288788494,-1.674571233633474
4022,5446366,4709,140,22.23,0.35,2.809,0.019,1.4885644912719729,0.05,1.3469394626989906,3.6729286904427223,-1.677359750968297
15640,12107622,5220,157,201.76,1.47,14.674,0.053,1.2154645919799805,0.05,2.3048350692290063,3.717670503002262,-1.677419342150595
9500,8569838,5127,162,33.47,0.68,4.003,0.038,1.3088464736938477,0.05,1.524655712357777,3.709863317440399,-1.6774446448567506
383,2443691,4736,165,42.67,0.79,4.635,0.08800000000000001,1.5154085159301758,0.05,1.630122642859312,3.6754116937148633,-1.6778956475652933
1973,4077249,4853,80,155.62,0.97,12.453,0.02,1.348607063293457,0.05,2.192065410979292,3.6860102913152857,-1.6792862852645016
9136,8377962,4922,154,131.95,0.93,10.927,0.018000000000000002,1.4036216735839844,0.05,2.1204093945560682,3.6921416093667836,-1.681809209127005
13398,10734124,5186,160,236.83,1.76,17.439,0.03,1.2179527282714844,0.05,2.3744367149817123,3.7148325124333326,-1.6820505939292982
3525,5192039,4525,80,26.6,1.2,3.4160000000000004,0.085,1.5267105102539062,0.05,1.424881636631067,3.655618583541222,-1.6831865431041035
4922,5954353,4641,146,91.76,0.73,8.876,0.034,1.3179769515991209,0.05,1.9626534048932114,3.66661156841903,-1.686911781232614
14291,11230715,4838,80,185.11,0.72,15.39,0.024,1.1088361740112305,0.05,2.267429880814005,3.684665864025861,-1.689994559282319
330,2436540,4486,80,58.37,0.8,5.7860000000000005,0.016,1.5442218780517578,0.05,1.76618969331016,3.651859269246949,-1.6904133719509828
8886,8242867,5156,167,29.86,0.52,4.127,0.08900000000000001,1.2755012512207031,0.05,1.4750898033890065,3.7123129086813655,-1.6904830747323714
8368,7979468,4704,80,58.65,0.52,5.901,0.02,1.5640134811401367,0.05,1.768268016451548,3.6724673130680823,-1.692739350611515
12717,10337734,5132,158,200.0,0.83,15.229,0.032,1.2665939331054688,0.05,2.3010299956639813,3.710286647702891,-1.6947811863171176
13136,10587201,5259,162,195.5,1.0,15.059,0.032,1.1976995468139648,0.05,2.2911467617318855,3.7209031708134575,-1.6959837929915356
11131,9580043,4664,80,74.66,0.57,7.317,0.009000000000000001,1.2620859146118164,0.05,1.8730879855902858,3.668758541750958,-1.6971515217013495
3284,5040851,4759,80,107.2,0.69,9.897,0.018000000000000002,1.4009132385253906,0.05,2.030194785356751,3.6775157047987577,-1.698116150149191
1281,3630240,5151,80,249.68,2.15,18.228,0.034,1.061467170715332,0.05,2.3973837556572763,3.711891549880579,-1.6997283703352821
3099,4934133,4704,100,91.3,0.8,8.531,0.017,1.4419784545898438,0.05,1.9604707775342989,3.6724673130680823,-1.7010273194197367
13797,10966634,4644,80,42.95,0.37,4.9030000000000005,0.014,1.2444868087768557,0.05,1.6329631681672612,3.666892211066536,-1.7024756290049572
3932,5394350,4724,147,39.5,0.95,4.487,0.018000000000000002,1.5282316207885742,0.05,1.5965970956264601,3.6743098889414774,-1.7064256067218997
8354,7975176,5026,167,113.53,0.83,9.554,0.028,1.3848772048950195,0.05,2.0551106378541464,3.701222484256557,-1.708073430063182
2427,4473653,5228,175,129.4,0.99,11.773,0.078,1.2388067245483398,0.05,2.1119342763326814,3.7183355789085066,-1.7099599367578684
3056,4921688,5232,159,164.85,1.12,12.834,0.023,1.2096796035766602,0.05,2.217088951479172,3.718667735316211,-1.7116340781598969
13817,10973854,4528,100,31.27,0.35,3.587,0.013,1.3801813125610352,0.05,1.4951278812429332,3.6559064181802152,-1.7118359102788596
1271,3561194,4773,148,21.54,0.69,2.718,0.066,1.465715408325195,0.05,1.3332456989619628,3.678791434366244,-1.7149715792609004
741,3109654,5035,165,36.05,0.8,4.012,0.119,1.3564910888671875,0.05,1.556905269055448,3.7019994748896368,-1.719949571286475
12616,10281513,4561,80,26.13,0.68,3.412,0.02,1.4346323013305664,0.05,1.4171394097273255,3.6590600722409383,-1.7202041537460588
13883,11014947,5209,157,62.88,0.54,6.744,0.018000000000000002,1.1413946151733398,0.05,1.7985125330313516,3.716754357432697,-1.7227892148874784
11961,9958602,5172,161,81.28,1.14,7.59,0.019,1.2639932632446291,0.05,1.909983694939844,3.7136585162083566,-1.7261085996819467
5481,6294696,4999,160,38.41,1.06,4.466,0.016,1.3644571304321291,0.05,1.5844443071651761,3.69888313675259,-1.7284681239459998
4839,5881168,5077,169,28.9,0.93,4.022,0.127,1.3266887664794922,0.05,1.4608978427565478,3.705607163404605,-1.7304374406666254
14930,11606356,5243,165,29.98,0.72,4.12,0.08,1.215167999267578,0.05,1.4768316285122607,3.719579857713723,-1.731038567034686
15119,11716362,4646,80,43.28,0.5,4.942,0.014,1.2425374984741209,0.05,1.636287252098513,3.6670792054642165,-1.7398989783220047
7408,7449179,4790,149,76.53,0.48,6.875,0.013,1.4515361785888672,0.05,1.8838317133294524,3.680335513414563,-1.7399680420989356
2734,4736564,5262,184,220.73,2.44,17.046,0.069,1.2069253921508791,0.05,2.3438613632886383,3.721150843749684,-1.7431256891902174
6283,6779699,4629,80,87.14,0.69,8.033999999999999,0.011,1.3650217056274414,0.05,1.9402175555997352,3.6654871807828107,-1.7438745622923362
13080,10546305,5085,166,42.77,1.12,4.381,0.019,1.3132467269897459,0.05,1.6311392502568112,3.7062909572587635,-1.7462102979934857
6332,6793808,4844,150,90.96,0.52,8.465,0.021,1.4303770065307615,0.05,1.9588504516796783,3.6852041344710145,-1.7473277104212093
2919,4839776,4845,150,94.98,0.53,8.721,0.029,1.4522123336791992,0.05,1.9776321652459996,3.6852937813867843,-1.747373354134644
4443,5683110,4700,143,90.17,0.61,8.255,0.013,1.4354257583618164,0.05,1.955062069675032,3.6720978579357175,-1.7478986541153407
11847,9902695,4578,80,27.18,0.6,3.263,0.014,1.4096269607543943,0.05,1.4342494523964755,3.660675788338524,-1.7484602316734952
5610,6373312,5070,164,24.79,1.25,3.4560000000000004,0.111,1.3113470077514648,0.05,1.3942765267678214,3.705007959333336,-1.7501401804268513
5624,6390781,4598,80,24.12,0.37,2.783,0.016,1.4838848114013672,0.05,1.3823773034681137,3.6625689669332604,-1.7588224632358451
7161,7292554,5145,172,36.82,0.77,3.915,0.104,1.309980392456055,0.05,1.566083784167996,3.7113853790984517,-1.7600812490403455
14591,11404803,5105,161,215.9,1.18,16.25,0.016,1.2638626098632812,0.05,2.334252642334231,3.707995746422929,-1.7602916047710673
4973,5976266,5071,164,184.03,1.47,14.377,0.063,1.3088788986206057,0.05,2.2648886261206194,3.7050936105478733,-1.7647950181424212
7172,7298034,4847,80,118.97,1.01,9.678,0.015,1.3955345153808594,0.05,2.075437461585613,3.6854730197227594,-1.7676407152464109
12547,10256345,4568,80,25.98,0.49,3.111,0.014,1.331573486328125,0.05,1.414639146737009,3.6597260952377915,-1.7694657587870348
2382,4457891,5183,167,31.35,0.28,3.992,0.142,1.262613296508789,0.05,1.4962375451667351,3.7145812088395314,-1.7702241629130295
3863,5371482,5084,164,166.47,3.02,12.314,0.029,1.3175573348999023,0.05,2.221335979533828,3.7062055418819706,-1.7704943687111205
10428,9164143,4965,156,47.91,0.63,5.438,0.012,1.3754043579101562,0.05,1.6804261708581454,3.6959192528313998,-1.771548478152482
15210,11770112,5019,155,206.03,1.07,15.753,0.029,1.2859067916870115,0.05,2.3139304625334622,3.700617195682057,-1.7785865393643088
3810,5356201,4866,80,208.75,0.83,15.806,0.026,1.2701387405395508,0.05,2.3196264841556395,3.6871721045948,-1.779308354980447
4170,5522939,5145,164,22.14,0.38,3.074,0.013,1.1706724166870115,0.05,1.345177616542704,3.7113853790984517,-1.7793531378291492
3435,5121116,4641,137,23.05,0.42,2.667,0.02,1.3943958282470703,0.05,1.362670929725667,3.66661156841903,-1.782693259847209
4808,5869785,4968,80,225.41,1.17,16.773,0.027000000000000003,1.259599685668945,0.05,2.352973179005932,3.6961815871685237,-1.789561776395291
5279,6200113,5220,163,32.35,1.1,4.044,0.042,1.228403091430664,0.05,1.5098742850047193,3.717670503002262,-1.7924690439018296
5594,6369438,5008,161,39.38,0.48,4.421,0.025,1.3587512969970703,0.05,1.5952757118020995,3.6996643202023733,-1.7924956953145088
10769,9357578,5059,166,54.72,0.9,5.185,0.014,1.3523130416870115,0.05,1.73814608871206,3.7040646794085674,-1.7962260210302945
1485,3761733,4947,156,38.92,1.27,4.165,0.111,1.3916349411010742,0.05,1.5901728315963144,3.694341910364181,-1.7984083585588622
971,3339805,5080,161,29.8,0.48,3.6010000000000004,0.042,1.3244142532348633,0.05,1.4742162640762553,3.7058637122839193,-1.8023550732735532
1310,3642837,4765,80,88.01,0.74,8.024,0.016,1.4324140548706057,0.05,1.9445320209919812,3.6780629049743454,-1.8025305941153402
14192,11175822,5194,155,34.64,0.8,4.197,0.201,1.1758489608764648,0.05,1.539577883345309,3.715501945293284,-1.803827393600624
6615,6960265,5198,167,38.4,0.57,4.315,0.014,1.2570743560791016,0.05,1.5843312243675307,3.715836275164994,-1.804011616426957
4424,5642574,4484,131,48.53,0.6,5.081,0.019,1.5866641998291016,0.05,1.6860102913152855,3.6516656039229356,-1.8058566081621905
9975,8867740,4730,100,22.61,0.57,2.975,0.017,1.2962961196899414,0.05,1.3543005623453597,3.6748611407378116,-1.807132864794546
5523,6346532,5095,155,209.35,0.94,16.1,0.029,1.267909049987793,0.05,2.3208729652272493,3.707144188342445,-1.8077246059216843
9691,8675789,4596,80,49.81,0.44,5.348,0.021,1.302617073059082,0.05,1.6973165417323834,3.6623800200162475,-1.8090159054624289
11389,9702885,5138,156,48.11,0.54,5.274,0.016,1.242877960205078,0.05,1.682235356902564,3.7107940999303275,-1.8097233493752385
2834,4769765,4771,154,48.12,0.65,5.053,0.021,1.535003662109375,0.05,1.682325618667807,3.6786094165589263,-1.8136804655949426
14160,11146230,5171,100,30.36,0.73,4.381,0.08900000000000001,1.1463785171508791,0.05,1.4823017672234426,3.71357453777207,-1.8137056384796892
1396,3730953,5107,143,48.72,1.07,4.917,0.033,1.113616943359375,0.05,1.687707279624819,3.70816585785554,-1.8167818084168657
5384,6267605,5251,161,173.62,2.17,13.69,0.015,1.1913127899169922,0.05,2.2395997518850423,3.720242018287057,-1.819315683541958
4115,5479483,4875,80,95.26,0.8,8.216000000000001,0.017,1.4804363250732422,0.05,1.9789105771755717,3.687974620034556,-1.8235119407539953
15620,12072570,4598,80,24.94,0.67,3.47,0.047,1.376361846923828,0.05,1.3968964491425238,3.6625689669332604,-1.8239482858433382
177,2021216,4885,146,185.45,1.26,14.41,0.044,1.352869987487793,0.05,2.268226837664629,3.688864568054792,-1.824340483796967
8606,8110809,5149,163,187.28,0.81,15.085,0.027000000000000003,1.2644510269165041,0.05,2.272491400688568,3.7117228918272347,-1.82449619083323
1377,3662960,5059,169,29.01,0.45,3.589,0.031,1.3616466522216797,0.05,1.4625477288026643,3.7040646794085674,-1.8245286069053837
11227,9631782,4613,80,67.89,0.6,6.529,0.018000000000000002,1.3575592041015625,0.05,1.8318058086743911,3.6639834546082666,-1.824855317861158
760,3112492,4958,155,43.6,0.91,4.484,0.044,1.383955001831055,0.05,1.639486489268586,3.6953065224318027,-1.8253282541619855
13469,10779537,4889,80,209.96,1.22,15.389,0.041,1.2199974060058594,0.05,2.322136564096103,3.6892200372638357,-1.8272761712633991
11640,9811950,4732,80,123.57,0.77,10.408,0.017,1.2781753540039062,0.05,2.09191304667608,3.675044735955893,-1.8293424771908597
3946,5398311,4878,166,72.98,0.83,6.852,0.024,1.5011844635009766,0.05,1.8632038590286295,3.688241795977712,-1.8323191054636485
124,1872517,4543,80,25.56,0.41,3.279,0.014,1.4436397552490234,0.05,1.4075608494863625,3.657342736814626,-1.8368907656142508
7322,7416433,5024,148,21.23,0.4,2.849,0.093,1.2709245681762695,0.05,1.3269499941659988,3.70104963072914,-1.842478203869019
15938,12404421,5171,152,51.1,1.33,5.027,0.041,1.1593341827392578,0.05,1.7084209001347128,3.71357453777207,-1.8431734947909992
7708,7622649,4870,80,60.17,0.68,5.8870000000000005,0.015,1.4277420043945312,0.05,1.7793800114916558,3.6875289612146345,-1.8438691266686806
6188,6756369,5021,155,206.03,1.17,16.287,0.069,1.2853069305419922,0.05,2.3139304625334622,3.700790221374347,-1.843943074119497
327,2436417,4506,80,27.08,0.62,3.454,0.023,1.5333318710327148,0.05,1.4326486600131068,3.653791187387812,-1.8442897342023423
781,3118785,5203,171,28.37,0.47,4.055,0.106,1.2627849578857422,0.05,1.4528593357958524,3.7162538258960365,-1.845057019316931
15754,12169353,5094,161,33.84,0.72,4.093,0.054000000000000006,1.3173685073852541,0.05,1.529430354366986,3.707058940627596,-1.8490301483300138
11995,9967100,4956,154,37.83,0.57,4.195,0.021,1.3886632919311523,0.05,1.577836341292744,3.695131297704026,-1.8493004792805052
13077,10546010,5357,170,109.96,0.74,10.436,0.015,1.1443490982055664,0.05,2.0412347311714307,3.7289216463728594,-1.849555941051777
10598,9283025,5082,168,36.48,0.48,4.244,0.042,1.3217124938964844,0.05,1.5620548296563785,3.7060346607143506,-1.8502358097437468
7990,7801579,5267,157,65.18,0.55,6.846,0.023,1.137226104736328,0.05,1.8141143561291255,3.721563318357481,-1.8504965762698873
15773,12203455,5178,152,30.78,0.81,4.058,0.069,1.1500959396362305,0.05,1.4882686154954599,3.714162046098853,-1.8512148840116431
4294,5564615,4803,162,25.11,0.27,3.17,0.017,1.5192117691040041,0.05,1.3998467127129224,3.681512586638962,-1.8520135897809435
1890,4056994,4882,80,20.34,0.41,3.306,0.056,1.2506256103515625,0.05,1.3083509485867257,3.6885977750811696,-1.8549945262190288
15489,12003742,5167,100,60.12,1.49,5.466,0.03,1.107524871826172,0.05,1.7790189719148706,3.7132384615456617,-1.8648207630602431
12490,10219946,4745,141,20.57,0.36,2.693,0.03,1.4550285339355469,0.05,1.313234291694724,3.6762362167633116,-1.8654804891083774
11580,9777479,5198,160,193.64,0.81,15.108,0.028,1.243295669555664,0.05,2.286995073968852,3.715836275164994,-1.867246860110932
4101,5476427,4918,167,33.3,0.59,3.867,0.033,1.4658536911010742,0.05,1.5224442335063197,3.6917885244026984,-1.8715100926577788
10369,9143804,5235,159,30.77,0.59,4.07,0.075,1.1903018951416016,0.05,1.4881274962474584,3.718916686014861,-1.8718478816059734
3015,4912918,4739,80,102.77,0.51,9.249,0.017,1.2828845977783203,0.05,2.011866356527724,3.675686708699401,-1.8766770246210729
10737,9347989,5052,158,36.9,0.44,4.256,0.039,1.325343132019043,0.05,1.5670263661590604,3.703463341883293,-1.878325755466858
4103,5476808,4880,159,57.62,0.46,6.027,0.015,1.457965850830078,0.05,1.7605732539443941,3.6884198220027105,-1.8816804823338718
875,3233508,4721,146,22.3,0.27,2.9,0.022,1.4917650222778318,0.05,1.3483048630481607,3.674034000431255,-1.8830700516530485
11849,9902962,5345,100,77.04,0.96,6.7639999999999985,0.044,1.0975303649902344,0.05,1.8867162741164782,3.7279477095447966,-1.8870587444424625
372,2441510,5067,167,27.08,0.49,3.592,0.035,1.3356828689575195,0.05,1.4326486600131068,3.704750904290671,-1.8884964495113392
11432,9713355,5252,164,182.3,1.58,14.246,0.028,1.1945085525512695,0.05,2.2607866686549762,3.7203247174174416,-1.8892717875757552
497,2695592,5200,166,37.23,0.59,4.228,0.091,1.2527151107788086,0.05,1.5708930362183922,3.716003343634799,-1.8917083699154928
4813,5871971,5242,168,28.48,0.8,3.905,0.033,1.2346658706665041,0.05,1.4545399849648188,3.719497016610582,-1.8925149145026823
15096,11703724,4819,80,180.08,1.04,13.88,0.017,1.3012456893920898,0.05,2.2554654819924638,3.6829569263012085,-1.8992795504143893
3042,4919693,5180,172,30.96,1.02,3.992,0.05,1.2660064697265625,0.05,1.490800952010855,3.714329759745233,-1.8994573699794626
15672,12118044,5230,100,65.55,0.81,5.934,0.07400000000000001,1.1748638153076172,0.05,1.816572696026103,3.718501688867274,-1.9014260398181921
13748,10933670,5239,160,30.82,0.67,4.128,0.107,1.199533462524414,0.05,1.4888326343824005,3.719248398447946,-1.9016779594354878
8904,8256020,4819,80,138.19,1.22,11.376,0.012,1.329707145690918,0.05,2.1404766168301337,3.6829569263012085,-1.9054233577394781
11546,9772156,5230,169,28.02,1.03,3.833,0.109,1.2481918334960938,0.05,1.4474681309497557,3.718501688867274,-1.9063567727370223
7571,7551643,5048,80,106.02,1.08,8.4,0.039,1.3875951766967771,0.05,2.0253877998904075,3.703119346236078,-1.9077985014509595
6371,6847371,4688,100,19.62,0.43,2.692,0.065,1.3849058151245115,0.05,1.2926990030439298,3.670987603010034,-1.9111221670887188
12397,10160940,5116,156,57.29,1.46,5.2860000000000005,0.041,1.2972784042358398,0.05,1.7580788222496126,3.7089305358066165,-1.9115430131959266
14285,11228549,4741,80,55.07,0.44,5.9529999999999985,0.013,1.170130729675293,0.05,1.7409150764812824,3.6758699553189564,-1.9115731422598576
9521,8579328,4921,80,220.73,1.2,17.102999999999998,0.031,1.2760324478149414,0.05,2.3438613632886383,3.6920533650340808,-1.9121920302498805
8451,8026725,5361,166,171.39,1.04,14.037,0.036000000000000004,1.1515531539916992,0.05,2.2339854787802116,3.7292458072253067,-1.9128801021006872
11985,9965980,5160,168,78.26,0.69,7.085,0.014,1.3016881942749023,0.05,1.8935398435646613,3.7126497016272113,-1.9132015186809865
2294,4370528,4580,80,72.96,2.2,6.775,0.172,1.4291763305664062,0.05,1.8630848253203598,3.660865478003869,-1.9146557821840742
6318,6790573,5018,164,31.07,0.96,3.982,0.039,1.3921470642089844,0.05,1.4923412532549745,3.7005306569785916,-1.914694564974959
9096,8362623,4742,80,105.97,0.68,9.759,0.017,1.2658100128173828,0.05,2.025182934335449,3.675961549642169,-1.9148605221942514
10540,9239173,4858,80,92.59,0.66,8.506,0.017,1.4655876159667969,0.05,1.9665640840973104,3.6864575104691117,-1.9178705760691903
12475,10212725,5065,155,191.26,1.82,14.464,0.019,1.296635627746582,0.05,2.281624151440201,3.704579449696299,-1.9221532482938535
15472,11972209,5108,172,28.56,0.59,3.654,0.113,1.308100700378418,0.05,1.4557582031041367,3.708250888591378,-1.9234560059055197
6117,6692672,5136,169,31.86,0.93,3.906,0.052000000000000005,1.300432205200195,0.05,1.5032457714651126,3.710625015060797,-1.9271702710917058
13159,10599977,4922,149,186.79,1.07,14.457,0.021,1.3581838607788086,0.05,2.2713536221024846,3.6921416093667836,-1.9277245562965444
11457,9719144,5212,167,23.87,0.52,3.572,0.152,1.2468547821044922,0.05,1.3778524190067545,3.7170044070405472,-1.927852363898782
