Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
12489,KIC10219690,4971,80,59.47,1.09,5.511,0.019,1.17122840881348,0.05,1.7742979384992799,3.696443763139,4.9461804024298495,-1
15837,KIC12255875,4931,172,40.23,2.41,3.998,1.19,1.1754341125488301,0.05,1.60455003257126,3.69293500253114,5.3649514734773,1
11121,KIC9576289,4900,80,30.03,0.87,3.983,0.115,1.1788234710693402,0.05,1.4775553321989798,3.6901960800285094,4.84247608566901,0
9862,KIC8802146,5004,175,84.44,0.74,8.149,0.027999999999999997,1.25497722625732,0.05,1.92654822463562,3.69931730102138,4.801388297897669,-1
14500,KIC11339000,4958,100,38.45,0.56,4.31,0.026000000000000002,1.23737049102783,0.05,1.58489634413745,3.6953065224317996,5.58018078842371,0
912,KIC3240882,4957,148,31.32,7.55,3.2739999999999996,0.048,1.32161808013916,0.05,1.4958217533859097,3.69521891890515,4.7553230552918,-1
13216,KIC10616364,4970,80,104.56,0.67,9.158999999999999,0.016,1.23692131042481,0.05,2.0193655745724897,3.69635638873333,4.90298706300734,-1
10599,KIC9283112,4699,80,38.59,0.43,4.396,0.017,1.27798175811768,0.05,1.5864747785714,3.67200544502295,4.72834460696318,-1
14910,KIC11600255,5115,100,100.35,0.69,9.26,0.016,1.1384077072143601,0.05,2.0015173768235,3.7088456380481802,5.17798407026317,0
8156,KIC7882132,4920,147,30.34,0.61,3.591,0.01,1.31149768829346,0.05,1.48201557645071,3.6919651027673597,5.5521308658947,-1
13837,KIC10978699,4701,80,48.49,0.59,5.0889999999999995,0.016,1.27995109558106,0.05,1.68565218411552,3.6721902511882503,4.684100604546651,-1
2287,KIC4366880,4998,80,65.11,2.2,5.986000000000001,0.03,1.24327945709229,0.05,1.8136476953468998,3.69879625179043,4.91358670800345,-1
4454,KIC5686036,4683,100,39.03,0.38,4.302,0.013000000000000001,1.3439359664916999,0.05,1.59139855128125,3.67052415778208,5.56041131485452,0
5578,KIC6366210,4690,100,51.4,0.62,5.257000000000001,0.01,1.36419105529785,0.05,1.7109631189952799,3.67117284271508,5.56313149739686,0
11662,KIC9821622,5099,100,63.39,0.57,6.017,0.015,1.18660163879395,0.05,1.80202075177198,3.7074850119674703,4.7378102773377,-1
14505,KIC11341723,5013,100,28.79,0.7,3.839,0.061,1.19179630279541,0.05,1.4592416648780802,3.7000977046130497,4.73231193395903,0
3246,KIC5024043,4832,100,56.17,0.41,5.5889999999999995,0.011000000000000001,1.3582248687744098,0.05,1.74950442387614,3.6841269256130804,5.31262564985076,0
5404,KIC6276948,4997,80,91.19,1.03,7.399,0.025,1.1817655563354499,0.05,1.9599472157085,3.69870934944259,5.10275957643253,-1
2439,KIC4476422,4989,80,78.59,0.64,6.666,0.03,1.1712856292724598,0.05,1.8953672887733604,3.69801350393918,5.11539913652982,-1
1525,KIC3837026,4811,145,32.01,0.46,4.003,0.032,1.38749027252197,0.05,1.5052856741441298,3.68223535690256,5.03761159697267,-1
13597,KIC10862035,4930,144,54.66,0.72,5.832000000000001,0.015,1.2948808670043899,0.05,1.7376696273566399,3.6928469192772297,4.879722470858,0
15554,KIC12056065,4940,172,134.9,0.85,11.677999999999999,0.017,1.2201023101806598,0.05,2.1300119496719,3.6937269489236497,4.848226139048731,0
3592,KIC5219773,4723,80,40.3,0.56,3.972,0.017,1.4292058944702102,0.05,1.60530504614111,3.6742179455767,4.64845688508123,-1
10215,KIC9027654,4622,80,33.43,1.04,4.01,0.067,1.47773551940918,0.05,1.52413637659257,3.6648299411430902,4.90577974197935,-1
9475,KIC8558633,4985,80,32.18,0.61,4.069,0.05,1.2390079498291,0.05,1.50758603976301,3.6976651626476698,5.168081729462701,-1
14496,KIC11338267,4987,100,25.5,0.76,3.282,0.094,1.23404216766357,0.05,1.40654018043396,3.69783936821836,4.69729165989358,-1
9163,KIC8386625,4918,144,86.65,0.9,7.013999999999999,0.034,1.2796211242675801,0.05,1.9377685670499398,3.6917885244027002,4.72442332749903,0
11895,KIC9910758,4682,80,30.48,1.45,3.781,0.371,1.38100337982178,0.05,1.48401496266756,3.6704314093606096,4.95015444403029,1
8657,KIC8145453,4989,144,90.35,0.74,8.603,0.021,1.2647504806518601,0.05,1.95592815689695,3.69801350393918,4.7221293900578,-1
15833,KIC12254670,4693,80,29.22,0.95,3.549,0.021,1.3286037445068402,0.05,1.46568021159828,3.6714505542124902,4.9587182843454505,-1
7567,KIC7549460,4983,174,54.48,4.59,5.245,0.185,1.23989295959473,0.05,1.73623709890473,3.69749088717106,5.070053328684,0
8287,KIC7950550,4906,100,62.18,0.48,6.025,0.019,1.21247482299805,0.05,1.7936507177071699,3.6907275438703704,5.18871753046827,0
11107,KIC9574650,5049,100,106.66,0.57,9.595,0.015,1.1507759094238301,0.05,2.02800157934686,3.7032053706954904,5.29416172258855,0
638,KIC2970396,4702,100,30.51,0.76,3.818,0.052000000000000005,1.3619441986084,0.05,1.4844422076424098,3.6722826247889198,5.5176077984270595,-1
12499,KIC10221370,4953,100,44.71,0.61,4.482,0.034,1.29752159118652,0.05,1.65040466986803,3.6948683279824595,4.9887250185383705,0
13235,KIC10647684,5024,80,31.24,0.44,4.624,0.081,1.17793464660645,0.05,1.49471102520526,3.70104963072914,4.8694999150984595,-1
58,KIC1572175,4789,100,56.04,0.67,5.369,0.012,1.37302017211914,0.05,1.74849812661374,3.68024483704261,5.46129893039567,-1
3275,KIC5032140,4734,80,47.98,0.59,4.672,0.012,1.4131975173950202,0.05,1.68106024363181,3.6752282535930596,5.40861411326875,-1
2758,KIC4741688,5026,153,29.4,0.59,4.314,0.106,1.2056465148925801,0.05,1.46834733041216,3.70122248425656,4.846065851890071,-1
13106,KIC10552202,4956,100,38.68,0.37,4.355,0.013999999999999999,1.1801900863647499,0.05,1.58748646541096,3.69513129770403,5.47513302526826,-1
8319,KIC7967318,5063,80,120.45,3.09,9.356,0.035,1.2073287963867199,0.05,2.08080680433436,3.70440792738684,4.96609979131547,-1
14940,KIC11610567,4868,143,36.7,0.47,4.223,0.012,1.352783203125,0.05,1.5646660642520902,3.68735056955803,4.65146533519062,-1
648,KIC2973238,4649,80,55.16,0.66,5.056,0.013999999999999999,1.40617370605469,0.05,1.74162425750381,3.6673595461830897,4.80385132727164,-1
1932,KIC4066846,4679,80,49.57,0.65,4.912,0.026000000000000002,1.40444469451904,0.05,1.69521891890515,3.67015304519218,5.544641075513151,-1
7182,KIC7337523,4806,141,36.84,0.48,4.204,0.022000000000000002,1.3864021301269498,0.05,1.5663196215248103,3.68178376646788,5.24083206743609,1
7897,KIC7744599,4793,143,31.01,0.56,3.792,0.016,1.40376949310303,0.05,1.4915017662373302,3.68060742899179,4.726559974380731,0
6906,KIC7129930,4866,145,41.13,0.67,4.357,0.013000000000000001,1.34273433685303,0.05,1.6141587095091798,3.6871721045948,5.521160338733929,0
14387,KIC11282383,4789,141,76.47,0.71,7.212999999999999,0.012,1.36614894866943,0.05,1.8834910901889301,3.68024483704261,5.15345677982863,-1
7675,KIC7616823,4962,147,32.71,0.56,4.141,0.026000000000000002,1.28569030761719,0.05,1.51468054412498,3.6956567599361896,4.65974010370063,-1
11999,KIC9967700,5180,100,108.05,0.64,9.649,0.018000000000000002,1.1502628326416,0.05,2.03362477121926,3.71432975974523,5.13610069038442,0
2870,KIC4826087,4723,80,46.06,0.92,4.648,0.013999999999999999,1.2638149261474598,0.05,1.6633239336282097,3.6742179455767,4.86852424838075,-1
13038,KIC10524894,5167,155,110.78,0.59,10.027999999999999,0.017,1.1856880187988301,0.05,2.0444613608106597,3.71323846154566,4.774783862882151,-1
6726,KIC7035184,4718,139,31.59,0.53,3.517,0.012,1.39998149871826,0.05,1.49954962590515,3.6737579365495803,5.27307692513192,0
15786,KIC12207840,5013,147,77.76,0.5,7.84,0.018000000000000002,1.2038364410400402,0.05,1.89075625191822,3.7000977046130497,5.405633300632711,-1
2303,KIC4371615,4947,80,76.7,1.06,6.55,0.018000000000000002,1.19291687011719,0.05,1.88479536394898,3.69434191036418,4.803537174068519,-1
3746,KIC5304582,4825,80,45.17,0.74,4.704,0.03,1.38224601745606,0.05,1.6548500905613899,3.68349731767981,5.30169329786916,1
588,KIC2848725,4894,141,28.77,0.77,4.02,0.08800000000000001,1.26279163360596,0.05,1.45893986189033,3.6896639650157703,5.29578268011615,0
3604,KIC5253782,4910,100,39.97,0.42,4.492,0.055999999999999994,1.3197822570800801,0.05,1.6017341482601002,3.6910814921229704,5.30808228355993,1
5339,KIC6221548,5043,80,112.95,2.15,8.577,0.05,1.1358442306518601,0.05,2.0528862352563797,3.7026889681591295,4.67476157496732,-1
10268,KIC9076149,4756,80,29.84,0.84,3.775,0.092,1.2436227798461899,0.05,1.47479881880063,3.67724184594665,4.67365706491557,-1
14543,KIC11357042,4714,164,36.45,1.21,4.104,0.18,1.2693080902099598,0.05,1.5616975326539901,3.6733895781882997,5.18623941774442,1
692,KIC2995753,4714,80,48.23,0.68,5.1160000000000005,0.015,1.31413078308106,0.05,1.68331726192188,3.6733895781882997,5.573967656154389,0
13441,KIC10749954,4964,80,33.29,0.82,4.169,0.033,1.26492023468018,0.05,1.5223137951566699,3.6958317728266903,4.951654078998059,0
15057,KIC11667928,4983,100,31.17,0.56,3.865,0.07200000000000001,1.23322200775146,0.05,1.4937368022768402,3.69749088717106,5.373736996390231,-1
209,KIC2160572,4942,147,32.57,0.54,3.98,0.02,1.31456851959229,0.05,1.51281775856487,3.69390274106606,4.840193791109191,0
10531,KIC9229592,4874,80,72.16,0.66,6.795,0.017,1.3107223510742199,0.05,1.8582965245338798,3.68788552484871,5.187853361001969,0
3622,KIC5262944,4786,80,29.12,0.94,3.7039999999999997,0.044000000000000004,1.29096031188965,0.05,1.464191370641,3.6799726942774202,5.45536186387275,0
11701,KIC9835626,4902,100,55.54,0.77,5.434,0.013000000000000001,1.31508731842041,0.05,1.7446058754142402,3.69037330691606,5.06546604820262,0
4987,KIC5981697,4856,80,37.0,0.39,4.337,0.035,1.3531913757324199,0.05,1.5682017240669999,3.6862786780672003,5.062452204926281,-1
6210,KIC6763330,4935,80,34.11,0.65,4.163,0.036000000000000004,1.1713352203369098,0.05,1.5328817194073998,3.69328715700566,5.424109597204129,-1
1390,KIC3729833,4656,80,51.95,0.4,5.25,0.012,1.4125661849975601,0.05,1.7155855518932,3.66801297164183,4.931836614425981,0
5323,KIC6211362,4677,80,42.47,0.48,4.541,0.012,1.3492145538330098,0.05,1.6280822609906798,3.6699673699084996,5.30969453252582,0
5110,KIC6099979,4772,140,41.62,0.47,4.546,0.013000000000000001,1.41363620758057,0.05,1.61930207587561,3.6787004349983,4.65659012998747,-1
10648,KIC9292100,5026,153,100.89,0.92,9.629,0.026000000000000002,1.24246406555176,0.05,2.0038481220343,3.70122248425656,5.24452206356885,0
3384,KIC5107886,5047,100,110.25,0.76,9.343,0.015,1.24280834197998,0.05,2.04237859813988,3.70303330473369,4.680505850307,-1
4674,KIC5784288,4809,80,35.19,1.41,4.13,0.026000000000000002,1.39440059661865,0.05,1.5464192668351902,3.68205477707381,4.88183046113468,0
4961,KIC5964634,4892,100,28.18,0.55,3.767,0.07200000000000001,1.2386875152587902,0.05,1.4499409887733399,3.68948644836425,4.82032110830357,0
15183,KIC11759860,4878,80,40.16,1.04,4.471,0.034,1.18828296661377,0.05,1.6037937041369599,3.68824179597771,5.431581057364099,-1
8417,KIC8012611,4997,100,175.96,1.02,14.079,0.02,1.1744956970214802,0.05,2.2454139533048303,3.69870934944259,5.064965964883349,-1
10169,KIC9012317,4873,141,28.13,0.47,3.571,0.033,1.33600997924805,0.05,1.4491697321651997,3.68779641138129,5.26519798350334,0
5554,KIC6359688,4929,156,33.26,0.57,3.883,0.035,1.3016529083252,0.05,1.5219222448835001,3.69275881815472,5.16744454905103,0
320,KIC2425348,4745,140,31.78,0.74,3.582,0.019,1.4125061035156297,0.05,1.5021538928713603,3.67623621676331,4.686071298291241,0
11177,KIC9594303,4826,147,36.34,0.7,3.8989999999999996,0.011000000000000001,1.38254356384277,0.05,1.56038492297202,3.68358731757277,5.11481323233642,-1
3320,KIC5089305,4780,80,29.35,1.32,3.978,0.054000000000000006,1.27024841308594,0.05,1.4676081055836299,3.67942789661212,5.34149482657099,0
14477,KIC11305933,4926,146,28.35,0.62,3.659,0.040999999999999995,1.33443737030029,0.05,1.4525530632289299,3.6924944075030806,5.3891007727186,-1
4628,KIC5770923,5038,100,82.56,1.12,7.007000000000001,0.066,1.22834587097168,0.05,1.91676968428314,3.7022581631620897,4.87152259254087,-1
10782,KIC9388422,4638,80,33.1,0.66,3.947,0.038,1.35919094085693,0.05,1.51982799377572,3.66633074430197,5.000188661377611,0
11161,KIC9589500,5164,100,105.74,1.09,8.37,0.022000000000000002,1.18296813964844,0.05,2.02423930606909,3.71298623359438,4.948848740823349,-1
10577,KIC9273106,4846,80,28.83,0.61,3.872,0.063,1.21528625488281,0.05,1.45984464238821,3.6853834098014904,5.09850568701086,0
2255,KIC4355819,4938,149,29.2,0.97,4.093999999999999,0.07200000000000001,1.2268486022949199,0.05,1.46538285144842,3.69355108559591,5.47666126675995,-1
6105,KIC6690139,5079,100,115.11,0.73,9.642999999999999,0.016,1.1639194488525402,0.05,2.06111305391798,3.7057782128285996,5.33407257282021,0
405,KIC2449020,5004,80,68.28,0.7,5.995,0.047,1.2052822113037098,0.05,1.8342935124427,3.69931730102138,5.19227361234308,-1
8841,KIC8219034,4791,167,36.27,0.84,4.048,0.14300000000000002,1.2056236267089802,0.05,1.5595475555804301,3.68042617085814,4.79023654994765,1
13220,KIC10618005,4939,100,31.5,0.94,3.905,0.047,1.2970285415649399,0.05,1.4983105537896002,3.6936390261615495,5.1671170927610595,0
13735,KIC10931902,4637,80,33.98,0.7,3.928,0.055,1.4377908706665001,0.05,1.5312233745330301,3.6662370958958,4.67851074443193,0
14414,KIC11289635,4719,80,40.31,0.54,4.423,0.013999999999999999,1.27853202819824,0.05,1.60541279815305,3.6738499773429503,5.3086547691958605,0
5945,KIC6594505,5080,100,35.21,0.7,4.155,0.036000000000000004,1.2011318206787098,0.05,1.54666602507018,3.70586371228392,4.697851213603919,-1
1677,KIC3940184,4889,148,30.52,0.81,3.94,0.047,1.3393239974975601,0.05,1.4845845292828401,3.6892200372638397,5.41620441438465,-1
11153,KIC9583720,4884,100,56.49,0.51,5.676,0.015,1.30808258056641,0.05,1.7519715747363303,3.6887756552728397,5.553838959011049,0
6457,KIC6870080,4932,149,30.64,0.61,4.008,0.049,1.3158369064331101,0.05,1.48628876096057,3.69302306792369,5.363126640911401,-1
9867,KIC8803615,4922,80,33.88,0.85,4.22,0.077,1.17116641998291,0.05,1.52994340165867,3.69214160936678,5.36987862025697,-1
211,KIC2160901,4683,80,58.84,0.88,5.672999999999999,0.013000000000000001,1.42802619934082,0.05,1.7696726640554898,3.67052415778208,4.797898047638499,-1
7220,KIC7350025,4638,100,32.0,1.89,3.84,0.046,1.36893558502197,0.05,1.5051499783199098,3.66633074430197,4.69129948067931,0
14202,KIC11179902,5086,152,73.55,0.63,7.43,0.016,1.2116889953613301,0.05,1.86658267706355,3.70637635583969,4.71720809329688,-1
590,KIC2848887,4690,80,44.61,0.6,4.588,0.012,1.445068359375,0.05,1.64943222324162,3.67117284271508,4.70637357248358,0
1922,KIC4065054,5049,80,86.29,1.15,7.22,0.046,1.17648887634277,0.05,1.9359604689891698,3.7032053706954904,5.37388832271739,-1
7082,KIC7265075,4945,100,31.49,0.47,3.987,0.051,1.29683780670166,0.05,1.49817266063654,3.6941662959332002,5.036698314598969,0
10593,KIC9279769,4866,80,38.92,0.91,4.355,0.039,1.18857574462891,0.05,1.5901728315963102,3.6871721045948,5.35954651427501,-1
1094,KIC3445994,4844,80,33.48,0.62,4.021,0.036000000000000004,1.3432817459106399,0.05,1.5247854493212198,3.6852041344710202,5.45185227296456,1
10816,KIC9396095,4858,100,29.34,0.59,3.9130000000000003,0.045,1.24374198913574,0.05,1.4674601095072601,3.68645751046911,5.51544879478037,0
11632,KIC9788834,4746,100,30.98,0.56,3.827,0.02,1.3997478485107402,0.05,1.4910814134231898,3.67632773388132,5.008724050435941,0
9833,KIC8757215,4946,100,36.15,0.79,4.235,0.028999999999999998,1.29088020324707,0.05,1.55810830163055,3.69425411202528,4.90121302983113,-1
3361,KIC5104153,4979,145,28.92,0.72,3.67,0.033,1.22664737701416,0.05,1.46119828862249,3.6971421262754602,5.53198635051507,0
3344,KIC5096092,4658,80,35.35,0.61,4.087,0.04,1.42705726623535,0.05,1.5483894181329199,3.6681994841986603,4.917434833329991,-1
848,KIC3222740,4849,80,75.37,0.8,6.895,0.015,1.3122673034668,0.05,1.87719851527179,3.6856521841155203,4.728088744652,-1
13988,KIC11046878,4775,80,35.9,0.78,4.168,0.026000000000000002,1.39461803436279,0.05,1.5550944485783202,3.67897337591977,5.27961375372887,0
3227,KIC5019940,4715,100,29.68,0.41,3.153,0.055999999999999994,1.3544511795043899,0.05,1.47246389660699,3.67348169707335,5.32771069571079,1
8037,KIC7819927,4926,148,33.11,0.89,4.045,0.054000000000000006,1.2904176712036102,0.05,1.51995918075207,3.6924944075030806,5.4047284601818095,-1
14316,KIC11236924,4942,150,38.64,0.38,4.365,0.031,1.30715179443359,0.05,1.58703711774346,3.69390274106606,4.7919322257634995,1
13654,KIC10903291,4945,80,34.43,0.61,4.086,0.034,1.17380237579346,0.05,1.53693702270467,3.6941662959332002,5.540975446905461,-1
2854,KIC4816074,5035,149,37.21,1.72,4.262,0.523,1.20034122467041,0.05,1.57065967002153,3.7019994748896403,4.99241347856575,0
1120,KIC3455906,4784,140,45.89,0.6,4.7860000000000005,0.047,1.4004926681518601,0.05,1.6617180576946597,3.6797911709803506,5.182790788738759,1
5795,KIC6509721,4629,100,33.09,0.36,3.795,0.04,1.4657392501831101,0.05,1.51969676715985,3.6654871807828098,4.86255531391929,0
6244,KIC6768654,4984,100,51.09,0.53,5.267,0.013000000000000001,1.2187423706054699,0.05,1.70833590268226,3.69757803365111,5.10519068443259,0
6437,KIC6866002,4820,144,31.13,0.33,3.2489999999999997,0.012,1.3619155883789098,0.05,1.49317912068252,3.68304703823885,4.951782401012821,0
14801,KIC11519405,4933,80,135.08,0.88,11.164000000000001,0.015,1.21568775177002,0.05,2.13059105196337,3.69311111546214,4.719903366610611,-1
12913,KIC10449998,4924,148,36.1,0.52,4.255,0.054000000000000006,1.30282974243164,0.05,1.55750720190566,3.69231804425928,5.12179971366201,0
9492,KIC8564559,4965,100,45.65,1.21,4.71,0.017,1.2637023925781299,0.05,1.65944078187032,3.6959192528314,5.343431362385401,-1
8504,KIC8074322,4898,146,29.48,0.41,3.764,0.065,1.33306217193604,0.05,1.4695274791870099,3.6900187807887,5.57826336107206,0
12309,KIC10132247,4897,100,63.73,0.57,6.481,0.012,1.2331581115722698,0.05,1.8043439184798702,3.68993010401822,5.33040377942746,1
1906,KIC4060121,4715,80,56.78,0.45,6.013999999999999,0.013999999999999999,1.33147048950195,0.05,1.75419538818984,3.67348169707335,5.01365050609538,-1
8819,KIC8211726,4792,100,37.87,1.43,4.22,0.149,1.20999813079834,0.05,1.57829530512083,3.6805168093812597,5.0005200703966395,-1
5066,KIC6045721,4988,148,95.54,0.68,8.727,0.016,1.2649135589599598,0.05,1.98018523694734,3.6979264448065097,4.816991120812349,-1
11681,KIC9832790,5119,80,108.29,2.08,8.328,0.113,1.1280937194824199,0.05,2.03458835371362,3.70918512955024,5.1029454808706705,-1
2102,KIC4241405,4828,141,30.44,0.51,3.8789999999999996,0.052000000000000005,1.3766193389892598,0.05,1.48344464809854,3.68376726142531,4.6659516177439295,-1
12979,KIC10482001,4983,100,55.15,1.04,5.016,0.035,1.2076206207275402,0.05,1.7415455167762102,3.69749088717106,5.30425475314591,0
2432,KIC4474383,4856,80,49.1,0.77,4.709,0.061,1.1981515884399399,0.05,1.69108149212297,3.6862786780672003,4.91617393072869,0
756,KIC3112021,4867,80,48.93,1.35,4.988,0.027000000000000003,1.3514022827148402,0.05,1.6895752157599397,3.6872613462435098,5.24407218211743,-1
10742,KIC9349632,5010,100,100.38,0.98,7.803,0.039,1.2098903656005902,0.05,2.00164719134604,3.69983772586725,5.514066761006959,-1
6340,KIC6805631,4741,80,42.45,0.53,4.614,0.013000000000000001,1.40595817565918,0.05,1.62787769457997,3.67586995531896,5.4888400628795395,-1
11970,KIC9962849,4950,80,69.18,0.97,5.749,0.04,1.2192201614379898,0.05,1.8399805576783401,3.6946051989335698,5.077664204134599,-1
13244,KIC10653194,4736,80,31.82,0.93,3.807,0.045,1.24498653411865,0.05,1.5027001753105602,3.67541169371486,4.822322183481161,-1
10530,KIC9228469,5065,100,105.03,0.81,9.228,0.016,1.13897037506104,0.05,2.02131336548469,3.7045794496963,5.22847632172661,-1
9989,KIC8872046,4857,100,66.18,0.45,6.5120000000000005,0.022000000000000002,1.2614345550537098,0.05,1.82072676282383,3.68636810347304,5.3633555505881505,-1
2961,KIC4849836,4726,135,30.86,0.92,3.815,0.040999999999999995,1.40890121459961,0.05,1.4893959217271298,3.67449371729635,4.7234042155732805,1
2051,KIC4164397,4772,80,30.65,0.59,4.022,0.10400000000000001,1.3862009048461899,0.05,1.48643047885443,3.6787004349983,5.09959972073089,0
13710,KIC10920861,5047,155,130.3,0.82,11.665,0.024,1.2097225189209,0.05,2.1149444157125803,3.70303330473369,4.92050849114447,-1
14129,KIC11136940,4937,147,91.94,1.04,8.682,0.037000000000000005,1.27150821685791,0.05,1.9635044994142898,3.69346312721953,4.64463339851885,-1
1343,KIC3653993,4865,80,26.2,0.92,3.623,0.081,1.3075685501098602,0.05,1.41830129131975,3.68708284460437,4.8272281675263,1
9141,KIC8378481,4778,80,62.08,0.41,6.1739999999999995,0.013999999999999999,1.35617637634277,0.05,1.7929517082501298,3.67924614541386,5.43607916360569,-1
14018,KIC11081517,4920,100,38.05,1.39,4.242,0.064,1.29448986053467,0.05,1.58035466110659,3.6919651027673597,5.5714991564248,1
13338,KIC10684584,4914,80,29.47,0.46,3.844,0.10300000000000001,1.2974281311035198,0.05,1.46938013584993,3.6914351521440603,5.58005314935897,1
6845,KIC7108548,4654,100,31.42,0.4,3.807,0.012,1.3408889770507801,0.05,1.4972061807039498,3.6678263789507097,5.07455332474764,1
3002,KIC4907194,4816,145,32.3,2.91,4.066,0.198,1.39866638183594,0.05,1.5092025223311,3.68268647824977,4.866470874780981,-1
11919,KIC9942071,5081,100,34.87,0.73,4.066,0.061,1.21785163879395,0.05,1.5424519473759801,3.7059491949103,4.68590424595946,-1
11778,KIC9880457,4960,147,42.37,1.34,4.49,0.035,1.2905874252319298,0.05,1.6270584640009902,3.6954816764902003,4.97131829159499,0
2578,KIC4579338,4809,100,39.31,1.11,4.323,0.348,1.3875617980956998,0.05,1.59450304382009,3.68205477707381,5.22530981647056,1
11442,KIC9716522,5015,100,54.22,0.94,4.827,0.024,1.20884895324707,0.05,1.73415951324447,3.7002709373564397,4.92287874306765,-1
12791,KIC10362043,4943,100,39.09,0.58,4.418,0.037000000000000005,1.2737617492675801,0.05,1.59206567043225,3.6939906104607796,5.53033137682765,0
8424,KIC8016586,4957,147,49.9,1.11,5.007,0.017,1.2147684097290001,0.05,1.6981005456233897,3.69521891890515,5.51598173332321,-1
9176,KIC8390612,4953,147,45.19,0.86,4.755,0.018000000000000002,1.3052282333374,0.05,1.6550423413312,3.6948683279824595,4.750271122826231,-1
9205,KIC8410890,4695,100,35.64,0.47,4.1819999999999995,0.018000000000000002,1.29487609863281,0.05,1.55193769536484,3.67163559660213,5.412401691011651,0
9745,KIC8694481,4657,80,37.02,0.55,3.8539999999999996,0.011000000000000001,1.40988540649414,0.05,1.5684364144168899,3.66810623793273,5.02929879005021,-1
14120,KIC11135910,4919,100,29.32,0.23,3.67,0.02,1.22793865203857,0.05,1.4671639659690903,3.6918768225593297,5.425647761673121,-1
5391,KIC6271732,5020,100,32.0,0.85,4.053999999999999,0.024,1.21979236602783,0.05,1.5051499783199098,3.7007037171450197,5.013390417019349,-1
16055,KIC12647649,4932,80,32.09,0.72,4.147,0.039,1.1591091156005902,0.05,1.5063697170955,3.69302306792369,4.747088604046651,-1
13766,KIC10935853,5107,100,65.86,6.69,5.654,0.138,1.21192455291748,0.05,1.8186217263758897,3.70816585785554,4.72028403880363,-1
8009,KIC7808930,4979,100,38.53,0.6,4.113,0.034,1.1830568313598602,0.05,1.585799009013,3.6971421262754602,5.34838453365223,-1
4627,KIC5770637,4904,100,42.58,0.44,4.531000000000001,0.017,1.33248615264893,0.05,1.6292056571023,3.6905504615103597,5.02105853826537,-1
8022,KIC7813298,4937,147,27.99,1.03,3.623,0.087,1.33503532409668,0.05,1.44700289846616,3.69346312721953,5.19486445531521,-1
3360,KIC5104039,5081,80,63.62,1.45,5.481,0.047,1.17862129211426,0.05,1.8035936647713402,3.7059491949103,4.6908184516258205,0
3333,KIC5094118,4823,80,57.6,0.58,5.474,0.012,1.2413253784179699,0.05,1.76042248342321,3.6833172619218795,5.380709089486259,-1
14960,KIC11615560,4799,144,42.18,0.58,4.41,0.01,1.39017963409424,0.05,1.6251065754034701,3.68115074993242,5.38357269265704,0
8827,KIC8213984,4878,80,49.29,0.8,5.062,0.036000000000000004,1.1850442886352501,0.05,1.69275881815472,3.68824179597771,4.65091605164399,1
16038,KIC12603035,4804,142,30.03,0.77,3.8789999999999996,0.023,1.3819751739502,0.05,1.4775553321989798,3.68160299873087,4.75483101139763,-1
12479,KIC10213610,4758,80,65.25,0.7,6.154,0.018000000000000002,1.3685445785522499,0.05,1.81458051601032,3.6774244377012497,4.669875843647519,-1
7837,KIC7697146,4920,80,61.6,1.16,5.795,0.025,1.2273597717285198,0.05,1.78958071216443,3.6919651027673597,5.511974376922129,0
3848,KIC5369662,4937,100,64.74,0.81,5.495,0.036000000000000004,1.25274848937988,0.05,1.81117269506655,3.69346312721953,5.51527800944924,0
10944,KIC9467115,4822,142,34.7,0.68,4.109,0.025,1.38706684112549,0.05,1.5403294747908702,3.68322720604143,5.04496111706537,0
172,KIC2019396,4780,143,37.17,0.93,4.175,0.07400000000000001,1.3932561874389602,0.05,1.5701925610957301,3.67942789661212,5.28498527326399,0
9044,KIC8344169,4992,141,99.01,0.82,9.232999999999999,0.031,1.20666694641113,0.05,1.9956790605116201,3.69827457667437,5.38082988639765,-1
10687,KIC9332840,4966,100,39.99,1.1,4.422,0.031,1.2812986373901398,0.05,1.60195140413352,3.69600671521855,4.848892372881231,0
14432,KIC11295820,5046,147,78.46,0.84,7.127999999999999,0.015,1.22301387786865,0.05,1.89464830379352,3.70294724618156,4.69708984308288,-1
2174,KIC4271033,4946,144,47.44,0.55,4.817,0.028999999999999998,1.2876100540161102,0.05,1.67614468035621,3.69425411202528,5.168020211419719,-1
5482,KIC6294708,4816,144,38.84,0.72,4.375,0.026000000000000002,1.3879680633544902,0.05,1.5892792212359699,3.68268647824977,5.08033642944111,-1
3326,KIC5092642,4798,143,34.97,1.22,4.105,0.053,1.39985847473145,0.05,1.5436956323092401,3.68106024363181,4.715555508331151,0
7100,KIC7269752,4875,100,28.07,0.9,3.838,0.126,1.24721908569336,0.05,1.44824241263444,3.68797462003456,4.79484440321146,-1
8010,KIC7809050,5162,100,105.33,0.68,9.052,0.015,1.1542787551879898,0.05,2.0225520841850098,3.71281800020785,5.35563345095788,-1
4244,KIC5544763,4935,80,73.09,0.92,6.216,0.045,1.26983165740967,0.05,1.86385796188397,3.69328715700566,5.0173598209305,-1
13646,KIC10880958,4679,100,33.63,0.64,4.1,0.027000000000000003,1.2976827621459999,0.05,1.52672686731464,3.67015304519218,5.00898788146539,0
