# dnu numax eps d02 alpha env_height env_width mode_width teff bp_rp logL logPrior
1.229640282150843866e+00 2.356275445603758456e+00 1.362653141107176502e+00 3.179792662413530868e-01 -2.708201680695098368e+00 4.378299904789728636e-01 1.258441736833269653e+00 -8.003880741227622497e-01 3.708024443344521970e+00 1.252877753626444823e+00 -1.851906095929408821e+03 -3.991145079495912906e+00
1.215312573348325209e+00 2.345602941234757211e+00 1.319625694942988314e+00 3.089058775216154684e-01 -2.225887125302036029e+00 1.128195620665801480e+00 1.387657925209720977e+00 -6.226452787641261200e-01 3.698923726186365446e+00 1.093041086127267247e+00 -1.851512454167802844e+03 -6.805183885254322718e+00
1.218301291143146337e+00 2.344967715801382191e+00 1.331664617253591087e+00 3.137107782070841511e-01 -2.337739689189615611e+00 9.579773821617455498e-01 1.317142507458430645e+00 -7.524578937900714415e-01 3.705404641633442520e+00 1.228730990771331966e+00 -1.851375741513337971e+03 -2.849589501734816288e+00
1.217298598423518285e+00 2.345750456313250520e+00 1.358941394247122458e+00 3.141326440176737678e-01 -2.512265770178149449e+00 9.010726157211921272e-01 1.313766182038079933e+00 -8.254327033600814545e-01 3.696110525895254462e+00 1.310753085863610501e+00 -1.850864347141083044e+03 -2.754277127011302895e+00
1.215967834662910363e+00 2.349695268955437122e+00 1.335582588390701764e+00 3.033587325304587523e-01 -2.287321053934427084e+00 1.072286396608797876e+00 1.327436524983069521e+00 -6.148492414039613552e-01 3.696738650706858920e+00 1.201311267995254894e+00 -1.850697293082292390e+03 -5.151064605775647287e+00
1.212657017913383317e+00 2.343721403705063988e+00 1.369148202373752898e+00 3.017494475539717613e-01 -2.682100057820356653e+00 6.028942807088514266e-01 1.330675953283064761e+00 -7.216398735563352984e-01 3.702591546477101314e+00 1.154057202300204699e+00 -1.850306278193486833e+03 -3.263057888653031924e+00
1.216627630867125331e+00 2.344277939381736786e+00 1.387198467410583058e+00 3.235836094782267303e-01 -2.451206699334578243e+00 9.923846389044949090e-01 1.280748280446051046e+00 -8.178615896986421996e-01 3.695334658376412840e+00 1.339789234806777252e+00 -1.850287745797443222e+03 -7.652214986521240547e+00
1.214993251935721164e+00 2.345753969870946420e+00 1.298779040119626194e+00 3.345057734303566455e-01 -2.517397188371005345e+00 7.803176708936473416e-01 1.222718799640966969e+00 -7.894864704235764474e-01 3.702418936169784125e+00 1.297353124798804158e+00 -1.850248861789036710e+03 -1.077271022302156211e+01
1.215105667512497822e+00 2.352428029593474967e+00 1.355572535469587336e+00 2.974655723566045906e-01 -2.231495779707475258e+00 1.278292997280887411e+00 1.345560125911264615e+00 -6.569173166006493370e-01 3.695699977449991458e+00 1.280019003235686403e+00 -1.849530064006801695e+03 -7.051767889925205424e+00
1.198948417759663654e+00 2.342776502336832767e+00 1.342887523243324610e+00 2.772802498526436010e-01 -2.663935750461054575e+00 1.248337630254824582e+00 1.258359505453190641e+00 -7.704847664714170596e-01 3.698112539423649370e+00 1.300501288064898064e+00 -1.849275378797463190e+03 -5.635942158727376139e+00
1.245887779076775947e+00 2.349731353950033519e+00 1.376410724065672664e+00 3.803667215937084345e-01 -2.841866967196468696e+00 5.551826563517018309e-01 1.253033098759247288e+00 -7.791304737941213698e-01 3.701824958274156696e+00 1.263039340898170604e+00 -1.849231136624386409e+03 -6.072349211665876823e+00
1.229207773226685285e+00 2.345135983221450893e+00 1.378499439376401403e+00 3.278502078688140253e-01 -2.237076472834813146e+00 4.297127009830682964e-01 1.324379569890849151e+00 -9.022238848661210397e-01 3.698980160655223060e+00 1.286558588903615741e+00 -1.848892115182182579e+03 -5.689418036383161237e+00
1.229343277235809939e+00 2.345556375130287474e+00 1.362945269824915817e+00 3.400350415960489703e-01 -2.445487267618741800e+00 8.670883937452334989e-01 1.309282098698494989e+00 -8.956974193588811417e-01 3.706184434014315077e+00 1.335727169831030681e+00 -1.848855177971110379e+03 -6.979800531891766191e+00
1.246935071018720587e+00 2.348501078694463118e+00 1.360523050524877320e+00 3.804995795655286006e-01 -2.251006694800480545e+00 4.840164110868275804e-01 1.302316677232006281e+00 -8.402246150711462080e-01 3.702858409225398439e+00 1.286724704640338279e+00 -1.848313901602073656e+03 -3.984784990791012227e+00
1.247085494417160989e+00 2.346762077260197810e+00 1.352703150968490142e+00 3.964734149713927125e-01 -2.613520053172096791e+00 3.642841123175225015e-01 1.281491406110762732e+00 -7.167308593203166600e-01 3.706568369103828697e+00 1.221348329085067741e+00 -1.848131216355770448e+03 -6.207784113792614633e+00
1.218863170204729451e+00 2.351898793550520672e+00 1.308273691969026764e+00 2.896524558225668233e-01 -2.289030838196336681e+00 9.666928514697320507e-01 1.382685495634089268e+00 -6.490492523872293251e-01 3.704603982771888848e+00 1.219291805253700955e+00 -1.848116079086595164e+03 -1.012787123573079739e+01
1.217386726273087527e+00 2.349108359648510724e+00 1.347857764246586765e+00 3.138068058539130178e-01 -2.617442122099455037e+00 1.340480295204994565e+00 1.233062281512104175e+00 -7.676965601095918634e-01 3.697768751154834721e+00 1.226565512044605288e+00 -1.847632671258643768e+03 -6.480180955433235468e+00
1.230494506541244482e+00 2.350186306112171941e+00 1.348933967296674696e+00 3.407054585855027740e-01 -2.348092326239137329e+00 6.827361466454674455e-01 1.284869138069030692e+00 -8.308587706622294622e-01 3.703917280574157811e+00 1.219471014794000219e+00 -1.847616302725022251e+03 -1.909873259950525037e+00
1.216942264107551797e+00 2.354144578257002962e+00 1.363610187171752530e+00 2.989198847033479045e-01 -2.388845608015376598e+00 1.014901087304903582e+00 1.323648454215200054e+00 -7.655798513001527139e-01 3.699794579230150759e+00 1.328427542006595186e+00 -1.846765191160731774e+03 -5.041238635696328352e+00
1.213700803742228995e+00 2.339405282238177008e+00 1.336049024245675509e+00 3.121865944720559338e-01 -2.763483239158620819e+00 9.790178632228657696e-01 1.270879429696994967e+00 -8.566309256001857220e-01 3.702305350229438297e+00 1.304366346179572478e+00 -1.846677692035892733e+03 -4.869166773461446773e+00
1.229414293868594354e+00 2.351881296912458286e+00 1.380088694573331498e+00 3.122093090826703055e-01 -2.140869749919405596e+00 3.920804423523516213e-01 1.377567645512967065e+00 -6.049471501289834796e-01 3.702681947573058796e+00 1.075983301693068883e+00 -1.846556887593620559e+03 -5.588981770593466791e+00
1.228904484571527789e+00 2.348615602854613460e+00 1.385226838726746346e+00 3.551481222417922079e-01 -2.460142145757932219e+00 2.616644955381136617e-01 1.331267963656805442e+00 -6.968406728984859466e-01 3.698148308183717869e+00 1.178654788866518199e+00 -1.846483724039636172e+03 -6.091525666813328854e+00
1.213633240968996940e+00 2.348733870413163505e+00 1.354419227898138622e+00 3.091195290835565546e-01 -2.492274192038004266e+00 9.584059189008260482e-01 1.280423596265849895e+00 -8.766309825975905357e-01 3.694361076592050264e+00 1.351311230579548717e+00 -1.846479228481660130e+03 -4.698680352851921427e+00
1.228549905897921679e+00 2.353286700488998573e+00 1.392259058028042951e+00 3.356966181266256011e-01 -2.547493793573027077e+00 5.107775655962505379e-01 1.281022739742227579e+00 -7.857370517022842504e-01 3.702025756120971067e+00 1.184405437308302611e+00 -1.845761402537268395e+03 -3.694335703054728803e+00
1.214336140882179338e+00 2.351429457448932059e+00 1.332102458471252415e+00 2.953609728793084588e-01 -2.297467341885856662e+00 7.182436217691565705e-01 1.302036013144151960e+00 -6.618661349267351834e-01 3.699010660425247288e+00 1.219655600555690222e+00 -1.845579113644063000e+03 -4.097360450923146935e+00
1.214229862834519169e+00 2.350700700649549724e+00 1.335321951189465395e+00 2.957904221701379566e-01 -2.367803248125370352e+00 7.340506664806983883e-01 1.295485793656169893e+00 -6.861615443294203365e-01 3.699279774126045695e+00 1.225248754662236594e+00 -1.845498388599875852e+03 -3.211789814229998097e+00
1.218238234151918231e+00 2.350543541256535196e+00 1.327876569834891329e+00 3.014968732929090844e-01 -2.445798453949494800e+00 9.547295118721261797e-01 1.310565352364344349e+00 -7.319925401815376986e-01 3.693136075833518106e+00 1.262607750334650225e+00 -1.844513416629011090e+03 -6.146008027422355191e+00
1.217583589271425959e+00 2.338704646361734696e+00 1.348779245874796029e+00 3.385931643126517954e-01 -2.489447618197125234e+00 1.216436956170703576e+00 1.306706217844801898e+00 -6.614621877263793248e-01 3.698122906706520663e+00 1.189055033594550448e+00 -1.844444956740294401e+03 -9.270666652464873536e+00
1.218092763132647249e+00 2.342255688722989948e+00 1.338649380539343792e+00 3.271129681422100255e-01 -2.331981901988873229e+00 1.053700253374052709e+00 1.367990579197891687e+00 -8.003930411341297901e-01 3.699043901672529611e+00 1.212381069066401862e+00 -1.844419377321783031e+03 -5.287777376079133340e+00
1.213004956343994412e+00 2.344227761922121012e+00 1.360839340280144416e+00 2.851522556534903940e-01 -2.623218195464921187e+00 5.294950578961435950e-01 1.280586535267699499e+00 -7.802898418632157052e-01 3.695678766199530063e+00 1.319981099206075870e+00 -1.843714715122073585e+03 -5.832275652669537180e+00
1.217591302537165854e+00 2.351535850434816055e+00 1.342078448312732375e+00 3.049550186995217405e-01 -2.152174649997174338e+00 1.133339065193704531e+00 1.392266654681990623e+00 -6.119347742308313132e-01 3.698742806240083336e+00 1.107996736071337640e+00 -1.843050810619269441e+03 -4.890474218713880106e+00
1.246764832815998147e+00 2.355528006250523720e+00 1.354434553440790445e+00 3.750920346949351281e-01 -2.443728665403222422e+00 5.053594026443188891e-01 1.287517060114716116e+00 -7.675684429875817560e-01 3.704367408308298693e+00 1.203347347942415935e+00 -1.842803199522879368e+03 -2.428697780814016216e+00
1.228919319862535664e+00 2.348613364018972582e+00 1.380144767864545763e+00 3.308654789089223724e-01 -2.326811997086117856e+00 4.642935799454910306e-01 1.368838756182271466e+00 -7.615867824549432674e-01 3.705446042752262414e+00 1.268358738079944148e+00 -1.842486686422335197e+03 -5.027074257222670539e+00
1.228783644052548363e+00 2.355573909959215229e+00 1.388003266146760284e+00 3.330380706124948520e-01 -2.675978292232934930e+00 3.993724075244317051e-01 1.301237936060386513e+00 -7.255113318838717351e-01 3.706913706477272807e+00 1.116473452386716358e+00 -1.841691522255060818e+03 -5.306960843483869539e+00
1.229460357118916214e+00 2.344153795251222583e+00 1.370026996303864708e+00 3.434450266823338982e-01 -2.460654860596461990e+00 3.105334664702763536e-01 1.369064301875552392e+00 -7.712462765488961036e-01 3.703892900060908211e+00 1.212333896427687741e+00 -1.841595626052050648e+03 -3.614760893028093669e+00
1.230579456603068111e+00 2.347126103425263732e+00 1.337668775244849506e+00 3.422763155409267455e-01 -2.315857316525358645e+00 2.398274695805431012e-01 1.366189734918828780e+00 -6.335835034734442761e-01 3.706287928794992581e+00 1.130789380609179995e+00 -1.841560692299592802e+03 -3.380674122219418543e+00
1.215577835452559707e+00 2.345305159757357316e+00 1.301288702039633982e+00 3.098878010280989859e-01 -2.189492799122554789e+00 9.863201386267262949e-01 1.324439087374125856e+00 -7.027798418355950538e-01 3.693884549971374387e+00 1.266297425305868529e+00 -1.841517697422014180e+03 -6.968474982176099175e+00
1.212879676700155285e+00 2.346197431114855902e+00 1.366570193166651848e+00 2.798532099059753975e-01 -2.466344456525748186e+00 5.460799230671603555e-01 1.399126545513174280e+00 -7.370730354837310427e-01 3.706111916541346751e+00 1.123080165538159703e+00 -1.841467902761477490e+03 -4.383360400989616323e+00
1.229527373354709852e+00 2.347844032946980963e+00 1.369463200751244392e+00 3.437497093119125657e-01 -2.663615490149807918e+00 4.336250223639253054e-01 1.249987093719343134e+00 -8.412145431931234985e-01 3.702190432092048678e+00 1.255927954872779972e+00 -1.841346804301331076e+03 -1.472400133723901883e+00
1.214009120359368810e+00 2.340746752437580902e+00 1.321927541148343099e+00 3.057607518597757479e-01 -2.239880516121792731e+00 1.122358101144501630e+00 1.308561353593807874e+00 -7.259818021175800107e-01 3.707207889539003265e+00 1.166836559357100622e+00 -1.841306341988698705e+03 -6.768276800793307402e+00
1.229570292275357302e+00 2.353795334803979511e+00 1.365046606234920246e+00 3.342438510357887971e-01 -2.529083241449140651e+00 3.957757863771156903e-01 1.344381218949372903e+00 -8.012145687658579485e-01 3.702230077343278580e+00 1.205484637826690575e+00 -1.841265262660046801e+03 -3.504015407742664401e+00
1.246164956919712630e+00 2.353235700728172120e+00 1.379259161019156021e+00 3.775690975530915372e-01 -2.201864150903839690e+00 4.641727944319227195e-01 1.288210902259564028e+00 -8.022696256478057952e-01 3.702739595113252680e+00 1.207364251384159148e+00 -1.841037985217110418e+03 -4.403352006826655618e+00
1.213008816247448385e+00 2.343846556698699235e+00 1.371218729957561111e+00 3.016165394241865916e-01 -2.438003446349654713e+00 8.810684112320510408e-01 1.314609691892466792e+00 -8.567725509550403462e-01 3.703341390096118513e+00 1.237927554355793491e+00 -1.840862328377652375e+03 -2.653901218095325198e+00
1.229786030588160495e+00 2.345859937108017323e+00 1.368044027740395574e+00 3.532065496123468762e-01 -2.572608799308859773e+00 4.618797134453054842e-01 1.279864180375575922e+00 -7.457489236535540522e-01 3.701179630050800640e+00 1.211597604607739909e+00 -1.840550057923052691e+03 -2.195977707366193243e+00
1.217413848153888756e+00 2.342099940458541418e+00 1.356876982282681610e+00 3.106921149679104377e-01 -2.462890156233880745e+00 9.695638237061068310e-01 1.325719528563302330e+00 -6.736882359132094766e-01 3.699710790739742627e+00 1.207650068588514758e+00 -1.840501992929379639e+03 -3.892561014479102077e+00
1.229969762820411372e+00 2.344871833421120488e+00 1.358017961568175336e+00 3.461077929490221639e-01 -2.284890849868406182e+00 3.686665311382365529e-01 1.357906063338421010e+00 -7.911678178118104476e-01 3.699971942775658551e+00 1.274974241673848541e+00 -1.840485124535989144e+03 -3.239311677430292580e+00
1.245976662286697900e+00 2.348064019157064752e+00 1.388079271136483328e+00 3.813223211467982598e-01 -2.404491038023045757e+00 5.921517154676987360e-01 1.312350779701886960e+00 -8.915058546344071244e-01 3.706720020116387015e+00 1.200892973791939822e+00 -1.840460510497422092e+03 -5.750242594277724884e+00
1.228674236060871339e+00 2.350677309465913467e+00 1.389370844708214037e+00 3.163485672405431104e-01 -2.608811933566691721e+00 5.414122710152774465e-01 1.341696030006704676e+00 -8.195921907365507630e-01 3.703036552780640367e+00 1.106037912704239901e+00 -1.840369726362316442e+03 -5.307517916466490071e+00
1.217421603926744478e+00 2.342358900570316482e+00 1.356187256116037965e+00 3.106336199498640482e-01 -2.432839916101490640e+00 9.658720291273000802e-01 1.330275485210959507e+00 -6.700658817993931926e-01 3.699520480181049731e+00 1.205124921140144467e+00 -1.840266488467981617e+03 -3.730383763655267693e+00
1.229989908218473982e+00 2.345369052245466435e+00 1.339785614061311581e+00 3.451867592765746617e-01 -2.591830701736990594e+00 9.171901792227785677e-01 1.254916099129580243e+00 -6.909678280981913501e-01 3.705428843117154702e+00 1.217029436591933189e+00 -1.839727705899312241e+03 -5.305307737095675158e+00
1.213092089965911224e+00 2.345709163378444373e+00 1.355331844326111312e+00 3.032241455289759191e-01 -2.510739814215532828e+00 9.006150394483444233e-01 1.303609305164895149e+00 -8.268660577632099828e-01 3.696323692798691329e+00 1.307059242830978851e+00 -1.839051264126180740e+03 -2.405719185451090425e+00
1.230625363397590766e+00 2.347117474434819329e+00 1.336263558144489938e+00 3.413826772845046098e-01 -2.306131052889712318e+00 2.465895830961163382e-01 1.371704959243875477e+00 -6.155933251695414610e-01 3.706717167864294726e+00 1.120293409941816920e+00 -1.838869212388761980e+03 -3.962791909058876794e+00
1.230570691503583003e+00 2.350234154611480886e+00 1.355022751956727056e+00 3.440525866082734252e-01 -2.436414994374324294e+00 1.019974005810347695e+00 1.294748351428470112e+00 -7.856622978517343592e-01 3.695918228379207804e+00 1.273095463466572763e+00 -1.838850586174929276e+03 -2.299786694718745306e+00
1.230310765085314006e+00 2.355243417105779002e+00 1.350552256321149613e+00 3.224500172350930893e-01 -2.321264199621601243e+00 5.772426604956266694e-01 1.372028873238395619e+00 -7.930725899864788930e-01 3.709037117900278790e+00 1.138365514902797138e+00 -1.838818859088554973e+03 -5.516548275808422552e+00
1.217957702958029520e+00 2.342456026158646232e+00 1.337653314770055113e+00 3.215060732293693047e-01 -2.607366901242838875e+00 1.080664730791829120e+00 1.242602337530805956e+00 -7.211252452208563035e-01 3.694873559028986509e+00 1.253872827714747729e+00 -1.838658877989545317e+03 -6.794670373332200697e+00
1.230679086776440112e+00 2.343599486633387130e+00 1.360042378279744169e+00 3.513765980219211715e-01 -2.588110372560802119e+00 1.022366938515401724e+00 1.315995934812941304e+00 -6.409158307540294697e-01 3.692155555416682500e+00 1.130431557055884717e+00 -1.838402652726334509e+03 -1.199492291536484423e+01
1.229611971157488437e+00 2.355090877043400699e+00 1.367058437363599444e+00 3.327851645812168746e-01 -2.425091557936128073e+00 3.924654831334983829e-01 1.337130484690398857e+00 -7.735597053136930024e-01 3.701466022793052701e+00 1.211911543528610524e+00 -1.838363048881612258e+03 -2.242851793473521482e+00
1.229683427021125874e+00 2.348837972484524972e+00 1.360813140303110735e+00 3.461089562551099008e-01 -2.667929142095195161e+00 4.993433776493941822e-01 1.238170714774842862e+00 -7.883929819436111819e-01 3.704278593175154732e+00 1.239882061811149905e+00 -1.838081593966092669e+03 -2.200684685768561355e+00
1.228590809335132539e+00 2.352410595884599331e+00 1.389330720901372995e+00 3.238011010676693502e-01 -2.201617492121497488e+00 4.080879056812194983e-01 1.353608322958354204e+00 -6.486045735266449119e-01 3.700810005978580453e+00 1.120634001334358754e+00 -1.838073824604629635e+03 -4.708637508229243984e+00
1.247875424977927139e+00 2.341288469913345605e+00 1.335070551910600534e+00 3.987758426642871723e-01 -2.172596490067452812e+00 5.685485404174120960e-01 1.331385821875470610e+00 -7.209916973003235308e-01 3.701377698674041650e+00 1.210494057235370402e+00 -1.837738262569730978e+03 -5.051843209817420188e+00
1.229660756088726936e+00 2.354260008065480303e+00 1.368091236562313240e+00 3.355556742683409310e-01 -2.472454205512066849e+00 4.290991692462962082e-01 1.359679264225814199e+00 -7.710530040048192424e-01 3.700959460075463170e+00 1.158445086502494226e+00 -1.837623918332034918e+03 -3.909892163691309541e+00
1.228850431711034252e+00 2.351554507601981481e+00 1.386037551496100084e+00 3.337838025742601022e-01 -2.599191975860468240e+00 4.792797182023943448e-01 1.282712255885247288e+00 -7.985430643846045395e-01 3.702946589339189298e+00 1.211485063160080422e+00 -1.837476252876479521e+03 -1.815712633107817275e+00
1.213278419926729690e+00 2.342056619222625091e+00 1.358822261704133894e+00 3.053657964703267447e-01 -2.350279682344528887e+00 5.172559592036264364e-01 1.383490041704446449e+00 -7.415775233917224485e-01 3.702631866884813938e+00 1.142194857884102133e+00 -1.837466561564719768e+03 -2.948350727831273055e+00
1.229174248814114634e+00 2.346610184539426047e+00 1.379342926264083058e+00 3.219573359800553813e-01 -2.202947622850976561e+00 4.895100380276415364e-01 1.371443185235594386e+00 -8.225386927759159583e-01 3.705664600153456778e+00 1.123427321387399536e+00 -1.836910433000388593e+03 -4.072629334956790359e+00
1.214307283478279098e+00 2.348807609980766653e+00 1.335900129083368970e+00 3.054299730462501361e-01 -2.496490215709902927e+00 1.221293324936017388e+00 1.298801429056313683e+00 -8.627209690637812622e-01 3.698462433891915868e+00 1.312533073916083870e+00 -1.836502976649849870e+03 -4.848210481825154794e+00
1.228855032764269328e+00 2.354998208921400327e+00 1.390388688278294094e+00 3.343782229923984439e-01 -2.673029516136335104e+00 3.958685594894068571e-01 1.305155973437071681e+00 -7.186395883759100212e-01 3.708437631110251154e+00 1.104075331109589220e+00 -1.836415329151873721e+03 -5.993049222493634254e+00
1.229274462632717668e+00 2.346637474979522686e+00 1.377075808856815131e+00 3.252963331683373926e-01 -2.276227325804401680e+00 4.910011949238868856e-01 1.351655898879710938e+00 -8.194555170207149519e-01 3.706201800136341262e+00 1.140609914100453315e+00 -1.835880625380531455e+03 -2.658222353864309717e+00
1.247193476199346396e+00 2.356251081276587112e+00 1.340924672279393493e+00 3.779594355858806320e-01 -2.603839477674490865e+00 6.835284212009947735e-01 1.255998170176615192e+00 -8.292983666312644386e-01 3.702338136504158328e+00 1.245291761446406298e+00 -1.835585243320258769e+03 -4.922982612775937739e+00
1.229662857274173460e+00 2.350237551960694837e+00 1.378746301692119092e+00 3.214837033381744424e-01 -2.693582702100444592e+00 9.946469723120118234e-01 1.263181702717567356e+00 -8.108187837720247648e-01 3.701076435965381162e+00 1.230337717021703137e+00 -1.835056206133296655e+03 -3.920260763068194265e+00
1.247567944569423215e+00 2.345409050375119264e+00 1.342857794814940720e+00 3.888734110093741703e-01 -2.506158875829564980e+00 5.014025083390066806e-01 1.257736727103184071e+00 -7.086886011962924004e-01 3.699951161105490272e+00 1.263862877906193116e+00 -1.835034316050700681e+03 -5.372635484541902429e+00
1.229063943491641053e+00 2.355339999903251158e+00 1.383344648337519134e+00 3.343891160374956040e-01 -2.310040349885332578e+00 3.873656558768153735e-01 1.366895149828219802e+00 -7.614417767041886664e-01 3.698634890822265930e+00 1.182032954094181854e+00 -1.834651771365757895e+03 -4.454826605739061307e+00
1.212472303429946274e+00 2.347662545669474188e+00 1.366696536367752124e+00 2.989274968425639223e-01 -2.448603715855140806e+00 1.128778794241589667e+00 1.333006657635340764e+00 -6.643236260787671599e-01 3.700230859515560411e+00 1.171949711919030523e+00 -1.834627958213377042e+03 -4.626812673995023495e+00
1.212702804954204128e+00 2.344593508378342239e+00 1.371128199617092092e+00 3.001527595939894044e-01 -2.670605869005832300e+00 5.788098322683700170e-01 1.340672830678460992e+00 -6.993334487428578550e-01 3.700161413040702563e+00 1.126811004559369778e+00 -1.834461908065105035e+03 -4.968281010886945737e+00
1.214044911696918527e+00 2.339504633842601766e+00 1.327098030465475809e+00 3.167405392361071770e-01 -2.773610749020005706e+00 9.790750332706372738e-01 1.263321072934603384e+00 -8.021310997415588284e-01 3.702235480128727829e+00 1.294666184070277115e+00 -1.834380960366462432e+03 -5.530599103336924394e+00
1.229935810073172320e+00 2.347436078863306630e+00 1.355364219912331913e+00 3.505314080277622257e-01 -2.661664395576250008e+00 4.780069130013115397e-01 1.243235985948002664e+00 -7.965094661583449476e-01 3.704965824687066256e+00 1.225014345921492609e+00 -1.834322333368929321e+03 -2.298205300875364898e+00
1.212900967003185615e+00 2.341619106486137358e+00 1.356127363370784211e+00 2.990390179423529360e-01 -2.478867388329485610e+00 9.826562004477552570e-01 1.334465916020461718e+00 -6.733020230045762000e-01 3.699301690431302525e+00 1.215815768996699520e+00 -1.834294621294871604e+03 -4.244512408199548226e+00
1.246873937694005008e+00 2.352363270206156098e+00 1.348268039719200173e+00 3.903637753088174400e-01 -2.283064778777139647e+00 5.734323175138601458e-01 1.338663212058748275e+00 -7.195981558321139504e-01 3.698447795910615898e+00 1.160736835662148358e+00 -1.834146072879893154e+03 -3.450949644179613696e+00
1.212535821987852813e+00 2.344538957991929351e+00 1.373762735409453484e+00 3.016455474880310739e-01 -2.451212012365093784e+00 8.907274708655371631e-01 1.304929552716431074e+00 -8.545570874679543349e-01 3.702997731825574235e+00 1.244157102144079596e+00 -1.834099745598224217e+03 -2.752348521808439141e+00
1.230000282146330504e+00 2.346075289687764798e+00 1.344056783622051610e+00 3.478967334467698014e-01 -2.398502768640280447e+00 6.587241342991759785e-01 1.340418375068605172e+00 -7.065617007911368930e-01 3.697406652966943152e+00 1.213256892901122708e+00 -1.833442083275482901e+03 -2.121957203521128932e+00
1.246754154104530166e+00 2.355613805454906284e+00 1.363066917251392729e+00 3.740081429080243103e-01 -2.434177399267898778e+00 5.054454313785193831e-01 1.288608296894454774e+00 -7.654864668075933576e-01 3.704833985364853532e+00 1.202134127557252796e+00 -1.833061472616349647e+03 -2.307452201055697927e+00
1.213600093363155219e+00 2.345669156977719716e+00 1.355694116881565714e+00 3.084991264905694308e-01 -2.582204069521590206e+00 9.595196721304672938e-01 1.259432388222414545e+00 -7.767903330446874755e-01 3.697075107992967347e+00 1.147360691334316840e+00 -1.832828197992903597e+03 -6.813636708382929896e+00
1.230310306122482045e+00 2.349919717427315202e+00 1.343769186170776342e+00 3.241458486285676011e-01 -2.371621744954575117e+00 3.855385351427372820e-01 1.343442827777658888e+00 -6.840736123784466605e-01 3.704471143947380085e+00 1.127897273225768604e+00 -1.832596701804792019e+03 -2.336028600428366797e+00
1.230268149542866229e+00 2.346987410164703913e+00 1.341598304732178004e+00 3.556565713769496706e-01 -2.710329583974793177e+00 6.087107927819431774e-01 1.223315693532579296e+00 -7.675087338397429404e-01 3.703642684626135217e+00 1.265420245235923113e+00 -1.832361285582459914e+03 -4.125605677120989689e+00
1.213350099388336822e+00 2.353816372185118855e+00 1.352450591449709139e+00 2.950508992197495295e-01 -2.448659778937455567e+00 5.748981386079737854e-01 1.335451139833636391e+00 -6.708731606161882910e-01 3.699243974558738657e+00 1.191417550214905141e+00 -1.831996613732028209e+03 -3.076108498056669305e+00
1.229775532526310222e+00 2.344808226603329881e+00 1.360282710036782028e+00 3.510103996254864689e-01 -2.496961554306657671e+00 4.696246888174265832e-01 1.303428046962259002e+00 -8.473631912266943456e-01 3.697130872497267351e+00 1.236574837877382205e+00 -1.831871514469316935e+03 -2.561151247760661054e+00
1.211890828319322377e+00 2.344223726709613320e+00 1.392804653115184310e+00 2.873106155984586629e-01 -2.836206795798775548e+00 8.533511132250404252e-01 1.286521137113350921e+00 -8.201069561234891614e-01 3.705433888866914494e+00 1.271748663295954929e+00 -1.831125898977838233e+03 -5.164562275918033407e+00
1.214205949161110354e+00 2.350770232162746165e+00 1.333111844588711570e+00 2.872024997635127530e-01 -2.595957720192533458e+00 7.870379410841306100e-01 1.317223276146580302e+00 -7.102996898142927007e-01 3.703269685530723443e+00 1.161788220622229861e+00 -1.831037944191414226e+03 -4.476228902550918320e+00
1.229402094437803905e+00 2.347276091142545429e+00 1.378135648758514797e+00 3.487638684924027066e-01 -2.644803151609088854e+00 4.524719083738841796e-01 1.277206029913479757e+00 -7.084749268537324784e-01 3.700885652311706409e+00 1.183109107639236379e+00 -1.830974744026281087e+03 -4.150494048253135837e+00
1.212481831295288304e+00 2.340893979312713480e+00 1.380564877322650208e+00 2.969128411175288029e-01 -2.604344479831329107e+00 5.712298189635791612e-01 1.360879040165910769e+00 -7.323990597492281429e-01 3.701237973297708539e+00 1.093637485089243189e+00 -1.830736591315723217e+03 -6.156626640147424112e+00
1.230015761103002481e+00 2.353877656590784628e+00 1.350180094529070951e+00 3.341566146088347233e-01 -2.674667371251630232e+00 5.524310580278003480e-01 1.231763310322106175e+00 -7.358869022746612476e-01 3.705476653241722929e+00 1.256429903216865540e+00 -1.830708153909481780e+03 -4.329719108307677367e+00
1.212811242489814312e+00 2.344499188930607048e+00 1.367325908138201873e+00 3.025346189036168254e-01 -2.600622615478857202e+00 7.980250508539854515e-01 1.332617042209701008e+00 -8.497186332442663304e-01 3.696554680659366543e+00 1.281724794306808413e+00 -1.830509087533248021e+03 -4.065934904861146393e+00
1.229478418802070205e+00 2.338899036380301499e+00 1.375370516155140388e+00 3.272781616326843612e-01 -2.698717505686108797e+00 6.376395053326275875e-01 1.263019335791061293e+00 -8.058750785051309595e-01 3.702251306663417729e+00 1.244197012900511101e+00 -1.830507472199492213e+03 -5.880119815642818715e+00
1.229760521513865390e+00 2.355751578917735234e+00 1.351676624967418361e+00 3.225334743982484209e-01 -2.226677856774547326e+00 6.573932378889979500e-01 1.310518960415902878e+00 -7.374114002917804278e-01 3.703669042085458329e+00 1.229589365371087650e+00 -1.829692218930361605e+03 -2.734488137270544073e+00
1.212674256951421947e+00 2.347941644543945383e+00 1.378058178497717501e+00 2.966313244203510058e-01 -2.442716960211416044e+00 7.967514884793917007e-01 1.313533448181818608e+00 -7.781454529597777725e-01 3.707004829591237449e+00 1.201030651525550219e+00 -1.829423052601554446e+03 -2.922063485950202821e+00
