,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
height2__5,4.74991373200316,1.3313084517237395,0.04668184720612511,2.471901505081474,7.419341288374341,688.69684254627,0.9992684042004827
height2__6,2.2227268949605374,0.6964184978920341,0.022182186684132462,1.0505132465053229,3.617382660201117,906.8172407636575,0.9991134631006557
height2__7,0.8240539790511027,0.2704270979900272,0.008070011628094832,0.3153353645281263,1.3378223508981897,1050.6028565477782,0.9991683998814779
back__0,1.0377779428632439,0.0922859028648116,0.003008296877643266,0.8621279485918694,1.2161212071145286,914.1684692895283,1.002331572677316
back__1,0.9728475043170289,0.11107182623830862,0.004657131357018734,0.7625551975058569,1.1899448297493536,481.1238507029978,1.0054964039258345
back__2,0.6710705567414122,0.11681952935417421,0.0036936573439289113,0.4644877674285527,0.9256058265038744,886.488314354355,1.000004983602392
back__3,0.5252033264721283,0.0953011837676964,0.0031238266389945687,0.35845961582292196,0.7367194621851507,825.1779932632022,0.9996655963903686
back__4,0.5077906430242796,0.08839575603023926,0.002688454748484339,0.3492430624347806,0.6887459955230293,1019.977403572522,0.9993671932636877
back__5,0.5363605683582654,0.09839765244490299,0.0031015287581232062,0.3505106668554938,0.7362960478319981,974.4209652866716,0.9990403892361763
back__6,0.6867692181317125,0.11979579714573556,0.004460734880793856,0.4823515941105006,0.958297277077847,718.0382175805066,0.9992004786140585
back__7,0.7470416796437935,0.16115137594275222,0.006267754588144163,0.4068458149787623,1.0312067827265305,553.7975272740508,0.9991026813001685
