Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
13200,10613466,4734,100,37.09,0.65,4.121,0.054000000000000006,1.3475980758666992,0.05,1.56925683332861,3.675228253593064,6.52220096820588,0
5882,6543282,4721,80,34.82,0.69,4.026,0.065,1.3529338836669922,0.05,1.5418287667813124,3.6740340004312553,6.519485846732316,0
5290,6206897,4804,100,32.51,0.76,3.961,0.04,1.2885017395019531,0.05,1.5120169694961267,3.6816029987308685,6.5189299491398245,0
6104,6690067,4839,100,32.63,0.51,4.184,0.025,1.277568817138672,0.05,1.513617073787875,3.6847556221086233,6.518620068608995,0
9984,8870432,4733,100,44.52,0.45,5.039,0.035,1.345280647277832,0.05,1.6485551556626707,3.6751365044679933,6.5182276030770145,1
5550,6359105,4727,80,48.91,0.61,5.096,0.012,1.3752546310424805,0.05,1.6893976628212823,3.6745856023029138,6.517475020404474,0
13188,10610707,4801,80,32.58,0.67,4.1160000000000005,0.033,1.2982101440429688,0.05,1.5129510799724906,3.6813317059691664,6.516393708930128,0
7736,7661515,4750,80,32.38,0.9,3.969,0.033,1.3155679702758791,0.05,1.5102768444173549,3.6766936096248655,6.515735383433745,0
15854,12266056,4875,100,42.28,0.44,4.655,0.011,1.3011484146118164,0.05,1.6261349786353887,3.687974620034556,6.5154494749279595,0
7028,7207251,4818,80,43.89,0.69,4.694,0.025,1.257894515991211,0.05,1.6423655808449733,3.6828667956623247,6.514658438654168,0
14012,11076453,4806,100,51.89,0.78,5.087,0.012,1.292379379272461,0.05,1.7150836706949273,3.6817837664678814,6.514631214837219,0
12447,10200886,4771,80,37.69,0.35,4.2,0.013,1.287745475769043,0.05,1.576226137449605,3.6786094165589263,6.513898798927982,0
2625,4646245,4721,80,44.06,1.06,4.635,0.016,1.3570413589477541,0.05,1.6440444928147488,3.6740340004312553,6.512968292491982,0
15404,11920678,4839,100,37.73,0.45,4.084,0.013,1.3121786117553709,0.05,1.5766868052009957,3.6847556221086233,6.5126277056406,0
4972,5976238,4824,80,48.67,0.74,4.897,0.018000000000000002,1.3238372802734375,0.05,1.6872613462435064,3.683407299132095,6.5124253201747,0
9639,8631608,4782,140,41.56,1.0,4.578,0.053,1.3553810119628906,0.05,1.6186755388851397,3.679609571779757,6.512162147420603,0
11535,9766639,4904,80,35.03,0.42,4.067,0.084,1.2307615280151367,0.05,1.5444401373176924,3.6905504615103593,6.511666016222987,0
5658,6430834,4756,80,38.4,0.74,4.342,0.023,1.3403558731079102,0.05,1.5843312243675307,3.677241845946654,6.510682744923401,0
2964,4850665,4758,100,38.53,1.58,4.124,0.039,1.3398685455322266,0.05,1.585799009013001,3.677424437701248,6.509272123676702,0
13232,10647243,4757,80,40.53,0.83,4.329,0.015,1.3382511138916016,0.05,1.6077766037416932,3.677333151419902,6.50924221916218,0
5941,6593623,4745,100,37.9,0.62,4.172,0.013,1.3495664596557615,0.05,1.5786392099680724,3.676236216763312,6.5091541708496825,0
10316,9092591,4736,165,40.19,0.45,4.604,0.018000000000000002,1.352773666381836,0.05,1.6041180061920348,3.6754116937148633,6.508458576701129,0
13365,10718491,4835,100,48.86,0.56,5.025,0.013,1.3028087615966797,0.05,1.6889534626374183,3.6843964784190213,6.506910088958013,0
10366,9143051,4864,136,49.42,0.84,4.787,0.047,1.2524089813232422,0.05,1.6939027410660603,3.6869935662646784,6.5064371430528025,0
5607,6372328,4770,80,43.01,0.47,4.547,0.031,1.2896976470947266,0.05,1.6335694425540919,3.6785183790401135,6.50620496585626,0
7209,7347189,4872,100,41.58,0.71,4.083,0.013,1.2355184555053709,0.05,1.6188844849954505,3.6877072796248185,6.5056338425201785,0
4035,5451290,4830,100,33.19,0.64,3.929,0.041,1.2984981536865234,0.05,1.521007252408604,3.6839471307515113,6.504673347494769,0
3223,5018570,4869,80,37.28,0.77,4.29,0.05,1.290095329284668,0.05,1.5714759036819437,3.6874397745458944,6.50426518105107,0
9934,8824732,4813,80,53.05,0.67,5.301,0.015,1.3037605285644531,0.05,1.7246853882373594,3.6824158616773586,6.503748478929335,0
6696,7024830,4719,100,35.0,0.59,4.098,0.04,1.3440494537353516,0.05,1.5440680443502757,3.673849977342949,6.503573076526804,0
6182,6755373,4810,100,51.45,0.62,5.218,0.014,1.288996696472168,0.05,1.7113853790984517,3.682145076373832,6.5034740649763005,0
12101,10019961,4754,80,32.22,0.67,4.04,0.023,1.3282003402709959,0.05,1.508125536083199,3.677059177392161,6.503077489290508,0
14069,11098995,4769,80,32.32,0.62,4.091,0.05,1.3096418380737305,0.05,1.5094713521025485,3.6784273224338673,6.5027650680027635,0
2848,4814198,4833,100,50.31,0.89,4.767,0.025,1.2881631851196291,0.05,1.701654317325748,3.6842167951388807,6.502744147511683,1
3342,5095946,4757,80,36.14,0.97,4.282,0.043,1.2977876663208008,0.05,1.5579881482249132,3.677333151419902,6.5022105255954825,0
5054,6043234,4893,100,44.93,1.0,4.744,0.039,1.2718515396118164,0.05,1.6525364185930254,3.6895752157599375,6.50218481296384,0
9673,8669282,4880,100,39.86,1.1,4.3610000000000015,0.033,1.2344608306884766,0.05,1.6005372943644691,3.6884198220027113,6.5021801026830435,0
9349,8489832,4804,80,41.36,0.8,4.472,0.019,1.2598772048950195,0.05,1.6165805300858862,3.6816029987308685,6.5018905850119735,0
13051,10527889,4847,80,47.62,0.69,4.819,0.024,1.249730110168457,0.05,1.6777893910688608,3.68547301972276,6.50108720201442,0
2261,4356964,4842,80,36.41,0.71,4.35,0.026,1.306950569152832,0.05,1.5612206789339438,3.6850247851057136,6.500881675263418,0
7541,7534243,4736,80,41.32,0.54,4.416,0.013,1.347150802612305,0.05,1.616160312847583,3.6754116937148633,6.500582234587884,0
9045,8344513,4823,100,32.37,0.58,3.96,0.038,1.2691965103149414,0.05,1.510142699402573,3.6833172619218826,6.500281744626088,0
9368,8496042,4817,80,42.39,0.88,4.6,0.037000000000000005,1.330911636352539,0.05,1.6272634165682212,3.682776646314434,6.4990158934973135,0
5937,6592627,4830,100,45.68,0.62,4.819,0.01,1.3255481719970703,0.05,1.6597260952377917,3.6839471307515113,6.498378904870303,0
5771,6503502,4730,80,36.37,1.25,4.141,0.025,1.3257379531860352,0.05,1.5607433010547118,3.674861140737812,6.498240938545347,0
4235,5543811,4717,100,46.75,0.52,5.0280000000000005,0.013,1.3760709762573242,0.05,1.6697816152085363,3.673665876245702,6.498052203669688,0
2809,4758200,4728,100,38.02,0.42,4.089,0.013,1.3626117706298828,0.05,1.5800121125294244,3.674677467873199,6.497926981800813,0
13563,10848618,4847,100,32.39,0.56,3.992,0.026,1.2552642822265625,0.05,1.5104109480101768,3.68547301972276,6.49733605340522,1
6972,7188690,4903,100,33.48,1.3,3.569,0.026,1.2259140014648438,0.05,1.5247854493212225,3.6904618932461775,6.496813475552383,0
12197,10069045,4837,100,47.54,0.51,5.003,0.015,1.3113155364990234,0.05,1.6770591773921617,3.684576087388456,6.496565771995094,0
4909,5950394,4891,142,38.71,0.74,4.224,0.027000000000000003,1.2484498023986816,0.05,1.5878231713189552,3.6893976628212815,6.4960780508183635,0
978,3341498,4859,80,47.98,1.88,4.825,0.123,1.2452230453491209,0.05,1.6810602436318118,3.686546899063007,6.495413986226753,0
13907,11026184,4827,80,48.58,0.88,4.541,0.032,1.2674379348754885,0.05,1.6864575104691115,3.683677298818692,6.4953287264110395,0
744,3110056,4801,80,35.11,0.79,4.221,0.028,1.325971603393555,0.05,1.5454308294653512,3.6813317059691664,6.494336723673102,0
15834,12254817,4766,80,37.2,0.52,4.034,0.016,1.2910585403442385,0.05,1.5705429398818975,3.6781540380104367,6.494295840026834,0
3386,5108620,4716,100,44.64,0.6,4.919,0.049,1.3698997497558594,0.05,1.6497241859295224,3.673573796423052,6.4925723174375145,0
6847,7108905,4722,100,33.42,0.9,3.85,0.087,1.3376922607421875,0.05,1.5240064455573723,3.674125982742708,6.491519333704798,0
6708,7031016,4753,80,35.03,1.01,4.155,0.025,1.2967538833618164,0.05,1.5444401373176924,3.676967814294759,6.4909528704085195,0
5806,6515704,4747,100,38.19,0.88,4.285,0.03,1.3560914993286133,0.05,1.581949658373318,3.67641923171836,6.490834259816536,0
8387,8005116,4748,80,38.16,0.76,4.2,0.023,1.3249263763427734,0.05,1.5816083660320577,3.6765107102825536,6.490100262936819,0
10291,9086505,4752,80,32.37,0.57,4.0760000000000005,0.03,1.310688018798828,0.05,1.510142699402573,3.676876431973137,6.489925567924755,0
160,2016706,4801,80,38.33,0.53,4.354,0.033,1.329326629638672,0.05,1.5835388192543518,3.6813317059691664,6.48944078672979,0
9704,8678018,4872,80,32.43,0.46,4.145,0.029,1.2355432510375977,0.05,1.5109469486729727,3.6877072796248185,6.4893283447728125,0
7075,7260306,4732,140,33.88,0.4,3.848,0.015,1.3569879531860352,0.05,1.5299434016586693,3.675044735955893,6.4887682520915195,1
6013,6619177,4831,80,35.29,0.69,4.149,0.025,1.3090219497680664,0.05,1.5476516583599689,3.6840370374865197,6.488715815316672,0
15153,11753104,4904,100,33.44,0.74,3.906,0.019,1.214609146118164,0.05,1.5242662687669788,3.6905504615103593,6.488668098710464,1
8893,8246635,4758,80,42.83,0.65,4.472,0.02,1.3759584426879885,0.05,1.631748074396569,3.677424437701248,6.487943731244906,0
11752,9848308,4733,80,38.75,0.53,4.353,0.02,1.3654985427856443,0.05,1.588271706842329,3.6751365044679933,6.487453594532813,0
1216,3544637,4747,80,32.26,0.79,3.957,0.033,1.3155479431152344,0.05,1.5086643630529426,3.67641923171836,6.486381693139613,0
12221,10081951,4748,80,33.78,0.65,4.106,0.049,1.3530569076538086,0.05,1.52865964523499,3.6765107102825536,6.484891343568481,0
6308,6786042,4860,80,37.36,0.53,4.211,0.034,1.3013772964477541,0.05,1.5724068675580558,3.686636269262293,6.4843830895997385,0
5498,6307578,4876,80,35.15,0.8,4.064,0.083,1.2721223831176758,0.05,1.5459253293558428,3.688063696946344,6.4840994346340945,0
