ID,error_flag
KIC7954013,-1
KIC7954197,-1
KIC7955078,-1
KIC7955392,-1
KIC7955597,-1
KIC7955749,-1
KIC7955856,-1
KIC7956524,-1
KIC7956671,-1
KIC7957166,-1
KIC7957377,-1
KIC7957671,-1
KIC7957822,-1
KIC7957918,-1
KIC7958219,-1
KIC7958409,-1
KIC7958552,-1
KIC7959473,-1
KIC7960031,-1
KIC7960136,-1
KIC7966651,-1
KIC7966666,-1
KIC7966710,-1
KIC7967256,-1
KIC7967318,-1
KIC7967516,-1
KIC7967534,-1
KIC7967873,-1
KIC7967885,-1
KIC7967898,-1
KIC7967974,-1
KIC7968120,-1
KIC7968517,-1
KIC7968916,-1
KIC7969053,-1
KIC7969433,-1
KIC7969504,-1
KIC7970014,-1
KIC7970207,-1
KIC7970227,-1
KIC7970248,-1
KIC7970619,-1
KIC7970686,-1
KIC7970844,-1
KIC7971070,-1
KIC7971193,-1
KIC7971558,-1
KIC7971830,-1
KIC7971877,-1
KIC7971893,-1
KIC7971906,-1
KIC7971999,-1
KIC7973002,-1
KIC7973055,-1
KIC7974230,-1
KIC7974439,-1
KIC7974594,-1
KIC7974679,-1
KIC7974797,-1
KIC7975176,-1
KIC7975276,-1
KIC7975617,-1
KIC7975636,-1
KIC7975647,-1
KIC7975969,-1
KIC7976006,-1
KIC7976420,-1
KIC7976572,-1
KIC7976619,-1
KIC7976673,-1
KIC7976731,-1
KIC7979316,-1
KIC7979438,-1
KIC7979468,-1
KIC7982835,-1
KIC7983015,-1
KIC7983031,-1
KIC7983221,-1
KIC7983431,-1
KIC7983470,-1
KIC7983752,-1
KIC7984243,-1
KIC7984854,-1
KIC7985382,-1
KIC7985438,-1
KIC7988632,-1
KIC7988900,-1
KIC7989213,-1
KIC7989220,-1
KIC8004637,-1
KIC8004686,-1
KIC8004863,-1
KIC8005116,-1
KIC8005225,-1
KIC8005676,-1
KIC8005721,-1
KIC8005874,-1
KIC8006058,-1
KIC8006060,-1
KIC8006173,-1
KIC8006369,-1
KIC8007217,-1
KIC8007218,-1
KIC8007431,-1
KIC8007458,-1
KIC8007517,-1
KIC8007766,-1
KIC8008319,-1
KIC8008349,-1
KIC8008399,-1
KIC8008492,-1
KIC8008919,-1
KIC8009004,-1
KIC8009339,-1
KIC8009410,-1
KIC8009448,-1
KIC8009455,-1
KIC8009525,-1
KIC8009533,-1
KIC8009582,-1
KIC8009740,-1
KIC8009745,-1
KIC8012611,-1
KIC8012961,-1
KIC8013023,-1
KIC8015956,-1
KIC8016113,-1
KIC8016118,-1
KIC8016119,-1
KIC8016586,-1
KIC8016650,-1
KIC8017332,-1
KIC8017348,-1
KIC8017367,-1
KIC8017459,-1
KIC8017898,-1
KIC8018464,-1
KIC8018575,-1
KIC8019020,-1
KIC8019232,-1
KIC8019240,-1
KIC8019322,-1
KIC8019664,-1
KIC8022836,-1
KIC8023029,-1
KIC8023523,-1
KIC8023581,-1
KIC8023760,-1
KIC8023982,-1
KIC8024699,-1
KIC8024791,-1
KIC8025383,-1
KIC8025935,-1
KIC8025991,-1
KIC8026274,-1
KIC8026605,-1
KIC8026725,-1
KIC8026963,-1
KIC8027201,-1
KIC8027320,-1
KIC8027609,-1
KIC8027906,-1
KIC8028908,-1
KIC8035683,-1
KIC8035785,-1
KIC8035892,-1
KIC8036720,-1
KIC8036945,-1
KIC8037100,-1
KIC8037398,-1
KIC8037429,-1
KIC8037930,-1
KIC8038347,-1
KIC8039063,-1
KIC8039416,-1
KIC8039796,-1
KIC8040267,-1
KIC8040571,-1
KIC8040763,-1
KIC8041904,-1
KIC8042126,-1
KIC8042598,-1
KIC8042834,-1
KIC8043031,-1
KIC8043136,-1
KIC8043241,-1
KIC8043596,-1
KIC8044109,-1
KIC8044132,-1
KIC8044218,-1
KIC8045404,-1
KIC8045883,-1
KIC8046212,-1
KIC8046439,-1
KIC8047227,-1
KIC8051491,-1
KIC8051694,-1
KIC8053949,-1
KIC8053978,-1
KIC8054055,-1
KIC8055041,-1
KIC8055108,-1
KIC8055930,-1
KIC8056874,-1
KIC8057047,-1
KIC8057180,-1
KIC8058062,-1
KIC8059625,-1
KIC8073887,-1
KIC8074322,-1
KIC8074326,-1
KIC8074520,-1
KIC8074585,-1
KIC8074901,-1
KIC8075126,-1
KIC8076215,-1
KIC8077561,-1
KIC8077790,-1
KIC8078495,-1
KIC8078554,-1
KIC8080889,-1
KIC8081069,-1
KIC8081278,-1
KIC8081497,-1
KIC8081535,-1
KIC8081636,-1
KIC8081853,-1
KIC8082339,-1
KIC8082494,-1
KIC8082558,-1
KIC8082913,-1
KIC8082960,-1
KIC8084863,-1
KIC8084971,-1
KIC8085114,-1
KIC8085269,-1
KIC8085386,-1
KIC8085867,-1
KIC8085964,-1
KIC8085998,-1
KIC8086192,-1
KIC8086682,-1
KIC8086924,-1
KIC8086949,-1
KIC8087067,-1
KIC8087684,-1
KIC8088143,-1
KIC8088198,-1
KIC8088244,-1
KIC8090184,-1
KIC8091157,-1
KIC8091492,-1
KIC8091571,-1
KIC8092248,-1
KIC8092466,-1
KIC8093636,-1
KIC8093644,-1
KIC8093664,-1
KIC8093877,-1
KIC8093934,-1
KIC8094277,-1
KIC8094564,-1
KIC8094602,-1
KIC8094948,-1
KIC8095225,-1
KIC8095275,-1
KIC8096170,-1
KIC8096716,-1
KIC8096837,-1
KIC8097384,-1
KIC8097699,-1
KIC8097755,-1
KIC8097812,-1
KIC8097831,-1
KIC8098454,-1
KIC8098590,-1
KIC8098608,-1
KIC8098815,-1
KIC8098926,-1
KIC8099073,-1
KIC8099102,-1
KIC8099185,-1
KIC8099364,-1
KIC8103772,-1
KIC8104319,-1
KIC8104341,-1
KIC8104771,-1
KIC8105002,-1
KIC8105018,-1
KIC8105129,-1
KIC8105575,-1
KIC8105610,-1
KIC8105688,-1
KIC8105732,-1
KIC8106072,-1
KIC8106151,-1
KIC8106367,-1
KIC8106525,-1
KIC8107079,-1
KIC8107227,-1
KIC8107355,-1
KIC8107831,-1
KIC8107951,-1
KIC8107984,-1
KIC8108732,-1
KIC8109040,-1
KIC8109136,-1
KIC8109979,-1
KIC8110026,-1
KIC8110538,-1
KIC8110692,-1
KIC8110809,-1
KIC8110811,-1
KIC8111106,-1
KIC8111302,-1
KIC8111555,-1
KIC8111705,-1
KIC8111766,-1
KIC8112377,-1
KIC8112523,-1
KIC8113326,-1
KIC8113379,-1
KIC8113423,-1
KIC8113429,-1
KIC8113639,-1
KIC8113847,-1
KIC8114962,-1
KIC8115318,-1
KIC8115488,-1
KIC8115872,-1
KIC8115904,-1
KIC8120076,-1
KIC8121799,-1
KIC8123432,-1
KIC8123843,-1
KIC8124622,-1
KIC8126282,-1
KIC8126531,-1
KIC8127582,-1
KIC8127707,-1
KIC8127762,-1
KIC8129047,-1
KIC8142366,-1
KIC8142438,-1
KIC8142716,-1
KIC8142943,-1
KIC8143094,-1
KIC8143132,-1
KIC8143905,-1
KIC8143915,-1
KIC8144161,-1
KIC8144467,-1
KIC8144529,-1
KIC8144802,-1
KIC8144901,-1
KIC8144907,-1
KIC8144991,-1
KIC8145017,-1
KIC8145058,-1
KIC8145152,-1
KIC8145176,-1
KIC8145311,-1
KIC8145453,-1
KIC8145590,-1
KIC8145677,-1
KIC8145739,-1
KIC8145759,-1
KIC8146089,-1
KIC8146822,-1
KIC8146840,-1
KIC8148719,-1
KIC8148993,-1
KIC8148994,-1
KIC8149014,-1
KIC8149025,-1
KIC8149108,-1
KIC8149325,-1
KIC8149409,-1
KIC8149536,-1
KIC8149583,-1
KIC8149637,-1
KIC8149983,-1
KIC8150152,-1
KIC8150550,-1
KIC8150728,-1
KIC8150844,-1
KIC8151314,-1
KIC8153309,-1
KIC8153600,-1
KIC8153907,-1
KIC8153991,-1
KIC8154383,-1
KIC8154541,-1
KIC8154682,-1
KIC8154693,-1
KIC8154720,-1
KIC8154799,-1
KIC8154817,-1
KIC8155468,-1
KIC8155660,-1
KIC8155782,-1
KIC8158034,-1
KIC8158120,-1
KIC8158382,-1
KIC8159075,-1
KIC8159235,-1
KIC8159241,-1
KIC8159908,-1
KIC8159988,-1
KIC8160074,-1
KIC8160099,-1
KIC8160153,-1
KIC8160212,-1
KIC8160282,-1
KIC8160419,-1
KIC8160590,-1
KIC8160637,-1
KIC8160683,-1
KIC8161057,-1
KIC8161789,-1
KIC8161817,-1
KIC8161920,-1
KIC8162024,-1
KIC8162345,-1
KIC8162467,-1
KIC8162712,-1
KIC8162973,-1
KIC8163250,-1
KIC8163439,-1
KIC8163619,-1
KIC8163861,-1
KIC8164254,-1
KIC8164334,-1
KIC8164977,-1
KIC8165094,-1
KIC8165159,-1
KIC8165444,-1
KIC8165471,-1
KIC8166918,-1
KIC8167286,-1
KIC8167335,-1
KIC8167413,-1
KIC8168080,-1
KIC8168324,-1
KIC8168383,-1
KIC8168444,-1
KIC8172066,-1
KIC8172200,-1
KIC8172497,-1
KIC8172666,-1
KIC8172679,-1
KIC8172720,-1
KIC8172777,-1
KIC8172784,-1
KIC8172843,-1
KIC8172877,-1
KIC8173036,-1
KIC8173148,-1
KIC8173581,-1
KIC8173725,-1
KIC8173921,-1
KIC8173978,-1
KIC8174041,-1
KIC8174161,-1
KIC8174364,-1
KIC8174381,-1
KIC8174761,-1
KIC8174874,-1
KIC8175027,-1
KIC8175105,-1
KIC8175438,-1
KIC8175678,-1
KIC8176259,-1
KIC8176396,-1
KIC8176503,-1
KIC8176543,-1
KIC8176733,-1
KIC8176777,-1
KIC8176893,-1
KIC8176905,-1
KIC8176916,-1
KIC8177027,-1
KIC8178310,-1
KIC8178600,-1
KIC8179075,-1
KIC8179214,-1
KIC8179978,-1
KIC8180375,-1
KIC8180550,-1
KIC8181509,-1
KIC8181591,-1
KIC8181700,-1
KIC8181816,-1
KIC8183086,-1
KIC8183363,-1
KIC8183588,-1
KIC8183669,-1
KIC8187999,-1
KIC8188772,-1
KIC8189160,-1
KIC8189169,-1
KIC8189460,-1
KIC8191905,-1
KIC8192454,-1
KIC8192753,-1
KIC8192892,-1
KIC8193946,-1
KIC8195153,-1
KIC8195258,-1
KIC8195595,-1
KIC8196436,-1
KIC8196817,-1
KIC8196870,-1
KIC8196889,-1
KIC8197210,-1
KIC8197719,-1
KIC8210058,-1
KIC8210100,-1
KIC8210306,-1
KIC8210496,-1
KIC8210688,-1
KIC8211008,-1
KIC8211363,-1
KIC8211573,-1
KIC8211726,-1
KIC8212420,-1
KIC8212479,-1
KIC8212786,-1
KIC8213032,-1
KIC8213138,-1
KIC8213145,-1
KIC8213225,-1
KIC8213984,-1
KIC8214252,-1
KIC8214394,-1
KIC8216870,-1
KIC8217125,-1
KIC8217206,-1
KIC8217514,-1
KIC8217977,-1
KIC8218419,-1
KIC8218568,-1
KIC8218648,-1
KIC8218906,-1
KIC8219000,-1
KIC8219022,-1
KIC8219034,-1
KIC8219070,-1
KIC8219125,-1
KIC8219263,-1
KIC8219268,-1
KIC8219746,-1
KIC8221785,-1
KIC8221938,-1
KIC8222189,-1
KIC8222691,-1
KIC8222712,-1
KIC8222944,-1
KIC8223014,-1
KIC8223463,-1
KIC8223927,-1
KIC8225839,-1
KIC8225926,-1
KIC8226149,-1
KIC8226744,-1
KIC8228880,-1
KIC8229516,-1
KIC8230035,-1
KIC8230578,-1
KIC8230626,-1
KIC8231947,-1
KIC8232017,-1
KIC8232262,-1
KIC8232851,-1
KIC8233775,-1
KIC8233881,-1
KIC8233917,-1
KIC8234203,-1
KIC8234436,-1
KIC8234545,-1
KIC8234900,-1
KIC8235013,-1
KIC8235144,-1
KIC8235448,-1
KIC8235991,-1
KIC8236050,-1
KIC8236292,-1
KIC8241134,-1
KIC8241402,-1
KIC8241771,-1
KIC8242740,-1
KIC8242867,-1
KIC8243314,-1
KIC8243522,-1
KIC8243725,-1
KIC8244769,-1
KIC8245132,-1
KIC8245912,-1
KIC8246635,-1
KIC8246995,-1
KIC8247851,-1
KIC8248041,-1
KIC8248351,-1
KIC8248948,-1
KIC8249714,-1
KIC8250069,-1
KIC8250333,-1
KIC8250489,-1
KIC8250520,-1
KIC8256020,-1
KIC8258311,-1
KIC8258595,-1
KIC8258630,-1
KIC8259226,-1
KIC8260453,-1
KIC8260505,-1
KIC8260689,-1
KIC8262338,-1
KIC8263475,-1
KIC8263801,-1
KIC8264006,-1
KIC8264074,-1
KIC8264079,-1
KIC8265098,-1
KIC8265154,-1
KIC8265278,-1
KIC8266460,-1
KIC8276880,-1
KIC8277043,-1
KIC8277362,-1
KIC8277430,-1
KIC8277539,-1
KIC8277832,-1
KIC8277848,-1
KIC8277879,-1
KIC8277914,-1
KIC8278036,-1
KIC8278491,-1
KIC8278493,-1
KIC8278906,-1
KIC8279254,-1
KIC8280070,-1
KIC8280407,-1
KIC8280417,-1
KIC8280560,-1
KIC8282536,-1
KIC8283117,-1
KIC8283356,-1
KIC8283646,-1
KIC8283958,-1
KIC8284032,-1
KIC8284056,-1
KIC8284510,-1
KIC8284682,-1
KIC8285008,-1
KIC8285025,-1
KIC8285086,-1
KIC8285510,-1
KIC8285712,-1
KIC8285729,-1
KIC8285804,-1
KIC8285845,-1
KIC8288152,-1
KIC8288164,-1
KIC8288228,-1
KIC8289334,-1
KIC8289592,-1
KIC8292681,-1
KIC8292829,-1
KIC8293158,-1
KIC8293291,-1
KIC8293299,-1
KIC8293345,-1
KIC8293631,-1
KIC8293686,-1
KIC8294131,-1
KIC8294193,-1
KIC8294475,-1
KIC8295007,-1
KIC8296058,-1
KIC8296112,-1
KIC8296548,-1
KIC8297376,-1
KIC8297507,-1
KIC8297855,-1
KIC8297860,-1
KIC8298041,-1
KIC8298507,-1
KIC8299311,-1
KIC8299489,-1
KIC8299794,-1
KIC8299922,-1
KIC8300692,-1
KIC8300747,-1
KIC8301083,-1
KIC8301418,-1
KIC8301905,-1
KIC8301953,-1
KIC8302107,-1
KIC8307149,-1
KIC8307548,-1
KIC8307615,-1
KIC8307630,-1
KIC8307791,-1
KIC8308088,-1
KIC8308639,-1
KIC8309466,-1
KIC8309890,-1
KIC8310100,-1
KIC8310792,-1
KIC8311058,-1
KIC8311932,-1
KIC8312170,-1
KIC8312324,-1
KIC8312388,-1
KIC8312512,-1
KIC8312990,-1
KIC8314240,-1
KIC8314514,-1
KIC8314665,-1
KIC8315220,-1
KIC8315560,-1
KIC8315703,-1
KIC8315762,-1
KIC8315796,-1
KIC8316412,-1
KIC8320663,-1
KIC8321959,-1
KIC8323295,-1
KIC8324636,-1
KIC8325668,-1
KIC8325762,-1
KIC8325764,-1
KIC8327115,-1
KIC8327201,-1
KIC8327292,-1
KIC8328178,-1
KIC8328348,-1
KIC8328390,-1
KIC8328668,-1
KIC8329095,-1
KIC8329743,-1
KIC8329894,-1
KIC8330073,-1
KIC8330598,-1
KIC8330661,-1
KIC8332266,-1
KIC8343654,-1
KIC8343745,-1
KIC8344169,-1
KIC8344513,-1
KIC8344592,-1
KIC8345153,-1
KIC8345290,-1
KIC8345473,-1
KIC8345515,-1
KIC8345869,-1
KIC8346038,-1
KIC8346238,-1
KIC8346507,-1
KIC8346778,-1
KIC8348568,-1
KIC8348765,-1
KIC8349031,-1
KIC8349145,-1
KIC8349297,-1
KIC8349350,-1
KIC8349379,-1
KIC8349732,-1
KIC8350024,-1
KIC8350347,-1
KIC8350443,-1
KIC8350645,-1
KIC8350839,-1
KIC8350894,-1
KIC8351461,-1
KIC8351477,-1
KIC8351962,-1
KIC8352450,-1
KIC8352623,-1
KIC8352953,-1
KIC8354657,-1
KIC8354896,-1
KIC8355034,-1
KIC8355654,-1
KIC8357852,-1
KIC8358168,-1
KIC8358665,-1
KIC8358990,-1
KIC8359027,-1
KIC8359169,-1
KIC8359180,-1
KIC8359529,-1
KIC8359997,-1
KIC8360297,-1
KIC8360334,-1
KIC8360807,-1
KIC8361046,-1
KIC8361552,-1
KIC8361996,-1
KIC8362163,-1
KIC8362623,-1
KIC8362790,-1
KIC8363050,-1
KIC8363240,-1
KIC8363272,-1
KIC8363443,-1
KIC8363613,-1
KIC8364093,-1
KIC8364179,-1
KIC8364337,-1
KIC8364363,-1
KIC8364550,-1
KIC8364578,-1
KIC8364786,-1
KIC8365018,-1
KIC8365043,-1
KIC8365052,-1
KIC8365522,-1
KIC8365782,-1
KIC8365829,-1
KIC8365859,-1
KIC8365896,-1
KIC8365908,-1
KIC8365909,-1
KIC8366239,-1
KIC8366262,-1
KIC8366486,-1
KIC8366758,-1
KIC8367834,-1
KIC8373697,-1
KIC8374008,-1
KIC8374062,-1
KIC8374104,-1
KIC8374394,-1
KIC8375240,-1
KIC8376367,-1
KIC8377116,-1
KIC8377200,-1
KIC8377500,-1
KIC8377727,-1
KIC8377962,-1
KIC8377969,-1
KIC8378014,-1
KIC8378363,-1
KIC8378462,-1
KIC8378481,-1
KIC8378545,-1
KIC8378653,-1
KIC8378675,-1
KIC8379206,-1
KIC8379490,-1
KIC8379613,-1
KIC8379961,-1
KIC8380242,-1
KIC8380282,-1
KIC8380496,-1
KIC8381246,-1
KIC8381442,-1
KIC8381505,-1
KIC8381622,-1
KIC8381865,-1
KIC8382339,-1
KIC8385961,-1
KIC8386283,-1
KIC8386337,-1
KIC8386344,-1
KIC8386537,-1
KIC8386625,-1
KIC8386719,-1
KIC8386921,-1
KIC8387412,-1
KIC8387668,-1
KIC8387890,-1
KIC8388250,-1
KIC8388399,-1
KIC8388814,-1
KIC8388920,-1
KIC8389200,-1
KIC8389387,-1
KIC8389938,-1
KIC8390612,-1
KIC8390838,-1
KIC8391175,-1
KIC8391532,-1
KIC8391545,-1
KIC8393874,-1
KIC8393914,-1
KIC8394035,-1
KIC8394175,-1
KIC8394497,-1
KIC8395153,-1
KIC8395466,-1
KIC8396782,-1
KIC8397081,-1
KIC8408920,-1
KIC8408974,-1
KIC8408976,-1
KIC8409525,-1
KIC8409750,-1
KIC8409758,-1
KIC8409771,-1
KIC8409983,-1
KIC8410006,-1
KIC8410413,-1
KIC8410437,-1
KIC8410529,-1
KIC8410679,-1
KIC8410770,-1
KIC8410818,-1
KIC8410890,-1
KIC8411053,-1
KIC8411296,-1
KIC8411446,-1
KIC8411792,-1
KIC8414303,-1
KIC8414340,-1
KIC8414512,-1
KIC8414518,-1
KIC8414815,-1
KIC8415501,-1
KIC8415616,-1
KIC8415729,-1
KIC8416447,-1
KIC8417027,-1
KIC8417113,-1
KIC8417184,-1
KIC8417711,-1
KIC8418027,-1
KIC8418309,-1
KIC8418352,-1
KIC8418615,-1
KIC8420770,-1
KIC8420829,-1
KIC8420916,-1
KIC8420954,-1
KIC8422647,-1
KIC8422693,-1
KIC8423171,-1
KIC8423426,-1
KIC8423708,-1
KIC8423770,-1
KIC8423836,-1
KIC8424298,-1
KIC8424345,-1
KIC8424501,-1
KIC8424590,-1
KIC8424785,-1
KIC8425211,-1
KIC8425420,-1
KIC8425507,-1
KIC8425633,-1
KIC8425933,-1
KIC8426672,-1
KIC8426743,-1
KIC8426868,-1
KIC8426901,-1
KIC8428095,-1
KIC8428638,-1
KIC8429285,-1
KIC8429299,-1
KIC8429471,-1
KIC8429700,-1
KIC8429977,-1
KIC8430504,-1
KIC8431063,-1
KIC8431083,-1
KIC8431241,-1
KIC8431479,-1
KIC8431695,-1
KIC8431875,-1
KIC8431946,-1
KIC8432219,-1
KIC8432239,-1
KIC8432800,-1
KIC8432910,-1
KIC8435651,-1
KIC8440248,-1
KIC8440367,-1
KIC8440983,-1
KIC8441160,-1
KIC8441683,-1
KIC8443193,-1
KIC8445172,-1
KIC8445641,-1
KIC8445814,-1
KIC8446353,-1
KIC8447092,-1
KIC8450413,-1
KIC8451486,-1
KIC8452238,-1
KIC8453896,-1
KIC8454209,-1
KIC8456687,-1
KIC8457086,-1
KIC8458124,-1
KIC8458459,-1
KIC8458519,-1
KIC8458954,-1
KIC8459085,-1
KIC8460470,-1
KIC8460634,-1
KIC8460684,-1
KIC8461359,-1
KIC8461449,-1
KIC8461659,-1
KIC8462775,-1
KIC8462934,-1
KIC8463380,-1
KIC8474506,-1
KIC8474915,-1
KIC8474990,-1
KIC8475025,-1
KIC8475164,-1
KIC8475511,-1
KIC8475684,-1
KIC8475844,-1
KIC8475872,-1
KIC8476117,-1
KIC8476202,-1
KIC8476554,-1
KIC8478478,-1
KIC8478550,-1
KIC8478783,-1
KIC8479182,-1
KIC8479197,-1
KIC8479301,-1
KIC8479383,-1
KIC8479780,-1
KIC8480097,-1
KIC8480205,-1
KIC8480233,-1
KIC8480313,-1
KIC8480446,-1
KIC8480808,-1
KIC8481174,-1
KIC8481716,-1
KIC8481765,-1
KIC8482522,-1
KIC8482566,-1
KIC8482769,-1
KIC8482791,-1
KIC8482831,-1
KIC8482944,-1
KIC8483306,-1
KIC8487250,-1
KIC8487525,-1
KIC8487527,-1
KIC8487796,-1
KIC8487905,-1
KIC8488530,-1
KIC8488718,-1
KIC8489112,-1
KIC8489118,-1
KIC8489832,-1
KIC8490454,-1
KIC8490583,-1
KIC8490701,-1
KIC8491073,-1
KIC8491147,-1
KIC8491197,-1
KIC8491283,-1
KIC8493827,-1
KIC8493969,-1
KIC8494157,-1
KIC8494160,-1
KIC8495051,-1
KIC8495056,-1
KIC8495082,-1
KIC8495124,-1
KIC8495281,-1
KIC8495626,-1
KIC8495760,-1
KIC8496042,-1
KIC8496043,-1
KIC8496232,-1
KIC8496572,-1
KIC8497211,-1
KIC8499557,-1
KIC8499922,-1
KIC8500090,-1
KIC8500704,-1
KIC8505072,-1
KIC8505345,-1
KIC8505515,-1
KIC8505576,-1
KIC8506096,-1
KIC8506123,-1
KIC8506218,-1
KIC8506281,-1
KIC8506295,-1
KIC8506788,-1
KIC8506816,-1
KIC8506868,-1
KIC8507295,-1
KIC8507397,-1
KIC8507484,-1
KIC8508931,-1
KIC8509198,-1
KIC8509478,-1
KIC8510050,-1
KIC8510483,-1
KIC8510560,-1
KIC8511194,-1
KIC8515390,-1
KIC8518198,-1
KIC8518402,-1
KIC8518881,-1
KIC8522040,-1
KIC8522050,-1
KIC8522751,-1
KIC8522971,-1
KIC8523747,-1
KIC8524315,-1
KIC8524633,-1
KIC8525101,-1
KIC8525150,-1
KIC8525293,-1
KIC8525359,-1
KIC8526108,-1
KIC8526197,-1
KIC8526691,-1
KIC8527188,-1
KIC8538793,-1
KIC8538804,-1
KIC8538853,-1
KIC8538882,-1
KIC8538922,-1
KIC8539201,-1
KIC8539821,-1
KIC8540034,-1
KIC8540384,-1
KIC8540615,-1
KIC8540767,-1
KIC8540791,-1
KIC8540820,-1
KIC8542964,-1
KIC8543165,-1
KIC8543200,-1
KIC8543569,-1
KIC8543941,-1
KIC8544007,-1
KIC8544483,-1
KIC8544630,-1
KIC8545067,-1
KIC8545291,-1
KIC8545504,-1
KIC8545658,-1
KIC8545861,-1
KIC8546146,-1
KIC8546721,-1
KIC8546822,-1
KIC8546998,-1
KIC8547085,-1
KIC8547122,-1
KIC8547156,-1
KIC8547390,-1
KIC8547469,-1
KIC8547560,-1
KIC8547564,-1
KIC8547653,-1
KIC8547669,-1
KIC8548606,-1
KIC8552314,-1
KIC8552581,-1
KIC8552766,-1
KIC8552947,-1
KIC8553297,-1
KIC8553967,-1
KIC8554007,-1
KIC8555265,-1
KIC8555588,-1
KIC8555599,-1
KIC8555914,-1
KIC8556078,-1
KIC8557457,-1
KIC8557678,-1
KIC8558329,-1
KIC8558444,-1
KIC8558629,-1
KIC8558633,-1
KIC8558846,-1
KIC8559142,-1
KIC8559852,-1
KIC8560056,-1
KIC8560280,-1
KIC8560306,-1
KIC8560398,-1
KIC8560475,-1
KIC8560949,-1
KIC8561126,-1
KIC8561202,-1
KIC8561216,-1
KIC8561238,-1
KIC8564109,-1
KIC8564157,-1
KIC8564277,-1
KIC8564559,-1
KIC8564860,-1
KIC8564956,-1
KIC8564966,-1
KIC8564976,-1
KIC8565016,-1
KIC8565159,-1
KIC8566248,-1
KIC8569838,-1
KIC8569885,-1
KIC8569991,-1
KIC8570254,-1
KIC8570577,-1
KIC8570823,-1
KIC8571171,-1
KIC8571469,-1
KIC8571762,-1
KIC8572242,-1
KIC8572364,-1
KIC8573128,-1
KIC8573239,-1
KIC8573556,-1
KIC8573783,-1
KIC8573846,-1
KIC8573996,-1
KIC8574234,-1
KIC8574456,-1
KIC8575147,-1
KIC8579095,-1
KIC8579328,-1
KIC8580595,-1
KIC8582118,-1
KIC8583313,-1
KIC8583586,-1
KIC8584513,-1
KIC8585278,-1
KIC8586983,-1
KIC8587058,-1
KIC8587329,-1
KIC8587948,-1
KIC8588032,-1
KIC8588400,-1
KIC8588570,-1
KIC8589163,-1
KIC8589626,-1
KIC8590577,-1
KIC8590920,-1
KIC8590931,-1
KIC8591738,-1
KIC8604489,-1
KIC8605197,-1
KIC8607365,-1
KIC8607372,-1
KIC8607581,-1
KIC8607620,-1
KIC8607686,-1
KIC8607720,-1
KIC8607999,-1
KIC8608750,-1
KIC8609482,-1
KIC8609704,-1
KIC8609926,-1
KIC8610204,-1
KIC8610327,-1
KIC8610391,-1
KIC8610579,-1
KIC8611078,-1
KIC8611114,-1
KIC8611369,-1
KIC8611394,-1
KIC8611731,-1
KIC8611833,-1
KIC8611911,-1
KIC8612203,-1
KIC8612241,-1
KIC8612300,-1
KIC8612361,-1
KIC8612388,-1
KIC8612393,-1
KIC8612480,-1
KIC8612481,-1
KIC8612490,-1
KIC8612520,-1
KIC8612585,-1
KIC8612609,-1
KIC8612811,-1
KIC8613105,-1
KIC8613120,-1
KIC8613617,-1
KIC8616844,-1
KIC8617035,-1
KIC8617169,-1
KIC8617244,-1
KIC8617401,-1
KIC8617431,-1
KIC8617455,-1
KIC8617711,-1
KIC8617873,-1
KIC8617950,-1
KIC8617959,-1
KIC8618510,-1
KIC8618560,-1
KIC8618653,-1
KIC8618934,-1
KIC8619048,-1
KIC8619145,-1
KIC8619322,-1
KIC8619411,-1
KIC8619736,-1
KIC8619916,-1
KIC8620063,-1
KIC8620109,-1
KIC8620380,-1
KIC8620449,-1
KIC8620490,-1
KIC8620872,-1
KIC8621290,-1
KIC8621445,-1
KIC8621600,-1
KIC8622265,-1
KIC8622532,-1
KIC8622860,-1
KIC8623565,-1
KIC8623633,-1
KIC8623655,-1
KIC8623829,-1
KIC8623850,-1
KIC8624143,-1
KIC8624155,-1
KIC8624885,-1
KIC8624940,-1
KIC8628585,-1
KIC8628607,-1
KIC8628629,-1
KIC8629146,-1
KIC8629637,-1
KIC8629836,-1
KIC8629927,-1
KIC8630006,-1
KIC8630454,-1
KIC8630459,-1
KIC8630587,-1
KIC8630783,-1
KIC8631317,-1
KIC8631401,-1
KIC8631442,-1
KIC8631482,-1
KIC8631608,-1
KIC8631971,-1
KIC8635520,-1
KIC8635922,-1
KIC8636104,-1
KIC8636139,-1
KIC8636174,-1
KIC8636389,-1
KIC8637212,-1
KIC8637346,-1
KIC8637856,-1
KIC8645063,-1
KIC8645227,-1
KIC8646982,-1
KIC8647660,-1
KIC8648338,-1
KIC8648597,-1
KIC8648671,-1
KIC8648759,-1
KIC8649099,-1
KIC8649225,-1
KIC8649496,-1
KIC8649721,-1
KIC8652014,-1
KIC8652718,-1
KIC8653471,-1
KIC8654220,-1
KIC8654400,-1
KIC8655421,-1
KIC8656100,-1
KIC8656205,-1
KIC8668803,-1
KIC8669014,-1
KIC8669094,-1
KIC8669282,-1
KIC8669308,-1
KIC8669389,-1
KIC8671812,-1
KIC8671819,-1
KIC8671842,-1
KIC8672174,-1
KIC8672568,-1
KIC8672662,-1
KIC8672831,-1
KIC8673221,-1
KIC8673261,-1
KIC8674172,-1
KIC8674581,-1
KIC8674879,-1
KIC8675043,-1
KIC8675106,-1
KIC8675259,-1
KIC8675789,-1
KIC8675826,-1
KIC8675885,-1
